Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'CROMPTON.NS')","('High', 'CROMPTON.NS')","('Low', 'CROMPTON.NS')","('Open', 'CROMPTON.NS')","('Volume', 'CROMPTON.NS')","('Date', '')","('Close', 'CROMPTON.NS')","('High', 'CROMPTON.NS')","('Low', 'CROMPTON.NS')","('Open', 'CROMPTON.NS')","('Volume', 'CROMPTON.NS')"
2024-05-06,327.5857238769531,329.8999938964844,345.20001220703125,317.79998779296875,327.0,32234273.0,,,,,,,,,,,,
2024-05-13,399.1302795410156,401.9500122070313,410.0,320.1499938964844,330.75,64640903.0,,,,,,,,,,,,
2024-05-20,389.9948120117188,392.75,403.7000122070313,385.8500061035156,391.8999938964844,17438515.0,,,,,,,,,,,,
2024-05-27,389.4983215332031,392.25,401.7999877929688,384.0499877929688,392.75,9313067.0,,,,,,,,,,,,
2024-06-03,394.56256103515625,397.3500061035156,408.8500061035156,358.0,400.9500122070313,18869481.0,,,,,,,,,,,,
2024-06-10,423.55767822265625,426.5499877929688,429.0,395.8999938964844,398.0,17964895.0,,,,,,,,,,,,
2024-06-17,423.508056640625,426.5,436.5,421.3999938964844,426.5499877929688,13400170.0,,,,,,,,,,,,
2024-06-24,402.4567565917969,405.2999877929688,433.8500061035156,404.25,423.6000061035156,17288769.0,,,,,,,,,,,,
2024-07-01,406.825927734375,409.7000122070313,418.9500122070313,403.9500122070313,405.2999877929688,11347185.0,,,,,,,,,,,,
2024-07-08,428.7212219238281,431.75,441.9500122070313,409.5,410.0,23512511.0,,,,,,,,,,,,
2024-07-15,427.8999938964844,427.8999938964844,436.9500122070313,416.0,433.4500122070313,15218670.0,,,,,,,,,,,,
2024-07-22,442.6000061035156,442.6000061035156,451.1000061035156,419.6499938964844,422.1000061035156,30429291.0,,,,,,,,,,,,
2024-07-29,437.5499877929688,437.5499877929688,470.7000122070313,427.1000061035156,444.8999938964844,41241719.0,,,,,,,,,,,,
2024-08-05,434.9500122070313,434.9500122070313,440.25,415.0499877929688,427.0499877929688,12845051.0,,,,,,,,,,,,
2024-08-12,440.2999877929688,440.2999877929688,443.1499938964844,425.2999877929688,434.9500122070313,8928490.0,,,,,,,,,,,,
2024-08-19,459.6000061035156,459.6000061035156,479.3500061035156,442.6499938964844,446.0,24975645.0,,,,,,,,,,,,
2024-08-26,477.0499877929688,477.0499877929688,481.0,456.2999877929688,460.5,12330301.0,,,,,,,,,,,,
2024-09-02,463.3999938964844,463.3999938964844,484.0,460.7999877929688,481.0,10737199.0,,,,,,,,,,,,
2024-09-09,451.75,451.75,473.1000061035156,450.7000122070313,460.0,11849251.0,,,,,,,,,,,,
2024-09-16,446.7999877929688,446.7999877929688,460.25,441.5499877929688,451.75,11738112.0,,,,,,,,,,,,
2024-09-23,422.7999877929688,422.7999877929688,455.5499877929688,412.8999938964844,447.7999877929688,24061398.0,,,,,,,,,,,,
2024-09-30,422.0499877929688,422.0499877929688,438.3500061035156,414.5499877929688,424.2999877929688,16145350.0,,,,,,,,,,,,
2024-10-07,430.8500061035156,430.8500061035156,446.6499938964844,417.5,425.0,16714863.0,,,,,,,,,,,,
2024-10-14,409.0499877929688,409.0499877929688,432.7999877929688,406.1000061035156,430.9500122070313,12242089.0,,,,,,,,,,,,
2024-10-21,391.9500122070313,391.9500122070313,415.25,382.6000061035156,412.9500122070313,10121564.0,,,,,,,,,,,,
2024-10-28,392.1499938964844,392.1499938964844,396.5,382.1000061035156,395.0,9036576.0,,,,,,,,,,,,
2024-11-04,398.6000061035156,398.6000061035156,403.3999938964844,375.1000061035156,393.7999877929688,8317091.0,,,,,,,,,,,,
2024-11-11,371.0499877929688,371.0499877929688,406.1000061035156,369.7999877929688,398.0,11278539.0,,,,,,,,,,,,
2024-11-18,393.0499877929688,393.0499877929688,397.5499877929688,374.3500061035156,379.0,16514695.0,,,,,,,,,,,,
2024-11-25,409.7000122070313,409.7000122070313,411.7000122070313,394.5,395.4500122070313,8971397.0,,,,,,,,,,,,
2024-12-02,406.2000122070313,406.2000122070313,419.4500122070313,401.4500122070313,410.0,9032444.0,,,,,,,,,,,,
2024-12-09,411.3999938964844,411.3999938964844,418.0,402.7000122070313,406.5,6408311.0,,,,,,,,,,,,
2024-12-16,388.25,388.25,413.8999938964844,386.6000061035156,410.0,6723911.0,,,,,,,,,,,,
2024-12-23,396.3500061035156,396.3500061035156,399.8500061035156,383.8999938964844,389.0,2432586.0,,,,,,,,,,,,
2024-12-30,366.75,366.75,401.9500122070313,364.7000122070313,396.3500061035156,12190005.0,,,,,,,,,,,,
2025-01-06,359.75,359.75,382.4500122070313,359.0,372.1000061035156,10789573.0,,,,,,,,,,,,
2025-01-13,362.3500061035156,362.3500061035156,367.3999938964844,348.25,355.0,8486655.0,,,,,,,,,,,,
2025-01-20,347.0,347.0,364.7000122070313,342.3500061035156,362.3500061035156,3365117.0,,,,,,,,,,,,
