Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'VGUARD.NS')","('High', 'VGUARD.NS')","('Low', 'VGUARD.NS')","('Open', 'VGUARD.NS')","('Volume', 'VGUARD.NS')","('Date', '')","('Close', 'VGUARD.NS')","('High', 'VGUARD.NS')","('Low', 'VGUARD.NS')","('Open', 'VGUARD.NS')","('Volume', 'VGUARD.NS')"
2024-06-03,389.5299987792969,390.7000122070313,404.5499877929688,345.0,380.0,4743365.0,,,,,,,,,,,,
2024-06-10,398.7024230957031,399.8999938964844,414.6499938964844,386.1499938964844,391.2999877929688,4880392.0,,,,,,,,,,,,
2024-06-17,423.5278625488281,424.7999877929688,429.7999877929688,399.8999938964844,399.8999938964844,4347699.0,,,,,,,,,,,,
2024-06-24,429.80902099609375,431.1000061035156,440.0,415.75,424.6000061035156,2085160.0,,,,,,,,,,,,
2024-07-01,475.0730590820313,476.5,480.0499877929688,431.0,433.0499877929688,2781887.0,,,,,,,,,,,,
2024-07-08,465.05316162109375,466.4500122070313,527.5499877929688,445.0,479.3500061035156,3558206.0,,,,,,,,,,,,
2024-07-15,449.3004455566406,450.6499938964844,471.2999877929688,445.2000122070313,469.8999938964844,1049059.0,,,,,,,,,,,,
2024-07-22,450.64642333984375,452.0,485.1499938964844,439.3500061035156,445.3999938964844,3401437.0,,,,,,,,,,,,
2024-07-29,460.2000122070313,460.2000122070313,472.8999938964844,452.0,464.8999938964844,1817858.0,,,,,,,,,,,,
2024-08-05,474.3999938964844,474.3999938964844,480.0,441.5499877929688,447.0,2615197.0,,,,,,,,,,,,
2024-08-12,524.1500244140625,524.1500244140625,577.4500122070312,466.0499877929688,472.0499877929688,11726525.0,,,,,,,,,,,,
2024-08-19,467.6000061035156,467.6000061035156,525.9000244140625,464.3999938964844,524.1500244140625,6440502.0,,,,,,,,,,,,
2024-08-26,458.5499877929688,458.5499877929688,493.2000122070313,453.0,471.0,5520097.0,,,,,,,,,,,,
2024-09-02,466.5499877929688,466.5499877929688,477.0,449.3999938964844,458.5499877929688,3228629.0,,,,,,,,,,,,
2024-09-09,460.4500122070313,460.4500122070313,472.0,453.1499938964844,466.5,1327841.0,,,,,,,,,,,,
2024-09-16,449.7999877929688,449.7999877929688,470.5,446.2999877929688,468.0,1607789.0,,,,,,,,,,,,
2024-09-23,446.3500061035156,446.3500061035156,456.1000061035156,442.0499877929688,456.1000061035156,1594634.0,,,,,,,,,,,,
2024-09-30,443.8999938964844,443.8999938964844,451.2000122070313,419.6499938964844,445.0,2762805.0,,,,,,,,,,,,
2024-10-07,440.1000061035156,440.1000061035156,446.1499938964844,426.25,445.0,1884421.0,,,,,,,,,,,,
2024-10-14,439.8999938964844,439.8999938964844,453.7999877929688,428.6000061035156,442.3500061035156,1461518.0,,,,,,,,,,,,
2024-10-21,411.1000061035156,411.1000061035156,443.2000122070313,406.0499877929688,436.0,1506941.0,,,,,,,,,,,,
2024-10-28,437.4500122070313,437.4500122070313,441.25,405.8999938964844,412.0,1768107.0,,,,,,,,,,,,
2024-11-04,431.6499938964844,431.6499938964844,454.5499877929688,427.0,448.9500122070313,2221612.0,,,,,,,,,,,,
2024-11-11,405.5499877929688,405.5499877929688,432.0,402.8999938964844,428.6499938964844,883729.0,,,,,,,,,,,,
2024-11-18,412.4500122070313,412.4500122070313,429.3500061035156,394.1000061035156,404.5499877929688,1463966.0,,,,,,,,,,,,
2024-11-25,416.9500122070313,416.9500122070313,424.0,408.25,417.7999877929688,858189.0,,,,,,,,,,,,
2024-12-02,436.3999938964844,436.3999938964844,439.0,411.2000122070313,414.5,1439009.0,,,,,,,,,,,,
2024-12-09,436.0499877929688,436.0499877929688,449.5,414.2999877929688,437.7000122070313,1585433.0,,,,,,,,,,,,
2024-12-16,415.6000061035156,415.6000061035156,444.5,413.9500122070313,435.0,2758247.0,,,,,,,,,,,,
2024-12-23,417.2000122070313,417.2000122070313,425.8500061035156,408.3999938964844,415.6000061035156,573391.0,,,,,,,,,,,,
2024-12-30,427.1000061035156,427.1000061035156,450.0,412.1499938964844,416.1000061035156,3101376.0,,,,,,,,,,,,
2025-01-06,397.3999938964844,397.3999938964844,429.7000122070313,395.2999877929688,422.25,1090225.0,,,,,,,,,,,,
2025-01-13,384.1499938964844,384.1499938964844,408.0,379.75,397.3999938964844,1920082.0,,,,,,,,,,,,
2025-01-20,380.0499877929688,380.0499877929688,390.0,365.5,384.1499938964844,1142787.0,,,,,,,,,,,,
