Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'GLENMARK.NS')","('High', 'GLENMARK.NS')","('Low', 'GLENMARK.NS')","('Open', 'GLENMARK.NS')","('Volume', 'GLENMARK.NS')","('Date', '')","('Close', 'GLENMARK.NS')","('High', 'GLENMARK.NS')","('Low', 'GLENMARK.NS')","('Open', 'GLENMARK.NS')","('Volume', 'GLENMARK.NS')"
2024-06-03,1192.4420166015625,1194.1500244140625,1220.949951171875,1037.1500244140625,1174.949951171875,5188989.0,,,,,,,,,,,,
2024-06-10,1235.380615234375,1237.1500244140625,1240.75,1182.5,1198.0,3548539.0,,,,,,,,,,,,
2024-06-17,1228.83984375,1230.5999755859375,1264.0,1227.300048828125,1237.1500244140625,2781371.0,,,,,,,,,,,,
2024-06-24,1228.739990234375,1230.5,1246.9000244140625,1199.300048828125,1230.5999755859375,2504799.0,,,,,,,,,,,,
2024-07-01,1336.236083984375,1338.1500244140625,1356.5,1232.0999755859375,1233.0,4802507.0,,,,,,,,,,,,
2024-07-08,1379.5240478515625,1381.5,1397.0,1330.8499755859375,1338.0999755859375,6496851.0,,,,,,,,,,,,
2024-07-15,1410.9290771484375,1412.949951171875,1427.0,1382.5,1382.800048828125,3536752.0,,,,,,,,,,,,
2024-07-22,1436.3427734375,1438.4000244140625,1454.199951171875,1330.0999755859375,1406.9000244140625,3765185.0,,,,,,,,,,,,
2024-07-29,1440.986083984375,1443.050048828125,1479.4000244140625,1415.050048828125,1439.25,3225446.0,,,,,,,,,,,,
2024-08-05,1470.84326171875,1472.949951171875,1484.0,1406.4000244140625,1415.0,3249955.0,,,,,,,,,,,,
2024-08-12,1563.560546875,1565.800048828125,1576.0,1425.8499755859375,1475.5999755859375,8893767.0,,,,,,,,,,,,
2024-08-19,1684.2376708984375,1686.6500244140625,1694.449951171875,1565.800048828125,1582.0999755859375,6342679.0,,,,,,,,,,,,
2024-08-26,1729.2730712890625,1731.75,1750.0,1676.1500244140625,1695.5,4940948.0,,,,,,,,,,,,
2024-09-02,1700.2646484375,1702.699951171875,1750.5,1666.5,1737.9000244140625,4970209.0,,,,,,,,,,,,
2024-09-09,1751.191650390625,1753.699951171875,1756.5,1688.300048828125,1702.699951171875,4635957.0,,,,,,,,,,,,
2024-09-16,1636.75,1636.75,1769.5999755859375,1610.0,1769.5999755859375,6924727.0,,,,,,,,,,,,
2024-09-23,1685.699951171875,1685.699951171875,1764.0,1668.0,1705.0,8350766.0,,,,,,,,,,,,
2024-09-30,1662.699951171875,1662.699951171875,1701.949951171875,1629.949951171875,1696.800048828125,3580289.0,,,,,,,,,,,,
2024-10-07,1790.6500244140625,1790.6500244140625,1805.0,1653.949951171875,1670.949951171875,4882010.0,,,,,,,,,,,,
2024-10-14,1738.449951171875,1738.449951171875,1830.949951171875,1715.300048828125,1797.800048828125,2804125.0,,,,,,,,,,,,
2024-10-21,1663.800048828125,1663.800048828125,1756.8499755859375,1649.050048828125,1738.5,2151829.0,,,,,,,,,,,,
2024-10-28,1690.300048828125,1690.300048828125,1724.4000244140625,1628.0999755859375,1663.800048828125,2473780.0,,,,,,,,,,,,
2024-11-04,1666.5,1666.5,1776.75,1644.0999755859375,1694.949951171875,4287563.0,,,,,,,,,,,,
2024-11-11,1533.699951171875,1533.699951171875,1684.449951171875,1475.0,1655.0,3006692.0,,,,,,,,,,,,
2024-11-18,1478.199951171875,1478.199951171875,1597.050048828125,1451.0,1550.0,3111001.0,,,,,,,,,,,,
2024-11-25,1528.6500244140625,1528.6500244140625,1533.8499755859375,1478.0999755859375,1478.0999755859375,2188471.0,,,,,,,,,,,,
2024-12-02,1528.0999755859375,1528.0999755859375,1568.800048828125,1512.300048828125,1528.0999755859375,2404991.0,,,,,,,,,,,,
2024-12-09,1518.1500244140625,1518.1500244140625,1576.5,1446.5,1528.0,6514515.0,,,,,,,,,,,,
2024-12-16,1541.6500244140625,1541.6500244140625,1563.4000244140625,1498.199951171875,1515.0999755859375,2515939.0,,,,,,,,,,,,
2024-12-23,1585.949951171875,1585.949951171875,1604.5,1510.8499755859375,1553.9000244140625,2555636.0,,,,,,,,,,,,
2024-12-30,1636.0999755859375,1636.0999755859375,1645.8499755859375,1575.5999755859375,1589.3499755859375,2836278.0,,,,,,,,,,,,
2025-01-06,1541.699951171875,1541.699951171875,1658.0,1538.199951171875,1636.0999755859375,1554309.0,,,,,,,,,,,,
2025-01-13,1468.0999755859375,1468.0999755859375,1546.1500244140625,1437.949951171875,1525.0,2604889.0,,,,,,,,,,,,
2025-01-20,1501.3499755859375,1501.3499755859375,1538.550048828125,1444.300048828125,1451.1500244140625,834871.0,,,,,,,,,,,,
