Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SANOFI.NS')","('High', 'SANOFI.NS')","('Low', 'SANOFI.NS')","('Open', 'SANOFI.NS')","('Volume', 'SANOFI.NS')","('Date', '')","('Close', 'SANOFI.NS')","('High', 'SANOFI.NS')","('Low', 'SANOFI.NS')","('Open', 'SANOFI.NS')","('Volume', 'SANOFI.NS')"
2024-07-15,6349.7998046875,6349.7998046875,6500.0,6300.0,6444.0,48033.0,,,,,,,,,,,,
2024-07-22,6675.60009765625,6675.60009765625,6866.89990234375,6292.25,6349.7998046875,86045.0,,,,,,,,,,,,
2024-07-29,6567.0,6567.0,6687.9501953125,6503.0,6577.9501953125,175494.0,,,,,,,,,,,,
2024-08-05,6603.10009765625,6603.10009765625,6699.89990234375,6382.35009765625,6425.35009765625,53739.0,,,,,,,,,,,,
2024-08-12,6720.5,6720.5,6908.0,6560.10009765625,6640.0,88726.0,,,,,,,,,,,,
2024-08-19,6856.39990234375,6856.39990234375,7033.64990234375,6666.0,6749.0,68342.0,,,,,,,,,,,,
2024-08-26,6809.0,6809.0,6999.0,6705.0,6966.0,122105.0,,,,,,,,,,,,
2024-09-02,7351.4501953125,7351.4501953125,7600.0,6700.0,6865.0,170886.0,,,,,,,,,,,,
2024-09-09,7156.10009765625,7156.10009765625,7490.0,7134.0498046875,7332.25,64006.0,,,,,,,,,,,,
2024-09-16,7210.10009765625,7210.10009765625,7260.0,7102.0498046875,7156.10009765625,92876.0,,,,,,,,,,,,
2024-09-23,6751.7998046875,6751.7998046875,7400.0,6705.0,7225.0,161878.0,,,,,,,,,,,,
2024-09-30,6867.39990234375,6867.39990234375,7248.75,6762.0,6835.9501953125,66030.0,,,,,,,,,,,,
2024-10-07,6915.10009765625,6915.10009765625,7039.0,6649.9501953125,6970.39990234375,83092.0,,,,,,,,,,,,
2024-10-14,6765.10009765625,6765.10009765625,7090.0,6728.10009765625,6984.25,77321.0,,,,,,,,,,,,
2024-10-21,6371.60009765625,6371.60009765625,6970.85009765625,6335.0,6779.75,80001.0,,,,,,,,,,,,
2024-10-28,6772.25,6772.25,6899.0,6262.0498046875,6352.39990234375,46444.0,,,,,,,,,,,,
2024-11-04,6451.89990234375,6451.89990234375,6822.64990234375,6439.9501953125,6777.0,28751.0,,,,,,,,,,,,
2024-11-11,6179.14990234375,6179.14990234375,6430.0498046875,6099.0,6426.0,50232.0,,,,,,,,,,,,
2024-11-18,6054.0498046875,6054.0498046875,6335.0,6009.0498046875,6179.14990234375,55205.0,,,,,,,,,,,,
2024-11-25,6390.5,6390.5,6585.0,6036.0498046875,6081.0,75380.0,,,,,,,,,,,,
2024-12-02,6242.2998046875,6242.2998046875,6500.0,6206.0498046875,6432.25,56820.0,,,,,,,,,,,,
2024-12-09,6214.60009765625,6214.60009765625,6354.64990234375,6090.0,6242.0,58907.0,,,,,,,,,,,,
2024-12-16,6162.0,6162.0,6250.0,6070.0,6232.39990234375,72625.0,,,,,,,,,,,,
2024-12-23,6112.2001953125,6112.2001953125,6236.2998046875,6049.0,6209.9501953125,40765.0,,,,,,,,,,,,
2024-12-30,6135.85009765625,6135.85009765625,6177.75,6062.0498046875,6113.10009765625,39214.0,,,,,,,,,,,,
2025-01-06,5881.5498046875,5881.5498046875,6210.0,5791.0,6210.0,99322.0,,,,,,,,,,,,
2025-01-13,5437.7001953125,5437.7001953125,5908.14990234375,5427.0498046875,5908.14990234375,90030.0,,,,,,,,,,,,
2025-01-20,5394.89990234375,5394.89990234375,5574.25,5362.39990234375,5510.0,122811.0,,,,,,,,,,,,
