Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'UPL.NS')","('High', 'UPL.NS')","('Low', 'UPL.NS')","('Open', 'UPL.NS')","('Volume', 'UPL.NS')","('Date', '')","('Close', 'UPL.NS')","('High', 'UPL.NS')","('Low', 'UPL.NS')","('Open', 'UPL.NS')","('Volume', 'UPL.NS')"
2021-02-15,529.5974731445312,552.7999877929688,565.0,525.2999877929688,540.0,31573443.0,,,,,,,,,,,,
2021-02-22,537.980224609375,561.5499877929688,597.0,514.0499877929688,556.0,64075717.0,,,,,,,,,,,,
2021-03-01,566.7210083007812,591.5499877929688,631.4500122070312,570.0,570.0,49554528.0,,,,,,,,,,,,
2021-03-08,594.2642211914062,620.2999877929688,637.7000122070312,600.0,601.0,35308452.0,,,,,,,,,,,,
2021-03-15,599.1981201171875,625.4500122070312,639.5499877929688,586.2000122070312,623.2999877929688,32815951.0,,,,,,,,,,,,
2021-03-22,560.8291625976562,585.4000244140625,643.9500122070312,581.0,624.9500122070312,35455862.0,,,,,,,,,,,,
2021-03-29,626.1665649414062,653.5999755859375,656.9000244140625,585.4000244140625,585.4000244140625,37875333.0,,,,,,,,,,,,
2021-04-05,608.2515258789062,634.9000244140625,673.9500122070312,630.7000122070312,650.0,30176272.0,,,,,,,,,,,,
2021-04-12,586.0732421875,611.75,627.6500244140625,581.5,625.0,26974222.0,,,,,,,,,,,,
2021-04-19,560.8291625976562,585.4000244140625,613.0,581.2999877929688,595.0999755859375,13140818.0,,,,,,,,,,,,
2021-04-26,581.4268188476562,606.9000244140625,621.0,585.9000244140625,587.0999755859375,21971454.0,,,,,,,,,,,,
2021-05-03,602.9822998046875,629.4000244140625,645.6500244140625,596.1500244140625,605.5,37790508.0,,,,,,,,,,,,
2021-05-10,712.1016235351562,743.2999877929688,764.4000244140625,635.5499877929688,635.7000122070312,98657462.0,,,,,,,,,,,,
2021-05-17,747.1174926757812,779.8499755859375,805.2999877929688,752.0499877929688,757.0,72679269.0,,,,,,,,,,,,
2021-05-24,777.6307373046875,811.7000122070312,825.5,773.7000122070312,781.9500122070312,35594016.0,,,,,,,,,,,,
2021-05-31,801.1503295898438,836.25,845.3499755859375,808.25,811.7000122070312,26480928.0,,,,,,,,,,,,
2021-06-07,800.096435546875,835.1500244140625,864.7000122070312,830.0,841.0,20702090.0,,,,,,,,,,,,
2021-06-14,774.0859985351562,808.0,854.5499877929688,790.8499755859375,838.2000122070312,21840074.0,,,,,,,,,,,,
2021-06-21,771.3556518554688,805.1500244140625,815.4500122070312,768.2999877929688,800.0,30727868.0,,,,,,,,,,,,
2021-06-28,765.7991333007812,799.3499755859375,817.9500122070312,786.4500122070312,805.0,11634129.0,,,,,,,,,,,,
2021-07-05,780.361083984375,814.5499877929688,824.75,798.0499877929688,801.5,14750687.0,,,,,,,,,,,,
2021-07-12,802.395751953125,837.5499877929688,852.4000244140625,815.9500122070312,820.0,16825240.0,,,,,,,,,,,,
2021-07-19,794.4550170898438,819.7000122070312,849.0,803.75,834.9000244140625,13216354.0,,,,,,,,,,,,
2021-07-26,783.6484375,808.5499877929688,834.5,786.1500244140625,819.0,16885589.0,,,,,,,,,,,,
2021-08-02,753.36083984375,777.2999877929688,810.6500244140625,772.0,808.5499877929688,16246350.0,,,,,,,,,,,,
2021-08-09,755.1054077148438,779.0999755859375,787.0,757.0,780.7999877929688,11794069.0,,,,,,,,,,,,
2021-08-16,705.8214721679688,728.25,784.5,722.0999755859375,780.0,10711623.0,,,,,,,,,,,,
2021-08-23,706.7907104492188,729.25,743.4000244140625,714.5,732.0,12071935.0,,,,,,,,,,,,
2021-08-30,729.6154174804688,752.7999877929688,760.0,730.0,732.9500122070312,12193799.0,,,,,,,,,,,,
2021-09-06,734.5582885742188,757.9000244140625,772.5,746.0,755.0,8059775.0,,,,,,,,,,,,
2021-09-13,719.4872436523438,742.3499755859375,769.75,736.0999755859375,754.0,11445306.0,,,,,,,,,,,,
2021-09-20,696.5172119140625,718.6500244140625,738.0,700.0,738.0,11928482.0,,,,,,,,,,,,
2021-09-27,690.7019653320312,712.6500244140625,737.0,698.25,722.9500122070312,11785592.0,,,,,,,,,,,,
2021-10-04,715.2711791992188,738.0,747.4500122070312,694.0,713.0999755859375,24651143.0,,,,,,,,,,,,
2021-10-11,724.8178100585938,747.8499755859375,759.0,738.0499877929688,740.0,8578566.0,,,,,,,,,,,,
2021-10-18,682.6575317382812,704.3499755859375,762.0,699.25,749.2000122070312,8688524.0,,,,,,,,,,,,
2021-10-25,717.4035034179688,740.2000122070312,748.2000122070312,686.25,704.0,14223267.0,,,,,,,,,,,,
2021-11-01,714.98046875,737.7000122070312,756.5,700.0,745.0,14775855.0,,,,,,,,,,,,
2021-11-08,745.8494873046875,769.5499877929688,777.9500122070312,731.0,740.0,14212066.0,,,,,,,,,,,,
2021-11-15,718.6149291992188,741.4500122070312,794.0,740.0,771.0,13019355.0,,,,,,,,,,,,
2021-11-22,682.12451171875,703.7999877929688,747.0999755859375,701.0,743.0,11741869.0,,,,,,,,,,,,
2021-11-29,690.798828125,712.75,717.75,678.5499877929688,704.0,12531337.0,,,,,,,,,,,,
2021-12-06,714.7381591796875,737.4500122070312,747.6500244140625,705.0,712.7000122070312,11328403.0,,,,,,,,,,,,
2021-12-13,693.5610961914062,715.5999755859375,755.7000122070312,713.5499877929688,739.5,10864684.0,,,,,,,,,,,,
2021-12-20,723.8486328125,746.8499755859375,759.0,693.2999877929688,703.5,10439730.0,,,,,,,,,,,,
2021-12-27,724.0908813476562,747.0999755859375,767.7000122070312,740.25,746.6500244140625,7280947.0,,,,,,,,,,,,
2022-01-03,764.6520385742188,788.9500122070312,790.7000122070312,750.0,753.0,11051009.0,,,,,,,,,,,,
2022-01-10,799.2525634765625,824.6500244140625,844.9000244140625,791.7000122070312,792.0999755859375,19772845.0,,,,,,,,,,,,
2022-01-17,762.6652221679688,786.9000244140625,830.7000122070312,780.0999755859375,825.4500122070312,10984089.0,,,,,,,,,,,,
2022-01-24,765.9120483398438,790.25,806.5,746.0999755859375,776.7000122070312,11088950.0,,,,,,,,,,,,
2022-01-31,743.5718994140625,767.2000122070312,812.7000122070312,765.0,803.75,13089864.0,,,,,,,,,,,,
2022-02-07,730.0031127929688,753.2000122070312,778.9500122070312,744.0999755859375,764.2000122070312,8845700.0,,,,,,,,,,,,
2022-02-14,702.6231079101562,724.9500122070312,750.0,716.0,744.2999877929688,7964151.0,,,,,,,,,,,,
2022-02-21,634.5366821289062,654.7000122070312,724.9000244140625,622.0,724.9000244140625,17476136.0,,,,,,,,,,,,
2022-02-28,691.7680053710938,713.75,735.9000244140625,644.0999755859375,651.0,31426563.0,,,,,,,,,,,,
2022-03-07,703.1077270507812,725.4500122070312,742.4000244140625,685.75,710.0499877929688,20753792.0,,,,,,,,,,,,
2022-03-14,738.1443481445312,761.5999755859375,764.5,720.0999755859375,728.0,12073880.0,,,,,,,,,,,,
2022-03-21,773.9563598632812,798.5499877929688,814.5,760.0,770.0,15255159.0,,,,,,,,,,,,
2022-03-28,757.4799194335938,781.5499877929688,797.9500122070312,765.0,795.0499877929688,8300023.0,,,,,,,,,,,,
2022-04-04,784.8114624023438,809.75,819.5,779.0499877929688,781.4500122070312,11831987.0,,,,,,,,,,,,
2022-04-11,793.4373779296875,818.6500244140625,836.4500122070312,800.5,811.0,11265385.0,,,,,,,,,,,,
2022-04-18,791.4019775390625,816.5499877929688,833.6500244140625,792.2999877929688,813.6500244140625,14827019.0,,,,,,,,,,,,
2022-04-25,797.5565185546875,822.9000244140625,834.0,791.5,805.0,13543656.0,,,,,,,,,,,,
2022-05-02,762.61669921875,786.8499755859375,848.0,779.4500122070312,815.5499877929688,14630820.0,,,,,,,,,,,,
2022-05-09,757.4799194335938,781.5499877929688,812.7000122070312,753.0,772.0,20543862.0,,,,,,,,,,,,
2022-05-16,783.3577270507812,808.25,828.0,775.0499877929688,784.7000122070312,10941748.0,,,,,,,,,,,,
2022-05-23,733.29833984375,756.5999755859375,815.3499755859375,733.0499877929688,810.0,10628153.0,,,,,,,,,,,,
2022-05-30,745.9464721679688,769.6500244140625,791.2000122070312,760.3499755859375,760.3499755859375,7691627.0,,,,,,,,,,,,
2022-06-06,711.7821044921875,734.4000244140625,781.0,726.7000122070312,771.9500122070312,8494858.0,,,,,,,,,,,,
2022-06-13,644.6648559570312,665.1500244140625,732.4000244140625,659.25,726.0,8557782.0,,,,,,,,,,,,
2022-06-20,621.1131591796875,640.8499755859375,671.9500122070312,607.5,668.0,13779859.0,,,,,,,,,,,,
2022-06-27,623.681640625,643.5,666.5,621.9500122070312,648.0,14874357.0,,,,,,,,,,,,
2022-07-04,668.9918823242188,690.25,692.2999877929688,636.0499877929688,643.4000244140625,13742845.0,,,,,,,,,,,,
2022-07-11,648.7354125976562,669.3499755859375,695.0,663.0499877929688,688.4500122070312,6662338.0,,,,,,,,,,,,
2022-07-18,702.6715698242188,725.0,730.6500244140625,675.0,676.9500122070312,13933115.0,,,,,,,,,,,,
2022-07-25,718.2756958007812,741.0999755859375,745.0,708.0,725.0999755859375,7998449.0,,,,,,,,,,,,
2022-08-01,730.612060546875,743.4500122070312,780.4000244140625,721.4000244140625,753.0,20076449.0,,,,,,,,,,,,
2022-08-08,775.2772216796875,788.9000244140625,790.0,736.5499877929688,743.4000244140625,10654613.0,,,,,,,,,,,,
2022-08-15,754.9837646484375,768.25,804.25,764.0,788.9000244140625,7184396.0,,,,,,,,,,,,
2022-08-22,746.8762817382812,760.0,779.0,737.0,760.25,10748550.0,,,,,,,,,,,,
2022-08-29,732.9215087890625,745.7999877929688,770.0999755859375,739.4000244140625,750.0,9359834.0,,,,,,,,,,,,
2022-09-05,729.1870727539062,742.0,756.8499755859375,734.0,741.3499755859375,10289263.0,,,,,,,,,,,,
2022-09-12,691.253662109375,703.4000244140625,768.0,699.0,745.7000122070312,14806363.0,,,,,,,,,,,,
2022-09-19,690.7130737304688,702.8499755859375,727.2999877929688,696.0499877929688,706.9500122070312,10043616.0,,,,,,,,,,,,
2022-09-26,660.4449462890625,672.0499877929688,701.9500122070312,654.0,698.0,8867004.0,,,,,,,,,,,,
2022-10-03,678.5272827148438,690.4500122070312,699.9000244140625,664.0,671.2000122070312,7763714.0,,,,,,,,,,,,
2022-10-10,666.5870971679688,678.2999877929688,687.5999755859375,660.2000122070312,680.0,6292322.0,,,,,,,,,,,,
2022-10-17,688.1089477539062,700.2000122070312,724.0,666.9000244140625,679.5999755859375,15770830.0,,,,,,,,,,,,
2022-10-24,701.5723266601562,713.9000244140625,715.9000244140625,691.1500244140625,711.0,7818153.0,,,,,,,,,,,,
2022-10-31,726.0914306640625,738.8499755859375,739.9500122070312,711.0,717.5,14727738.0,,,,,,,,,,,,
2022-11-07,754.639892578125,767.9000244140625,769.9000244140625,739.0499877929688,742.5499877929688,14758637.0,,,,,,,,,,,,
2022-11-14,752.7235107421875,765.9500122070312,785.0,760.25,771.75,10902059.0,,,,,,,,,,,,
2022-11-21,763.7301025390625,777.1500244140625,780.9500122070312,755.2999877929688,765.0,5344903.0,,,,,,,,,,,,
2022-11-28,770.1669921875,783.7000122070312,793.5499877929688,768.0,777.0,9306540.0,,,,,,,,,,,,
2022-12-05,750.5123901367188,763.7000122070312,807.0,757.0499877929688,787.5,9797796.0,,,,,,,,,,,,
2022-12-12,757.1458129882812,770.4500122070312,788.5,756.5999755859375,762.0,8384824.0,,,,,,,,,,,,
2022-12-19,698.9189453125,711.2000122070312,773.9000244140625,707.9500122070312,770.9500122070312,8283935.0,,,,,,,,,,,,
2022-12-26,703.7835083007812,716.1500244140625,732.0,707.5,712.4500122070312,8959842.0,,,,,,,,,,,,
2023-01-02,705.7489013671875,718.1500244140625,729.3499755859375,711.9500122070312,718.5999755859375,6508087.0,,,,,,,,,,,,
2023-01-09,706.3876953125,718.7999877929688,736.1500244140625,714.3499755859375,724.0,6826238.0,,,,,,,,,,,,
2023-01-16,725.0596313476562,737.7999877929688,748.8499755859375,710.5,721.4500122070312,8393014.0,,,,,,,,,,,,
2023-01-23,731.8404541015625,744.7000122070312,756.7000122070312,735.2000122070312,742.9500122070312,10428923.0,,,,,,,,,,,,
2023-01-30,703.3412475585938,715.7000122070312,771.5999755859375,684.25,748.75,18741546.0,,,,,,,,,,,,
2023-02-06,714.3478393554688,726.9000244140625,729.3499755859375,701.1500244140625,715.5,6368979.0,,,,,,,,,,,,
2023-02-13,756.8510131835938,770.1500244140625,780.0,725.0,730.0,15328723.0,,,,,,,,,,,,
2023-02-20,725.5509643554688,738.2999877929688,769.75,736.0,762.0,10100661.0,,,,,,,,,,,,
2023-02-27,697.7396240234375,710.0,738.0,693.25,736.0,8911825.0,,,,,,,,,,,,
2023-03-06,699.3611450195312,711.6500244140625,723.2000122070312,702.0499877929688,713.5499877929688,4630587.0,,,,,,,,,,,,
2023-03-13,703.2921142578125,715.6500244140625,718.9000244140625,687.5999755859375,712.0,7394804.0,,,,,,,,,,,,
2023-03-20,684.8659057617188,696.9000244140625,720.0,694.2000122070312,714.0,4219019.0,,,,,,,,,,,,
2023-03-27,705.257568359375,717.6500244140625,722.4500122070312,693.2000122070312,698.4500122070312,8229497.0,,,,,,,,,,,,
2023-04-03,713.6107788085938,726.1500244140625,736.2000122070312,717.7999877929688,718.5,4660701.0,,,,,,,,,,,,
2023-04-10,724.2734375,737.0,747.7000122070312,727.2999877929688,729.9500122070312,3956182.0,,,,,,,,,,,,
2023-04-17,722.0131225585938,734.7000122070312,744.5,730.6500244140625,742.9500122070312,6249705.0,,,,,,,,,,,,
2023-04-24,727.5164184570312,740.2999877929688,741.9000244140625,705.2999877929688,735.0,12924220.0,,,,,,,,,,,,
2023-05-01,702.5059204101562,714.8499755859375,759.9500122070312,709.6500244140625,740.2999877929688,8843180.0,,,,,,,,,,,,
2023-05-08,666.4888305664062,678.2000122070312,725.0,673.0,718.7000122070312,24069652.0,,,,,,,,,,,,
2023-05-15,656.4649047851562,668.0,683.4500122070312,657.0499877929688,679.4000244140625,12867019.0,,,,,,,,,,,,
2023-05-22,676.2177734375,688.0999755859375,688.9500122070312,661.9500122070312,668.0,10467249.0,,,,,,,,,,,,
2023-05-29,671.5498046875,683.3499755859375,694.0,676.5,690.0,9025791.0,,,,,,,,,,,,
2023-06-05,668.5033569335938,680.25,698.9000244140625,677.7999877929688,689.0,6717011.0,,,,,,,,,,,,
2023-06-12,678.9203491210938,690.8499755859375,695.7999877929688,674.2000122070312,680.25,13489386.0,,,,,,,,,,,,
2023-06-19,655.3347778320312,666.8499755859375,696.0,665.5,694.9500122070312,8291792.0,,,,,,,,,,,,
2023-06-26,675.6773071289062,687.5499877929688,688.25,667.5,672.6500244140625,9144930.0,,,,,,,,,,,,
2023-07-03,651.55126953125,663.0,688.9500122070312,661.7999877929688,688.4000244140625,10210168.0,,,,,,,,,,,,
2023-07-10,628.5061645507812,639.5499877929688,666.5,630.0,666.5,14918181.0,,,,,,,,,,,,
2023-07-17,623.6416625976562,634.5999755859375,647.0,633.75,643.0,13641281.0,,,,,,,,,,,,
2023-07-24,614.3549194335938,625.1500244140625,637.7999877929688,622.25,637.7999877929688,9698733.0,,,,,,,,,,,,
2023-07-31,592.9312744140625,603.3499755859375,631.0,590.0999755859375,625.0,24212650.0,,,,,,,,,,,,
2023-08-07,598.6187133789062,599.7000122070312,618.9000244140625,598.0499877929688,604.5,12909822.0,,,,,,,,,,,,
2023-08-14,577.406982421875,578.4500122070312,600.5,576.9500122070312,600.0,7801893.0,,,,,,,,,,,,
2023-08-21,582.1484375,583.2000122070312,593.8499755859375,580.0,582.0,7107613.0,,,,,,,,,,,,
2023-08-28,601.9127197265625,603.0,607.5,582.0,583.2000122070312,20841526.0,,,,,,,,,,,,
2023-09-04,605.7058715820312,606.7999877929688,615.9000244140625,599.25,605.0,15794637.0,,,,,,,,,,,,
2023-09-11,633.5056762695312,634.6500244140625,635.5,602.3499755859375,610.0,21009022.0,,,,,,,,,,,,
2023-09-18,613.6914672851562,614.7999877929688,639.0499877929688,612.5999755859375,634.6500244140625,10829475.0,,,,,,,,,,,,
2023-09-25,615.1388549804688,616.25,624.7999877929688,602.5499877929688,614.7999877929688,10389444.0,,,,,,,,,,,,
2023-10-02,611.0462646484375,612.1500244140625,616.25,597.7999877929688,616.25,7494315.0,,,,,,,,,,,,
2023-10-09,621.9265747070312,623.0499877929688,629.5999755859375,598.2999877929688,606.5499877929688,10019458.0,,,,,,,,,,,,
2023-10-16,602.3619384765625,603.4500122070312,634.9000244140625,602.0,622.0,7618887.0,,,,,,,,,,,,
2023-10-23,557.6427001953125,558.6500244140625,608.0,556.2999877929688,603.0,11537382.0,,,,,,,,,,,,
2023-10-30,549.3077392578125,550.2999877929688,563.2000122070312,528.1500244140625,560.0,19748437.0,,,,,,,,,,,,
2023-11-06,546.1634521484375,547.1500244140625,557.7999877929688,545.0,552.0499877929688,6948987.0,,,,,,,,,,,,
2023-11-13,560.7371215820312,561.75,565.7000122070312,550.0999755859375,555.0,7115291.0,,,,,,,,,,,,
2023-11-20,557.9421997070312,558.9500122070312,571.7000122070312,554.7999877929688,561.75,7194195.0,,,,,,,,,,,,
2023-11-27,574.1129760742188,575.1500244140625,575.9500122070312,556.1500244140625,558.9500122070312,8807109.0,,,,,,,,,,,,
2023-12-04,584.1448364257812,585.2000122070312,596.2999877929688,576.8499755859375,578.5,12334859.0,,,,,,,,,,,,
2023-12-11,609.74853515625,610.8499755859375,612.7999877929688,583.5499877929688,585.0,15885629.0,,,,,,,,,,,,
2023-12-18,580.6012573242188,581.6500244140625,614.75,565.7000122070312,613.7999877929688,15145560.0,,,,,,,,,,,,
2023-12-25,586.1911010742188,587.25,595.0,581.0999755859375,581.6500244140625,10093657.0,,,,,,,,,,,,
2024-01-01,580.2019653320312,581.25,603.7999877929688,576.5,588.0,14707260.0,,,,,,,,,,,,
2024-01-08,564.0810546875,565.0999755859375,582.7999877929688,551.9000244140625,581.0,14202673.0,,,,,,,,,,,,
2024-01-15,552.4021606445312,553.4000244140625,571.6500244140625,539.1500244140625,568.0,13966726.0,,,,,,,,,,,,
2024-01-22,536.3311767578125,537.2999877929688,558.4500122070312,533.5499877929688,553.4000244140625,5959045.0,,,,,,,,,,,,
2024-01-29,532.6878051757812,533.6500244140625,547.5,526.5,542.2000122070312,15532889.0,,,,,,,,,,,,
2024-02-05,457.124267578125,457.9500122070313,525.0,453.2999877929688,524.0,43924127.0,,,,,,,,,,,,
2024-02-12,490.0148620605469,490.8999938964844,494.2000122070313,452.1499938964844,461.7999877929688,22264924.0,,,,,,,,,,,,
2024-02-19,487.81884765625,488.7000122070313,505.4500122070313,484.0499877929688,493.7000122070313,12337132.0,,,,,,,,,,,,
2024-02-26,473.6943359375,474.5499877929688,493.1000061035156,466.7999877929688,488.6000061035156,15255626.0,,,,,,,,,,,,
2024-03-04,481.4303588867188,482.2999877929688,491.0499877929688,464.5,476.0499877929688,16637071.0,,,,,,,,,,,,
2024-03-11,474.2932434082031,475.1499938964844,488.0,447.7999877929688,485.1000061035156,17991834.0,,,,,,,,,,,,
2024-03-18,469.1525573730469,470.0,475.0,449.25,475.0,18667400.0,,,,,,,,,,,,
2024-03-25,455.17779541015625,456.0,471.1000061035156,452.1000061035156,470.0,38383622.0,,,,,,,,,,,,
2024-04-01,493.4586486816406,494.3500061035156,500.6000061035156,458.4500122070313,460.0,29726796.0,,,,,,,,,,,,
2024-04-08,501.1447448730469,502.0499877929688,511.1000061035156,483.0499877929688,500.5499877929688,20045958.0,,,,,,,,,,,,
2024-04-15,486.6708984375,487.5499877929688,499.5499877929688,466.5499877929688,495.0,14014454.0,,,,,,,,,,,,
2024-04-22,507.5332336425781,508.4500122070313,513.9000244140625,487.6000061035156,492.0,14045588.0,,,,,,,,,,,,
2024-04-29,492.7099914550781,493.6000061035156,513.7000122070312,490.0499877929688,510.9500122070313,10613168.0,,,,,,,,,,,,
2024-05-06,500.9950256347656,501.8999938964844,505.0,464.3500061035156,495.25,19611406.0,,,,,,,,,,,,
2024-05-13,510.4778747558594,511.3999938964844,540.0,501.6499938964844,502.4500122070313,50808060.0,,,,,,,,,,,,
2024-05-20,514.8699340820312,515.7999877929688,522.0499877929688,507.2000122070313,511.25,11324456.0,,,,,,,,,,,,
2024-05-27,507.882568359375,508.7999877929688,529.6500244140625,505.0,518.4000244140625,22066842.0,,,,,,,,,,,,
2024-06-03,538.7767944335938,539.75,545.5,478.0,517.0,22354294.0,,,,,,,,,,,,
