Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SAIL.NS')","('High', 'SAIL.NS')","('Low', 'SAIL.NS')","('Open', 'SAIL.NS')","('Volume', 'SAIL.NS')","('Date', '')","('Close', 'SAIL.NS')","('High', 'SAIL.NS')","('Low', 'SAIL.NS')","('Open', 'SAIL.NS')","('Volume', 'SAIL.NS')"
2024-04-08,154.1517791748047,155.35000610351562,156.60000610351562,144.8000030517578,147.3000030517578,225389561.0,,,,,,,,,,,,
2024-04-15,144.9235076904297,146.0500030517578,157.39999389648438,140.8000030517578,152.89999389648438,186086365.0,,,,,,,,,,,,
2024-04-22,167.24996948242188,168.5500030517578,170.5,147.10000610351562,148.25,394517144.0,,,,,,,,,,,,
2024-04-29,166.6545867919922,167.9499969482422,170.9499969482422,163.0500030517578,169.89999389648438,187129915.0,,,,,,,,,,,,
2024-05-06,155.6898193359375,156.89999389648438,168.85000610351562,151.6999969482422,168.5,143755484.0,,,,,,,,,,,,
2024-05-13,167.84532165527344,169.14999389648438,171.60000610351562,151.0,157.35000610351562,146334064.0,,,,,,,,,,,,
2024-05-20,168.192626953125,169.5,175.35000610351562,166.4499969482422,166.89999389648438,174513200.0,,,,,,,,,,,,
2024-05-27,157.27748107910156,158.5,171.3000030517578,156.6999969482422,170.5,114764793.0,,,,,,,,,,,,
2024-06-03,151.5718231201172,152.75,168.0,124.8000030517578,168.0,307112880.0,,,,,,,,,,,,
2024-06-10,152.44503784179688,153.6300048828125,153.89999389648438,147.75999450683594,152.60000610351562,110508405.0,,,,,,,,,,,,
2024-06-17,154.2410888671875,155.44000244140625,159.3000030517578,149.5,153.6300048828125,135522689.0,,,,,,,,,,,,
2024-06-24,147.50344848632812,148.64999389648438,152.91000366210938,137.1999969482422,152.91000366210938,227654677.0,,,,,,,,,,,,
2024-07-01,154.40977478027344,155.61000061035156,158.75,145.39999389648438,149.89999389648438,177405142.0,,,,,,,,,,,,
2024-07-08,149.25979614257812,150.4199981689453,158.22000122070312,146.35000610351562,156.5,141007504.0,,,,,,,,,,,,
2024-07-15,140.72613525390625,141.82000732421875,153.9499969482422,140.8300018310547,151.0,119459864.0,,,,,,,,,,,,
2024-07-22,146.253173828125,147.38999938964844,147.97999572753906,135.3000030517578,141.39999389648438,138539413.0,,,,,,,,,,,,
2024-07-29,145.10211181640625,146.22999572753906,156.35000610351562,145.10000610351562,149.13999938964844,130129783.0,,,,,,,,,,,,
2024-08-05,128.35232543945312,129.35000610351562,142.85000610351562,128.88999938964844,141.0,197355873.0,,,,,,,,,,,,
2024-08-12,127.29056549072266,128.27999877929688,132.9499969482422,125.0,129.25,87742874.0,,,,,,,,,,,,
2024-08-19,130.7734832763672,131.7899932861328,135.38999938964844,129.25,130.0,77489676.0,,,,,,,,,,,,
2024-08-26,132.65884399414062,133.69000244140625,138.77999877929688,131.85000610351562,133.38999938964844,81961732.0,,,,,,,,,,,,
2024-09-02,128.382080078125,129.3800048828125,134.13999938964844,128.3000030517578,133.86000061035156,68401692.0,,,,,,,,,,,,
2024-09-09,131.18032836914062,132.1999969482422,134.38999938964844,126.11000061035156,128.89999389648438,84787494.0,,,,,,,,,,,,
2024-09-16,125.30599212646484,126.27999877929688,134.0800018310547,123.8000030517578,133.0,74149175.0,,,,,,,,,,,,
2024-09-23,140.5399932861328,140.5399932861328,144.1999969482422,126.5,126.5,178325848.0,,,,,,,,,,,,
2024-09-30,139.00999450683594,139.00999450683594,143.94000244140625,134.13999938964844,141.39999389648438,129891728.0,,,,,,,,,,,,
2024-10-07,134.02999877929688,134.02999877929688,140.52000427246094,127.83999633789062,139.97000122070312,118397523.0,,,,,,,,,,,,
2024-10-14,129.02999877929688,129.02999877929688,137.3300018310547,125.41999816894533,135.8000030517578,83383987.0,,,,,,,,,,,,
2024-10-21,111.4800033569336,111.4800033569336,131.19000244140625,110.4000015258789,130.2100067138672,122406460.0,,,,,,,,,,,,
2024-10-28,117.75,117.75,118.8000030517578,111.1999969482422,112.36000061035156,70594725.0,,,,,,,,,,,,
2024-11-04,118.20999908447266,118.20999908447266,126.8499984741211,112.5999984741211,118.0,154504358.0,,,,,,,,,,,,
2024-11-11,111.83999633789062,111.83999633789062,119.1999969482422,111.0,117.8000030517578,72016851.0,,,,,,,,,,,,
2024-11-18,112.83000183105467,112.83000183105467,115.11000061035156,108.6500015258789,112.1999969482422,62096345.0,,,,,,,,,,,,
2024-11-25,117.11000061035156,117.11000061035156,118.0999984741211,113.8499984741211,115.0,63793369.0,,,,,,,,,,,,
2024-12-02,123.88999938964844,123.88999938964844,125.12000274658205,115.86000061035156,116.5,94168186.0,,,,,,,,,,,,
2024-12-09,124.76000213623048,124.76000213623048,130.08999633789062,121.83999633789062,124.0,124437980.0,,,,,,,,,,,,
2024-12-16,116.0999984741211,116.0999984741211,124.8499984741211,115.1999969482422,124.55999755859376,63966723.0,,,,,,,,,,,,
2024-12-23,115.52999877929688,115.52999877929688,121.61000061035156,115.2699966430664,117.0,64711731.0,,,,,,,,,,,,
2024-12-30,114.16999816894533,114.16999816894533,115.9000015258789,111.0,115.5,47880649.0,,,,,,,,,,,,
2025-01-06,106.02999877929688,106.02999877929688,114.5500030517578,104.8000030517578,114.0999984741211,69741784.0,,,,,,,,,,,,
2025-01-13,108.81999969482422,108.81999969482422,109.4499969482422,99.66000366210938,104.9000015258789,71691930.0,,,,,,,,,,,,
2025-01-20,107.0999984741211,107.0999984741211,111.56999969482422,104.7699966430664,109.0,41247471.0,,,,,,,,,,,,
