Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BATAINDIA.NS')","('High', 'BATAINDIA.NS')","('Low', 'BATAINDIA.NS')","('Open', 'BATAINDIA.NS')","('Volume', 'BATAINDIA.NS')","('Date', '')","('Close', 'BATAINDIA.NS')","('High', 'BATAINDIA.NS')","('Low', 'BATAINDIA.NS')","('Open', 'BATAINDIA.NS')","('Volume', 'BATAINDIA.NS')"
2024-03-11,1370.1563720703125,1390.5,1466.949951171875,1367.050048828125,1452.0,2311041.0,,,,,,,,,,,,
2024-03-18,1362.470458984375,1382.699951171875,1398.449951171875,1348.0999755859375,1395.0,2131482.0,,,,,,,,,,,,
2024-03-25,1344.2410888671875,1364.199951171875,1382.699951171875,1360.25,1382.699951171875,1321470.0,,,,,,,,,,,,
2024-04-01,1339.5113525390625,1359.4000244140625,1384.199951171875,1350.050048828125,1366.300048828125,1389247.0,,,,,,,,,,,,
2024-04-08,1367.2003173828125,1387.5,1404.4000244140625,1337.800048828125,1367.0,3143164.0,,,,,,,,,,,,
2024-04-15,1301.08203125,1320.4000244140625,1382.0,1307.050048828125,1382.0,2664821.0,,,,,,,,,,,,
2024-04-22,1343.452880859375,1363.4000244140625,1387.949951171875,1323.75,1339.9000244140625,2959403.0,,,,,,,,,,,,
2024-04-29,1318.769287109375,1338.3499755859375,1374.800048828125,1330.050048828125,1371.0,1513344.0,,,,,,,,,,,,
2024-05-06,1289.947265625,1309.0999755859375,1345.0,1295.5,1345.0,1521746.0,,,,,,,,,,,,
2024-05-13,1353.9962158203125,1374.0999755859375,1378.199951171875,1294.0,1315.0,1866613.0,,,,,,,,,,,,
2024-05-20,1326.70166015625,1346.4000244140625,1386.800048828125,1345.0,1353.050048828125,876976.0,,,,,,,,,,,,
2024-05-27,1345.472900390625,1365.449951171875,1417.8499755859375,1338.4000244140625,1346.4000244140625,4896246.0,,,,,,,,,,,,
2024-06-03,1444.4532470703125,1465.9000244140625,1473.9000244140625,1269.0,1398.6500244140625,4198300.0,,,,,,,,,,,,
2024-06-10,1430.5595703125,1451.800048828125,1505.0999755859375,1448.0,1485.9000244140625,2121391.0,,,,,,,,,,,,
2024-06-17,1439.8218994140625,1461.199951171875,1479.800048828125,1445.050048828125,1451.800048828125,1676614.0,,,,,,,,,,,,
2024-06-24,1491.6031494140625,1513.75,1523.9000244140625,1433.5999755859375,1456.4000244140625,3559553.0,,,,,,,,,,,,
2024-07-01,1485.5924072265625,1507.6500244140625,1526.0,1482.75,1523.0999755859375,1991384.0,,,,,,,,,,,,
2024-07-08,1493.918701171875,1516.0999755859375,1552.199951171875,1487.0999755859375,1508.0,2774400.0,,,,,,,,,,,,
2024-07-15,1501.506103515625,1523.800048828125,1554.0,1513.0,1518.6500244140625,1333913.0,,,,,,,,,,,,
2024-07-22,1584.8192138671875,1608.3499755859375,1619.800048828125,1502.0,1517.949951171875,2884570.0,,,,,,,,,,,,
2024-07-29,1595.5103759765625,1619.199951171875,1633.0,1585.0,1615.300048828125,2453529.0,,,,,,,,,,,,
2024-08-05,1432.6063232421875,1443.0,1615.0,1438.699951171875,1591.0999755859375,3215779.0,,,,,,,,,,,,
2024-08-12,1410.913818359375,1421.1500244140625,1442.3499755859375,1384.25,1442.3499755859375,1280343.0,,,,,,,,,,,,
2024-08-19,1452.949951171875,1452.949951171875,1456.550048828125,1410.0,1423.25,1825796.0,,,,,,,,,,,,
2024-08-26,1452.6500244140625,1452.6500244140625,1468.949951171875,1429.550048828125,1456.0,1180944.0,,,,,,,,,,,,
2024-09-02,1406.25,1406.25,1476.949951171875,1405.0,1453.0,1421040.0,,,,,,,,,,,,
2024-09-09,1437.949951171875,1437.949951171875,1445.0,1381.0,1408.9000244140625,1209728.0,,,,,,,,,,,,
2024-09-16,1426.0999755859375,1426.0999755859375,1450.0,1411.0,1438.0,804690.0,,,,,,,,,,,,
2024-09-23,1449.550048828125,1449.550048828125,1462.0,1406.9000244140625,1440.0,1689531.0,,,,,,,,,,,,
2024-09-30,1364.550048828125,1364.550048828125,1465.0,1350.300048828125,1454.0,1329389.0,,,,,,,,,,,,
2024-10-07,1406.0999755859375,1406.0999755859375,1413.699951171875,1340.0,1373.0,1376915.0,,,,,,,,,,,,
2024-10-14,1464.949951171875,1464.949951171875,1468.800048828125,1392.550048828125,1407.0,1423925.0,,,,,,,,,,,,
2024-10-21,1364.75,1364.75,1465.800048828125,1356.75,1458.0999755859375,1530822.0,,,,,,,,,,,,
2024-10-28,1356.75,1356.75,1386.5999755859375,1346.550048828125,1370.050048828125,885294.0,,,,,,,,,,,,
2024-11-04,1336.300048828125,1336.300048828125,1370.0,1300.050048828125,1362.0,2212426.0,,,,,,,,,,,,
2024-11-11,1307.3499755859375,1307.3499755859375,1350.75,1304.300048828125,1336.300048828125,809783.0,,,,,,,,,,,,
2024-11-18,1301.449951171875,1301.449951171875,1306.0,1275.550048828125,1303.0,852036.0,,,,,,,,,,,,
2024-11-25,1410.8499755859375,1410.8499755859375,1418.1500244140625,1308.050048828125,1310.0,1661018.0,,,,,,,,,,,,
2024-12-02,1447.0,1447.0,1457.0,1399.449951171875,1412.0,1073657.0,,,,,,,,,,,,
2024-12-09,1432.449951171875,1432.449951171875,1457.5,1406.300048828125,1448.800048828125,577268.0,,,,,,,,,,,,
2024-12-16,1342.25,1342.25,1442.449951171875,1338.199951171875,1435.5,496464.0,,,,,,,,,,,,
2024-12-23,1381.300048828125,1381.300048828125,1422.9000244140625,1327.8499755859375,1350.25,3089055.0,,,,,,,,,,,,
2024-12-30,1460.800048828125,1460.800048828125,1464.949951171875,1353.800048828125,1381.300048828125,1135327.0,,,,,,,,,,,,
2025-01-06,1425.9000244140625,1425.9000244140625,1479.0,1386.8499755859375,1466.0,1077058.0,,,,,,,,,,,,
2025-01-13,1310.800048828125,1310.800048828125,1420.0,1300.4000244140625,1420.0,825151.0,,,,,,,,,,,,
2025-01-20,1276.1500244140625,1276.1500244140625,1322.0,1260.5,1322.0,423072.0,,,,,,,,,,,,
