Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BAJFINANCE.NS')","('High', 'BAJFINANCE.NS')","('Low', 'BAJFINANCE.NS')","('Open', 'BAJFINANCE.NS')","('Volume', 'BAJFINANCE.NS')","('Date', '')","('Close', 'BAJFINANCE.NS')","('High', 'BAJFINANCE.NS')","('Low', 'BAJFINANCE.NS')","('Open', 'BAJFINANCE.NS')","('Volume', 'BAJFINANCE.NS')"
2024-06-03,7155.478515625,7191.39990234375,7299.0,6375.7001953125,6948.85009765625,10115884.0,,,,,,,,,,,,
2024-06-10,7304.87841796875,7341.5498046875,7370.0,7051.0,7250.0,5879022.0,,,,,,,,,,,,
2024-06-17,7098.6142578125,7134.25,7429.4501953125,7075.0,7341.5498046875,3867280.0,,,,,,,,,,,,
2024-06-24,7115.5498046875,7115.5498046875,7239.0,6998.0,7076.0,5076207.0,,,,,,,,,,,,
2024-07-01,7138.0,7138.0,7325.0,7075.0,7075.0,5719221.0,,,,,,,,,,,,
2024-07-08,7004.2998046875,7004.2998046875,7147.64990234375,6915.0498046875,7144.9501953125,4501556.0,,,,,,,,,,,,
2024-07-15,6932.2998046875,6932.2998046875,7117.89990234375,6910.0,7020.0498046875,2894776.0,,,,,,,,,,,,
2024-07-22,6789.75,6789.75,6958.60009765625,6541.0498046875,6932.0,7669180.0,,,,,,,,,,,,
2024-07-29,6725.0,6725.0,6899.0,6673.10009765625,6823.85009765625,4279378.0,,,,,,,,,,,,
2024-08-05,6618.2001953125,6618.2001953125,6700.0,6511.5,6650.0,3690032.0,,,,,,,,,,,,
2024-08-12,6590.89990234375,6590.89990234375,6645.0,6425.0,6619.10009765625,3274909.0,,,,,,,,,,,,
2024-08-19,6735.85009765625,6735.85009765625,6773.89990234375,6593.60009765625,6638.0,3465305.0,,,,,,,,,,,,
2024-08-26,7200.14990234375,7200.14990234375,7215.0498046875,6730.0,6776.0,8466757.0,,,,,,,,,,,,
2024-09-02,7317.14990234375,7317.14990234375,7460.0,7193.0,7274.0,7598054.0,,,,,,,,,,,,
2024-09-09,7598.5,7598.5,7660.0,7193.0,7324.0,6947962.0,,,,,,,,,,,,
2024-09-16,7582.4501953125,7582.4501953125,7748.0,7286.14990234375,7680.0,10587982.0,,,,,,,,,,,,
2024-09-23,7756.0,7756.0,7810.0,7483.89990234375,7625.75,5761371.0,,,,,,,,,,,,
2024-09-30,7211.35009765625,7211.35009765625,7824.0,7155.0,7746.0,4559013.0,,,,,,,,,,,,
2024-10-07,7302.0,7302.0,7426.7998046875,7160.0498046875,7211.35009765625,3815421.0,,,,,,,,,,,,
2024-10-14,6899.5498046875,6899.5498046875,7313.85009765625,6820.7001953125,7292.7001953125,4491130.0,,,,,,,,,,,,
2024-10-21,6910.14990234375,6910.14990234375,7122.85009765625,6601.0,6909.0498046875,8465425.0,,,,,,,,,,,,
2024-10-28,6923.60009765625,6923.60009765625,7060.0,6802.2001953125,6920.0,3465939.0,,,,,,,,,,,,
2024-11-04,6895.9501953125,6895.9501953125,7038.9501953125,6712.0,6975.0,3519818.0,,,,,,,,,,,,
2024-11-11,6549.14990234375,6549.14990234375,6904.2001953125,6526.60009765625,6860.0,3214599.0,,,,,,,,,,,,
2024-11-18,6683.9501953125,6683.9501953125,6722.39990234375,6451.0,6633.0,3471516.0,,,,,,,,,,,,
2024-11-25,6575.89990234375,6575.89990234375,6863.0,6495.0,6789.89990234375,4724564.0,,,,,,,,,,,,
2024-12-02,6850.2998046875,6850.2998046875,6935.0,6491.0,6595.0,5545806.0,,,,,,,,,,,,
2024-12-09,7182.7998046875,7182.7998046875,7217.25,6827.89990234375,6850.10009765625,6255809.0,,,,,,,,,,,,
2024-12-16,6848.25,6848.25,7257.39990234375,6804.7001953125,7182.7998046875,6163138.0,,,,,,,,,,,,
2024-12-23,6907.75,6907.75,6976.89990234375,6794.0,6897.0,2068869.0,,,,,,,,,,,,
2024-12-30,7407.25,7407.25,7500.0,6792.0,6900.0,6202574.0,,,,,,,,,,,,
2025-01-06,7288.0498046875,7288.0498046875,7599.89990234375,7236.0,7500.0,5270084.0,,,,,,,,,,,,
2025-01-13,7182.10009765625,7182.10009765625,7388.0,7105.2001953125,7240.0,3870158.0,,,,,,,,,,,,
2025-01-20,7397.14990234375,7397.14990234375,7485.0,7182.10009765625,7182.10009765625,2798545.0,,,,,,,,,,,,
