Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'IPCALAB.NS')","('High', 'IPCALAB.NS')","('Low', 'IPCALAB.NS')","('Open', 'IPCALAB.NS')","('Volume', 'IPCALAB.NS')","('Date', '')","('Close', 'IPCALAB.NS')","('High', 'IPCALAB.NS')","('Low', 'IPCALAB.NS')","('Open', 'IPCALAB.NS')","('Volume', 'IPCALAB.NS')"
2024-04-29,1333.909912109375,1337.699951171875,1363.0,1324.050048828125,1345.4000244140625,1312302.0,,,,,,,,,,,,
2024-05-06,1309.22998046875,1312.949951171875,1351.9000244140625,1250.0,1332.25,1521116.0,,,,,,,,,,,,
2024-05-13,1306.0390625,1309.75,1334.699951171875,1266.5,1301.0,1116769.0,,,,,,,,,,,,
2024-05-20,1294.0731201171875,1297.75,1327.9000244140625,1283.6500244140625,1301.699951171875,983342.0,,,,,,,,,,,,
2024-05-27,1148.8856201171875,1152.1500244140625,1354.5,1146.5999755859375,1302.050048828125,5647374.0,,,,,,,,,,,,
2024-06-03,1166.3858642578125,1169.699951171875,1186.5,1073.5999755859375,1174.4000244140625,3297007.0,,,,,,,,,,,,
2024-06-10,1178.0028076171875,1181.3499755859375,1213.699951171875,1164.0999755859375,1169.699951171875,2986854.0,,,,,,,,,,,,
2024-06-17,1133.1802978515625,1136.4000244140625,1187.9000244140625,1124.050048828125,1181.3499755859375,2255538.0,,,,,,,,,,,,
2024-06-24,1126.499267578125,1129.699951171875,1142.0,1052.0,1137.4000244140625,4377304.0,,,,,,,,,,,,
2024-07-01,1189.37060546875,1192.75,1198.800048828125,1113.300048828125,1137.9000244140625,4117500.0,,,,,,,,,,,,
2024-07-08,1220.0833740234375,1223.550048828125,1232.0,1180.550048828125,1192.75,1939910.0,,,,,,,,,,,,
2024-07-15,1190.4176025390625,1193.800048828125,1239.8499755859375,1190.0,1230.0,996977.0,,,,,,,,,,,,
2024-07-22,1281.658447265625,1285.300048828125,1296.0,1181.0,1182.9000244140625,1970833.0,,,,,,,,,,,,
2024-07-29,1296.615966796875,1300.300048828125,1322.8499755859375,1280.050048828125,1292.1500244140625,1944636.0,,,,,,,,,,,,
2024-08-05,1361.78076171875,1365.6500244140625,1393.0,1276.050048828125,1289.75,3363383.0,,,,,,,,,,,,
2024-08-12,1336.2413330078125,1337.949951171875,1413.699951171875,1314.0999755859375,1365.6500244140625,3359171.0,,,,,,,,,,,,
2024-08-19,1384.9791259765625,1386.75,1430.050048828125,1338.050048828125,1338.050048828125,2473106.0,,,,,,,,,,,,
2024-08-26,1382.8818359375,1384.6500244140625,1410.0,1356.050048828125,1395.800048828125,1751921.0,,,,,,,,,,,,
2024-09-02,1421.0828857421875,1422.9000244140625,1460.0,1375.0,1394.0,3052982.0,,,,,,,,,,,,
2024-09-09,1472.2674560546875,1474.1500244140625,1479.9000244140625,1388.800048828125,1422.9000244140625,1333726.0,,,,,,,,,,,,
2024-09-16,1432.8179931640625,1434.6500244140625,1477.949951171875,1425.050048828125,1475.199951171875,1533098.0,,,,,,,,,,,,
2024-09-23,1476.21240234375,1478.0999755859375,1519.8499755859375,1431.949951171875,1435.0,2727332.0,,,,,,,,,,,,
2024-09-30,1489.4954833984375,1491.4000244140625,1512.0,1453.0999755859375,1455.0,1023606.0,,,,,,,,,,,,
2024-10-07,1652.9365234375,1655.050048828125,1659.0999755859375,1464.0999755859375,1504.800048828125,4179182.0,,,,,,,,,,,,
2024-10-14,1647.7430419921875,1649.8499755859375,1708.6500244140625,1628.8499755859375,1660.1500244140625,2971527.0,,,,,,,,,,,,
2024-10-21,1580.82861328125,1582.8499755859375,1667.1500244140625,1543.75,1646.0,1533562.0,,,,,,,,,,,,
2024-10-28,1605.047607421875,1607.0999755859375,1618.050048828125,1544.9000244140625,1585.699951171875,1086400.0,,,,,,,,,,,,
2024-11-04,1556.6595458984375,1558.6500244140625,1610.199951171875,1548.8499755859375,1610.199951171875,995490.0,,,,,,,,,,,,
2024-11-11,1534.5877685546875,1536.550048828125,1610.0,1489.25,1558.0,2749062.0,,,,,,,,,,,,
2024-11-18,1589.3177490234375,1591.3499755859375,1606.699951171875,1507.25,1544.0999755859375,1161189.0,,,,,,,,,,,,
2024-11-25,1540.5802001953125,1542.550048828125,1621.800048828125,1503.550048828125,1600.550048828125,1929867.0,,,,,,,,,,,,
2024-12-02,1538.199951171875,1538.199951171875,1559.75,1470.5,1543.0,2202861.0,,,,,,,,,,,,
2024-12-09,1534.050048828125,1534.050048828125,1571.8499755859375,1503.550048828125,1527.5,1531940.0,,,,,,,,,,,,
2024-12-16,1582.5,1582.5,1616.4000244140625,1478.5,1544.4000244140625,6863886.0,,,,,,,,,,,,
2024-12-23,1632.6500244140625,1632.6500244140625,1640.0,1568.3499755859375,1597.0,1473832.0,,,,,,,,,,,,
2024-12-30,1735.0,1735.0,1750.0,1635.8499755859375,1647.699951171875,4022553.0,,,,,,,,,,,,
2025-01-06,1632.3499755859375,1632.3499755859375,1755.9000244140625,1621.5,1725.8499755859375,1934059.0,,,,,,,,,,,,
2025-01-13,1543.25,1543.25,1634.75,1528.0,1618.4000244140625,1012479.0,,,,,,,,,,,,
2025-01-20,1559.25,1559.25,1581.949951171875,1501.0,1531.0,907447.0,,,,,,,,,,,,
