Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'HINDCOPPER.NS')","('High', 'HINDCOPPER.NS')","('Low', 'HINDCOPPER.NS')","('Open', 'HINDCOPPER.NS')","('Volume', 'HINDCOPPER.NS')","('Date', '')","('Close', 'HINDCOPPER.NS')","('High', 'HINDCOPPER.NS')","('Low', 'HINDCOPPER.NS')","('Open', 'HINDCOPPER.NS')","('Volume', 'HINDCOPPER.NS')"
2024-04-15,363.0540466308594,364.1000061035156,367.8999938964844,346.5,360.0,52031103.0,,,,,,,,,,,,
2024-04-22,389.8767395019531,391.0,397.0,371.1000061035156,371.2999877929688,102398017.0,,,,,,,,,,,,
2024-04-29,386.4865112304688,387.6000061035156,401.6499938964844,374.6000061035156,395.0,43335833.0,,,,,,,,,,,,
2024-05-06,371.8786010742188,372.9500122070313,392.5,355.0,390.6000061035156,48158481.0,,,,,,,,,,,,
2024-05-13,387.1346435546875,388.25,389.7999877929688,354.45001220703125,370.4500122070313,50929787.0,,,,,,,,,,,,
2024-05-20,370.5325012207031,371.6000061035156,415.7999877929688,369.25,383.9500122070313,96036768.0,,,,,,,,,,,,
2024-05-27,354.8775634765625,355.8999938964844,381.0,351.6000061035156,375.0,62193423.0,,,,,,,,,,,,
2024-06-03,339.3223876953125,340.29998779296875,377.0,277.8999938964844,374.0,91393102.0,,,,,,,,,,,,
2024-06-10,335.9321594238281,336.8999938964844,345.29998779296875,328.25,340.0,29735378.0,,,,,,,,,,,,
2024-06-17,330.1488342285156,331.1000061035156,338.6499938964844,322.75,336.8999938964844,20015085.0,,,,,,,,,,,,
2024-06-24,317.7844543457031,318.70001220703125,343.79998779296875,313.79998779296875,324.75,39377336.0,,,,,,,,,,,,
2024-07-01,329.84967041015625,330.79998779296875,331.70001220703125,315.6000061035156,320.0,32944488.0,,,,,,,,,,,,
2024-07-08,329.30126953125,330.25,348.79998779296875,324.20001220703125,333.5,52959069.0,,,,,,,,,,,,
2024-07-15,306.9157409667969,307.79998779296875,336.45001220703125,306.70001220703125,331.0,16135881.0,,,,,,,,,,,,
2024-07-22,314.4939270019531,315.3999938964844,324.70001220703125,301.6000061035156,304.79998779296875,31946494.0,,,,,,,,,,,,
2024-07-29,309.2590026855469,310.1499938964844,329.70001220703125,308.20001220703125,318.29998779296875,22432707.0,,,,,,,,,,,,
2024-08-05,302.27911376953125,303.1499938964844,306.5,282.1000061035156,300.0,26742837.0,,,,,,,,,,,,
2024-08-12,313.048095703125,313.95001220703125,319.5,295.1000061035156,301.0,55249260.0,,,,,,,,,,,,
2024-08-19,315.3913269042969,316.29998779296875,328.1000061035156,311.0,315.0,33131209.0,,,,,,,,,,,,
2024-08-26,331.5946350097656,332.54998779296875,336.79998779296875,318.0,318.45001220703125,69320235.0,,,,,,,,,,,,
2024-09-02,310.9541320800781,311.8500061035156,331.0,306.1000061035156,330.0,18925689.0,,,,,,,,,,,,
2024-09-09,313.995361328125,314.8999938964844,320.29998779296875,301.04998779296875,306.0,16627447.0,,,,,,,,,,,,
2024-09-16,328.8525390625,329.79998779296875,331.29998779296875,311.3999938964844,316.1000061035156,34372259.0,,,,,,,,,,,,
2024-09-23,344.5,344.5,352.29998779296875,328.0,331.8500061035156,60792171.0,,,,,,,,,,,,
2024-09-30,330.3500061035156,330.3500061035156,353.0,323.29998779296875,349.0,30299012.0,,,,,,,,,,,,
2024-10-07,315.8500061035156,315.8500061035156,331.3999938964844,304.29998779296875,330.3500061035156,18518611.0,,,,,,,,,,,,
2024-10-14,323.0,323.0,333.3500061035156,306.8999938964844,318.0,20717859.0,,,,,,,,,,,,
2024-10-21,271.75,271.75,325.0,269.0,322.04998779296875,28579509.0,,,,,,,,,,,,
2024-10-28,294.3500061035156,294.3500061035156,297.79998779296875,269.29998779296875,274.70001220703125,25257750.0,,,,,,,,,,,,
2024-11-04,280.95001220703125,280.95001220703125,302.3500061035156,280.0,294.95001220703125,25541110.0,,,,,,,,,,,,
2024-11-11,262.70001220703125,262.70001220703125,280.0,259.8999938964844,278.1499938964844,15743327.0,,,,,,,,,,,,
2024-11-18,263.3999938964844,263.3999938964844,271.04998779296875,259.04998779296875,262.1000061035156,11983685.0,,,,,,,,,,,,
2024-11-25,276.0,276.0,281.8999938964844,266.5,269.3999938964844,21100425.0,,,,,,,,,,,,
2024-12-02,287.79998779296875,287.79998779296875,291.79998779296875,272.25,274.0,18369796.0,,,,,,,,,,,,
2024-12-09,291.95001220703125,291.95001220703125,295.3999938964844,279.25,288.5,17604661.0,,,,,,,,,,,,
2024-12-16,271.5,271.5,291.95001220703125,261.0,290.0,14535172.0,,,,,,,,,,,,
2024-12-23,256.5,256.5,285.5,255.0500030517578,271.6499938964844,31435040.0,,,,,,,,,,,,
2024-12-30,250.22999572753903,250.22999572753903,257.20001220703125,243.8000030517578,257.0,18394321.0,,,,,,,,,,,,
2025-01-06,233.3099975585937,233.3099975585937,249.7899932861328,230.0,249.22999572753903,17747585.0,,,,,,,,,,,,
2025-01-13,247.69000244140625,247.69000244140625,252.1999969482422,216.759994506836,231.0,33192148.0,,,,,,,,,,,,
2025-01-20,242.0599975585937,242.0599975585937,255.3999938964844,235.94000244140625,246.3099975585937,16763293.0,,,,,,,,,,,,
