Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'HAVELLS.NS')","('High', 'HAVELLS.NS')","('Low', 'HAVELLS.NS')","('Open', 'HAVELLS.NS')","('Volume', 'HAVELLS.NS')","('Date', '')","('Close', 'HAVELLS.NS')","('High', 'HAVELLS.NS')","('Low', 'HAVELLS.NS')","('Open', 'HAVELLS.NS')","('Volume', 'HAVELLS.NS')"
2024-04-01,1541.1810302734375,1550.0999755859375,1561.9000244140625,1510.75,1529.0,6964557.0,,,,,,,,,,,,
2024-04-08,1501.9581298828125,1510.6500244140625,1582.0,1488.3499755859375,1563.0,5765619.0,,,,,,,,,,,,
2024-04-15,1493.0595703125,1501.699951171875,1530.0,1453.949951171875,1490.0,4232594.0,,,,,,,,,,,,
2024-04-22,1630.613525390625,1640.050048828125,1652.699951171875,1507.0,1517.050048828125,8990889.0,,,,,,,,,,,,
2024-04-29,1653.9783935546875,1663.550048828125,1706.8499755859375,1625.5,1656.5,8383416.0,,,,,,,,,,,,
2024-05-06,1677.044677734375,1686.75,1705.0,1656.199951171875,1669.949951171875,6602831.0,,,,,,,,,,,,
2024-05-13,1812.31201171875,1822.800048828125,1839.5999755859373,1675.5999755859375,1689.8499755859375,6977780.0,,,,,,,,,,,,
2024-05-20,1878.9761962890625,1889.8499755859373,1925.0,1813.6500244140625,1813.6500244140625,6118587.0,,,,,,,,,,,,
2024-05-27,1896.3258056640625,1907.300048828125,1950.050048828125,1854.4000244140625,1899.0,6849098.0,,,,,,,,,,,,
2024-06-03,1850.642578125,1855.3499755859373,1985.4000244140625,1711.25,1980.0,8104213.0,,,,,,,,,,,,
2024-06-10,1834.8328857421875,1839.5,1885.9000244140625,1820.0,1860.0,7100772.0,,,,,,,,,,,,
2024-06-17,1882.26220703125,1887.050048828125,1924.9000244140625,1805.6500244140625,1839.5,9415516.0,,,,,,,,,,,,
2024-06-24,1817.7762451171875,1822.4000244140625,1968.949951171875,1812.5999755859373,1891.0,9337475.0,,,,,,,,,,,,
2024-07-01,1888.845458984375,1893.6500244140625,1908.9000244140625,1806.75,1821.550048828125,5684802.0,,,,,,,,,,,,
2024-07-08,1903.60791015625,1908.449951171875,1949.699951171875,1866.0,1904.800048828125,3533326.0,,,,,,,,,,,,
2024-07-15,1764.012939453125,1768.5,1939.0999755859373,1765.0,1913.0,7069149.0,,,,,,,,,,,,
2024-07-22,1833.9849853515625,1838.6500244140625,1856.800048828125,1687.550048828125,1768.0,6037489.0,,,,,,,,,,,,
2024-07-29,1814.883544921875,1819.5,1865.0,1807.4000244140625,1855.0,3720546.0,,,,,,,,,,,,
2024-08-05,1794.8345947265625,1799.4000244140625,1832.9000244140625,1765.0999755859375,1765.0999755859375,3579610.0,,,,,,,,,,,,
2024-08-12,1871.6890869140625,1876.449951171875,1890.9000244140625,1790.550048828125,1791.0,3698654.0,,,,,,,,,,,,
2024-08-19,1879.8682861328125,1884.6500244140625,1925.0,1866.0,1886.0,3846666.0,,,,,,,,,,,,
2024-08-26,1894.531005859375,1899.3499755859373,1957.449951171875,1863.550048828125,1882.0999755859373,4577526.0,,,,,,,,,,,,
2024-09-02,1867.5994873046875,1872.3499755859373,1920.0,1860.0,1920.0,3164421.0,,,,,,,,,,,,
2024-09-09,1983.0059814453125,1988.050048828125,2023.0,1859.050048828125,1872.3499755859373,5905811.0,,,,,,,,,,,,
2024-09-16,2042.9036865234373,2048.10009765625,2058.85009765625,1967.5999755859373,1987.75,3466026.0,,,,,,,,,,,,
2024-09-23,2026.146240234375,2031.300048828125,2106.0,1991.8499755859373,2057.0,5639713.0,,,,,,,,,,,,
2024-09-30,1929.5418701171875,1934.449951171875,2065.39990234375,1919.550048828125,2035.0,4317774.0,,,,,,,,,,,,
2024-10-07,1933.5816650390625,1938.5,1971.800048828125,1900.949951171875,1944.0,3947476.0,,,,,,,,,,,,
2024-10-14,1845.0069580078125,1849.699951171875,1970.0,1763.6500244140625,1939.1500244140625,7417787.0,,,,,,,,,,,,
2024-10-21,1690.6495361328125,1694.949951171875,1865.0,1677.0999755859375,1855.0,5727488.0,,,,,,,,,,,,
2024-10-28,1643.1204833984375,1647.300048828125,1709.6500244140625,1632.5999755859375,1705.0,4738880.0,,,,,,,,,,,,
2024-11-04,1656.4366455078125,1660.6500244140625,1700.050048828125,1590.0,1652.9000244140625,4714489.0,,,,,,,,,,,,
2024-11-11,1614.74267578125,1618.8499755859375,1665.550048828125,1586.75,1655.0,2491172.0,,,,,,,,,,,,
2024-11-18,1661.5736083984375,1665.800048828125,1676.0,1601.699951171875,1619.0,2513820.0,,,,,,,,,,,,
2024-11-25,1713.64111328125,1718.0,1742.4000244140625,1686.699951171875,1689.9000244140625,5938373.0,,,,,,,,,,,,
2024-12-02,1734.3385009765625,1738.75,1772.0,1709.050048828125,1726.9000244140625,3667432.0,,,,,,,,,,,,
2024-12-09,1753.3900146484375,1757.8499755859375,1782.6500244140625,1699.949951171875,1730.0999755859375,4120224.0,,,,,,,,,,,,
2024-12-16,1653.19482421875,1657.4000244140625,1775.0,1650.0,1757.8499755859375,3813973.0,,,,,,,,,,,,
2024-12-23,1645.7138671875,1649.9000244140625,1691.0,1646.1500244140625,1668.050048828125,1495604.0,,,,,,,,,,,,
2024-12-30,1695.686767578125,1700.0,1721.199951171875,1633.4000244140625,1646.25,4373463.0,,,,,,,,,,,,
2025-01-06,1596.1898193359375,1600.25,1704.699951171875,1591.0,1701.0,3645694.0,,,,,,,,,,,,
2025-01-13,1570.2059326171875,1574.199951171875,1616.25,1506.699951171875,1580.199951171875,10830549.0,,,,,,,,,,,,
2025-01-20,1549.7081298828125,1553.6500244140625,1624.949951171875,1535.550048828125,1600.0,3365626.0,,,,,,,,,,,,
