Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')","('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')"
2024-04-29,1174.22314453125,1184.300048828125,1226.3499755859375,1173.5,1208.0,572327.0,,,,,,,,,,,,
2024-05-06,1170.455322265625,1180.5,1210.050048828125,1132.4000244140625,1189.0,3840911.0,,,,,,,,,,,,
2024-05-13,1261.3255615234375,1272.1500244140625,1277.0,1145.3499755859375,1182.4000244140625,2428956.0,,,,,,,,,,,,
2024-05-20,1263.20947265625,1274.050048828125,1323.0,1252.3499755859375,1272.1500244140625,961783.0,,,,,,,,,,,,
2024-05-27,1195.04443359375,1205.300048828125,1316.699951171875,1190.9000244140625,1290.1500244140625,1962201.0,,,,,,,,,,,,
2024-06-03,1230.88671875,1241.449951171875,1276.949951171875,1122.8499755859375,1255.0,809728.0,,,,,,,,,,,,
2024-06-10,1273.4713134765625,1284.4000244140625,1340.0,1224.4000244140625,1259.9000244140625,1712570.0,,,,,,,,,,,,
2024-06-17,1340.0003662109375,1351.5,1382.5,1263.1500244140625,1284.4000244140625,2444148.0,,,,,,,,,,,,
2024-06-24,1396.1683349609375,1408.1500244140625,1474.25,1361.699951171875,1361.699951171875,2433337.0,,,,,,,,,,,,
2024-07-01,1463.68896484375,1476.25,1520.0,1409.5,1409.6500244140625,1520354.0,,,,,,,,,,,,
2024-07-08,1377.9744873046875,1389.800048828125,1495.75,1384.5,1476.25,1040756.0,,,,,,,,,,,,
2024-07-15,1362.110595703125,1373.800048828125,1408.0,1340.449951171875,1393.800048828125,1342483.0,,,,,,,,,,,,
2024-07-22,1425.962646484375,1438.199951171875,1480.0,1341.050048828125,1379.0,1464391.0,,,,,,,,,,,,
2024-07-29,1448.1719970703125,1460.5999755859375,1545.0,1446.199951171875,1500.0,1019890.0,,,,,,,,,,,,
2024-08-05,1435.4315185546875,1447.75,1485.949951171875,1376.1500244140625,1430.0,396052.0,,,,,,,,,,,,
2024-08-12,1368.555419921875,1380.300048828125,1462.300048828125,1372.4000244140625,1435.0,486022.0,,,,,,,,,,,,
2024-08-19,1331.721435546875,1343.1500244140625,1393.5,1339.5,1382.699951171875,617382.0,,,,,,,,,,,,
2024-08-26,1339.35595703125,1350.8499755859375,1370.0,1325.0,1331.050048828125,638589.0,,,,,,,,,,,,
2024-09-02,1432.604248046875,1438.5,1492.3499755859375,1347.6500244140625,1350.9000244140625,1948103.0,,,,,,,,,,,,
2024-09-09,1444.903564453125,1450.8499755859375,1460.8499755859375,1410.0,1425.4000244140625,713276.0,,,,,,,,,,,,
2024-09-16,1497.138671875,1503.300048828125,1508.949951171875,1442.5,1452.0999755859375,1083191.0,,,,,,,,,,,,
2024-09-23,1469.4027099609375,1475.449951171875,1578.699951171875,1450.0,1511.199951171875,1984609.0,,,,,,,,,,,,
2024-09-30,1449.4847412109375,1455.449951171875,1501.6500244140625,1420.0,1470.0,681476.0,,,,,,,,,,,,
2024-10-07,1402.229248046875,1408.0,1469.5999755859375,1382.199951171875,1466.0,1192085.0,,,,,,,,,,,,
2024-10-14,1390.5274658203125,1396.25,1412.0999755859375,1361.5,1406.0,500030.0,,,,,,,,,,,,
2024-10-21,1225.9049072265625,1230.949951171875,1391.0,1195.0,1390.5999755859375,1163900.0,,,,,,,,,,,,
2024-10-28,1214.949951171875,1219.949951171875,1263.4000244140625,1192.6500244140625,1222.5,513824.0,,,,,,,,,,,,
2024-11-04,1195.8785400390625,1200.800048828125,1243.0,1195.0,1219.949951171875,309871.0,,,,,,,,,,,,
2024-11-11,1154.6500244140625,1154.6500244140625,1208.550048828125,1136.0,1201.0,203697.0,,,,,,,,,,,,
2024-11-18,1172.550048828125,1172.550048828125,1179.0,1125.0,1163.0,245358.0,,,,,,,,,,,,
2024-11-25,1206.9000244140625,1206.9000244140625,1243.449951171875,1187.6500244140625,1187.6500244140625,855293.0,,,,,,,,,,,,
2024-12-02,1182.449951171875,1182.449951171875,1236.75,1180.0,1211.0,878384.0,,,,,,,,,,,,
2024-12-09,1159.5,1159.5,1218.8499755859375,1142.0,1182.5,1586692.0,,,,,,,,,,,,
2024-12-16,1147.25,1147.25,1165.550048828125,1130.050048828125,1165.0,730501.0,,,,,,,,,,,,
2024-12-23,1118.4000244140625,1118.4000244140625,1154.949951171875,1103.3499755859375,1150.0,357841.0,,,,,,,,,,,,
2024-12-30,1138.949951171875,1138.949951171875,1194.949951171875,1106.449951171875,1125.0,1304734.0,,,,,,,,,,,,
2025-01-06,1071.25,1071.25,1144.0,1057.800048828125,1143.949951171875,1087570.0,,,,,,,,,,,,
2025-01-13,1054.75,1054.75,1082.300048828125,1015.7999877929688,1055.0,1512966.0,,,,,,,,,,,,
2025-01-20,1031.6500244140625,1031.6500244140625,1076.449951171875,1019.0,1060.0,745740.0,,,,,,,,,,,,
