Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BPCL.NS')","('High', 'BPCL.NS')","('Low', 'BPCL.NS')","('Open', 'BPCL.NS')","('Volume', 'BPCL.NS')","('Date', '')","('Close', 'BPCL.NS')","('High', 'BPCL.NS')","('Low', 'BPCL.NS')","('Open', 'BPCL.NS')","('Volume', 'BPCL.NS')"
2024-05-13,304.7386779785156,314.5,316.67498779296875,295.8999938964844,312.4750061035156,92673998.0,,,,,,,,,,,,
2024-05-20,316.8991394042969,327.04998779296875,331.67498779296875,312.5,314.1499938964844,67112644.0,,,,,,,,,,,,
2024-05-27,304.15728759765625,313.8999938964844,330.875,308.79998779296875,328.3999938964844,60326872.0,,,,,,,,,,,,
2024-06-03,290.5918273925781,299.8999938964844,343.5,267.1000061035156,332.5,186519796.0,,,,,,,,,,,,
2024-06-10,303.60015869140625,313.32501220703125,314.6499938964844,296.79998779296875,302.6499938964844,92014494.0,,,,,,,,,,,,
2024-06-17,298.0528564453125,307.6000061035156,319.0,305.1000061035156,313.32501220703125,83614086.0,,,,,,,,,,,,
2024-06-24,294.5161437988281,303.95001220703125,309.70001220703125,294.79998779296875,309.70001220703125,52726513.0,,,,,,,,,,,,
2024-07-01,297.13232421875,306.6499938964844,308.5,301.95001220703125,305.70001220703125,28994214.0,,,,,,,,,,,,
2024-07-08,295.0975036621094,304.54998779296875,310.95001220703125,293.3999938964844,304.6000061035156,71389999.0,,,,,,,,,,,,
2024-07-15,294.37078857421875,303.79998779296875,319.25,301.79998779296875,306.0,76231453.0,,,,,,,,,,,,
2024-07-22,318.5948486328125,328.79998779296875,329.3999938964844,296.1000061035156,304.54998779296875,120717745.0,,,,,,,,,,,,
2024-07-29,336.3268737792969,347.1000061035156,359.04998779296875,331.04998779296875,333.3999938964844,115325192.0,,,,,,,,,,,,
2024-08-05,323.05206298828125,333.3999938964844,349.6499938964844,329.79998779296875,342.0,78551198.0,,,,,,,,,,,,
2024-08-12,332.5,332.5,336.79998779296875,320.6499938964844,331.79998779296875,38683065.0,,,,,,,,,,,,
2024-08-19,352.20001220703125,352.20001220703125,358.0,336.3500061035156,337.79998779296875,81676646.0,,,,,,,,,,,,
2024-08-26,357.6499938964844,357.6499938964844,365.5,343.5,355.45001220703125,57018464.0,,,,,,,,,,,,
2024-09-02,352.1499938964844,352.1499938964844,367.2000122070313,351.04998779296875,361.0,78022614.0,,,,,,,,,,,,
2024-09-09,342.29998779296875,342.29998779296875,353.54998779296875,338.54998779296875,352.1000061035156,56509071.0,,,,,,,,,,,,
2024-09-16,331.20001220703125,331.20001220703125,344.8999938964844,322.95001220703125,344.8999938964844,43391815.0,,,,,,,,,,,,
2024-09-23,367.2999877929688,367.2999877929688,370.5,331.29998779296875,333.0,69540176.0,,,,,,,,,,,,
2024-09-30,340.25,340.25,376.0,334.3500061035156,367.1499938964844,72241572.0,,,,,,,,,,,,
2024-10-07,337.6499938964844,337.6499938964844,350.0,328.25,342.0,40689958.0,,,,,,,,,,,,
2024-10-14,342.5,342.5,355.8999938964844,334.29998779296875,340.0,60576583.0,,,,,,,,,,,,
2024-10-21,306.29998779296875,306.29998779296875,345.5,303.1000061035156,342.54998779296875,38911903.0,,,,,,,,,,,,
2024-10-28,313.0,313.0,316.20001220703125,302.25,307.29998779296875,40071931.0,,,,,,,,,,,,
2024-11-04,310.45001220703125,310.45001220703125,319.0,298.1000061035156,313.0,51085189.0,,,,,,,,,,,,
2024-11-11,298.20001220703125,298.20001220703125,318.54998779296875,296.3999938964844,308.0,30837997.0,,,,,,,,,,,,
2024-11-18,285.8500061035156,285.8500061035156,299.6499938964844,279.3500061035156,298.1499938964844,32666307.0,,,,,,,,,,,,
2024-11-25,292.1000061035156,292.1000061035156,304.3999938964844,289.3999938964844,292.04998779296875,49314837.0,,,,,,,,,,,,
2024-12-02,300.3500061035156,300.3500061035156,303.8999938964844,290.5,292.6499938964844,43106139.0,,,,,,,,,,,,
2024-12-09,301.70001220703125,301.70001220703125,308.95001220703125,296.0,300.95001220703125,46336022.0,,,,,,,,,,,,
2024-12-16,289.04998779296875,289.04998779296875,301.70001220703125,282.04998779296875,300.95001220703125,45449313.0,,,,,,,,,,,,
2024-12-23,293.54998779296875,293.54998779296875,299.29998779296875,287.3500061035156,292.0,29776313.0,,,,,,,,,,,,
2024-12-30,296.3999938964844,296.3999938964844,299.1499938964844,289.75,293.54998779296875,27596501.0,,,,,,,,,,,,
2025-01-06,277.6499938964844,277.6499938964844,297.25,275.6000061035156,296.3999938964844,36994304.0,,,,,,,,,,,,
2025-01-13,273.6000061035156,273.6000061035156,275.8999938964844,263.5,271.25,53702130.0,,,,,,,,,,,,
2025-01-20,277.6000061035156,277.6000061035156,287.0,268.79998779296875,275.0,31229411.0,,,,,,,,,,,,
