Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'JBCHEPHARM.NS')","('High', 'JBCHEPHARM.NS')","('Low', 'JBCHEPHARM.NS')","('Open', 'JBCHEPHARM.NS')","('Volume', 'JBCHEPHARM.NS')","('Date', '')","('Close', 'JBCHEPHARM.NS')","('High', 'JBCHEPHARM.NS')","('Low', 'JBCHEPHARM.NS')","('Open', 'JBCHEPHARM.NS')","('Volume', 'JBCHEPHARM.NS')"
2024-06-10,1847.866455078125,1854.300048828125,1926.8499755859373,1808.0,1819.3499755859373,954202.0,,,,,,,,,,,,
2024-06-17,1748.711669921875,1754.800048828125,1878.949951171875,1744.449951171875,1854.300048828125,528007.0,,,,,,,,,,,,
2024-06-24,1748.562255859375,1754.6500244140625,1788.0,1668.699951171875,1754.949951171875,983499.0,,,,,,,,,,,,
2024-07-01,1736.5042724609375,1742.550048828125,1906.0,1733.050048828125,1800.050048828125,2105588.0,,,,,,,,,,,,
2024-07-08,1743.5296630859375,1749.5999755859375,1775.0,1690.0999755859375,1759.0,1159635.0,,,,,,,,,,,,
2024-07-15,1784.287841796875,1790.5,1815.0,1727.0999755859375,1749.5999755859375,552031.0,,,,,,,,,,,,
2024-07-22,1878.160888671875,1884.699951171875,1898.699951171875,1782.550048828125,1790.5,552715.0,,,,,,,,,,,,
2024-07-29,1920.6629638671875,1927.3499755859373,1963.199951171875,1880.050048828125,1896.6500244140625,845402.0,,,,,,,,,,,,
2024-08-05,1923.652587890625,1930.3499755859373,2010.0,1825.0,1825.0,1034599.0,,,,,,,,,,,,
2024-08-12,1959.6771240234373,1966.5,2030.0,1907.199951171875,1944.25,945778.0,,,,,,,,,,,,
2024-08-19,1885.800048828125,1885.800048828125,1984.3499755859373,1875.199951171875,1967.0,434977.0,,,,,,,,,,,,
2024-08-26,1953.800048828125,1953.800048828125,1991.949951171875,1870.050048828125,1885.949951171875,898923.0,,,,,,,,,,,,
2024-09-02,1928.4000244140625,1928.4000244140625,1991.3499755859373,1905.0,1934.050048828125,825128.0,,,,,,,,,,,,
2024-09-09,1923.300048828125,1923.300048828125,1980.0,1850.0,1934.949951171875,904322.0,,,,,,,,,,,,
2024-09-16,1897.25,1897.25,1957.5999755859373,1847.0,1930.0,708942.0,,,,,,,,,,,,
2024-09-23,1837.949951171875,1837.949951171875,1969.550048828125,1826.6500244140625,1914.0,1381186.0,,,,,,,,,,,,
2024-09-30,1715.1500244140625,1715.1500244140625,1898.75,1670.0,1849.9000244140625,1534608.0,,,,,,,,,,,,
2024-10-07,1806.300048828125,1806.300048828125,1845.0,1666.0,1719.300048828125,1899240.0,,,,,,,,,,,,
2024-10-14,1891.3499755859373,1891.3499755859373,1932.1500244140625,1798.0,1815.3499755859373,876130.0,,,,,,,,,,,,
2024-10-21,1891.9000244140625,1891.9000244140625,1935.0,1852.0,1902.0,822383.0,,,,,,,,,,,,
2024-10-28,1960.300048828125,1960.300048828125,1984.0,1835.800048828125,1866.0,569576.0,,,,,,,,,,,,
2024-11-04,1840.699951171875,1840.699951171875,1945.0,1830.0,1945.0,611687.0,,,,,,,,,,,,
2024-11-11,1681.949951171875,1681.949951171875,1846.050048828125,1660.0,1845.0,649436.0,,,,,,,,,,,,
2024-11-18,1743.4000244140625,1743.4000244140625,1753.949951171875,1655.25,1687.4000244140625,505682.0,,,,,,,,,,,,
2024-11-25,1735.300048828125,1735.300048828125,1820.0,1716.550048828125,1780.0,734206.0,,,,,,,,,,,,
2024-12-02,1763.949951171875,1763.949951171875,1836.449951171875,1734.0,1736.0,566716.0,,,,,,,,,,,,
2024-12-09,1841.3499755859373,1841.3499755859373,1865.3499755859373,1736.550048828125,1764.0,1772818.0,,,,,,,,,,,,
2024-12-16,1891.9000244140625,1891.9000244140625,1952.0,1796.75,1848.550048828125,1980380.0,,,,,,,,,,,,
2024-12-23,1818.550048828125,1818.550048828125,1899.6500244140625,1790.0,1885.6500244140625,539825.0,,,,,,,,,,,,
2024-12-30,1867.5999755859373,1867.5999755859373,1898.0,1791.25,1815.0,1127873.0,,,,,,,,,,,,
2025-01-06,1823.050048828125,1823.050048828125,1918.5,1791.75,1879.0,661314.0,,,,,,,,,,,,
2025-01-13,1747.800048828125,1747.800048828125,1826.0,1735.0,1806.5,939370.0,,,,,,,,,,,,
2025-01-20,1803.9000244140625,1803.9000244140625,1847.949951171875,1739.050048828125,1758.0,446317.0,,,,,,,,,,,,
