Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNPHARMA.NS')","('High', 'SUNPHARMA.NS')","('Low', 'SUNPHARMA.NS')","('Open', 'SUNPHARMA.NS')","('Volume', 'SUNPHARMA.NS')","('Date', '')","('Close', 'SUNPHARMA.NS')","('High', 'SUNPHARMA.NS')","('Low', 'SUNPHARMA.NS')","('Open', 'SUNPHARMA.NS')","('Volume', 'SUNPHARMA.NS')"
2024-04-22,1501.7877197265625,1506.550048828125,1562.449951171875,1477.699951171875,1528.449951171875,21134209.0,,,,,,,,,,,,
2024-04-29,1506.3731689453125,1511.1500244140625,1537.0,1497.0,1516.0,8761464.0,,,,,,,,,,,,
2024-05-06,1501.7877197265625,1506.550048828125,1543.1500244140625,1489.800048828125,1518.0,6805027.0,,,,,,,,,,,,
2024-05-13,1527.0576171875,1531.9000244140625,1550.25,1502.0,1513.0,9119624.0,,,,,,,,,,,,
2024-05-20,1482.0003662109375,1486.699951171875,1564.0,1467.0,1531.4000244140625,22665831.0,,,,,,,,,,,,
2024-05-27,1455.185546875,1459.800048828125,1501.0,1440.0,1486.699951171875,17571956.0,,,,,,,,,,,,
2024-06-03,1502.086669921875,1506.8499755859375,1510.0999755859375,1377.199951171875,1496.5,15808613.0,,,,,,,,,,,,
2024-06-10,1511.207763671875,1516.0,1525.0,1495.8499755859375,1519.0,6220282.0,,,,,,,,,,,,
2024-06-17,1462.6119384765625,1467.25,1529.8499755859375,1460.9000244140625,1516.0,11610539.0,,,,,,,,,,,,
2024-06-24,1516.04248046875,1520.8499755859375,1538.949951171875,1475.050048828125,1475.050048828125,14639016.0,,,,,,,,,,,,
2024-07-01,1563.442138671875,1568.4000244140625,1574.75,1498.300048828125,1520.8499755859375,8960878.0,,,,,,,,,,,,
2024-07-08,1572.3140869140625,1577.300048828125,1602.5,1549.800048828125,1570.5999755859375,7647098.0,,,,,,,,,,,,
2024-07-15,1568.6500244140625,1568.6500244140625,1596.5999755859375,1565.1500244140625,1579.949951171875,4836256.0,,,,,,,,,,,,
2024-07-22,1714.25,1714.25,1723.800048828125,1555.050048828125,1555.050048828125,15173432.0,,,,,,,,,,,,
2024-07-29,1731.6500244140625,1731.6500244140625,1746.449951171875,1681.300048828125,1715.25,14558757.0,,,,,,,,,,,,
2024-08-05,1735.300048828125,1735.300048828125,1758.0,1703.949951171875,1725.0,12029945.0,,,,,,,,,,,,
2024-08-12,1742.75,1742.75,1753.0,1725.5999755859375,1735.0,7991719.0,,,,,,,,,,,,
2024-08-19,1775.75,1775.75,1781.449951171875,1740.6500244140625,1752.8499755859375,9199282.0,,,,,,,,,,,,
2024-08-26,1821.6500244140625,1821.6500244140625,1828.1500244140625,1764.5,1780.0,10175642.0,,,,,,,,,,,,
2024-09-02,1824.550048828125,1824.550048828125,1850.0,1801.300048828125,1829.949951171875,9844165.0,,,,,,,,,,,,
2024-09-09,1853.75,1853.75,1871.5,1812.8499755859373,1824.550048828125,8773755.0,,,,,,,,,,,,
2024-09-16,1865.75,1865.75,1873.3499755859373,1829.5999755859373,1862.0,9130836.0,,,,,,,,,,,,
2024-09-23,1948.699951171875,1948.699951171875,1959.300048828125,1856.0,1867.0,10560181.0,,,,,,,,,,,,
2024-09-30,1910.050048828125,1910.050048828125,1960.3499755859373,1896.050048828125,1949.0,9174523.0,,,,,,,,,,,,
2024-10-07,1901.949951171875,1901.949951171875,1947.0,1883.9000244140625,1910.050048828125,9001191.0,,,,,,,,,,,,
2024-10-14,1910.3499755859373,1910.3499755859373,1923.6500244140625,1872.699951171875,1903.0,6112748.0,,,,,,,,,,,,
2024-10-21,1860.4000244140625,1860.4000244140625,1920.550048828125,1829.449951171875,1918.800048828125,7414644.0,,,,,,,,,,,,
2024-10-28,1858.4000244140625,1858.4000244140625,1922.699951171875,1820.0,1863.199951171875,9321997.0,,,,,,,,,,,,
2024-11-04,1809.5999755859373,1809.5999755859373,1845.0,1760.0999755859375,1845.0,12303834.0,,,,,,,,,,,,
2024-11-11,1768.199951171875,1768.199951171875,1825.0,1763.1500244140625,1817.4000244140625,6825227.0,,,,,,,,,,,,
2024-11-18,1795.300048828125,1795.300048828125,1814.949951171875,1730.0,1799.0,6901503.0,,,,,,,,,,,,
2024-11-25,1780.9000244140625,1780.9000244140625,1830.0,1723.4000244140625,1806.0,12209312.0,,,,,,,,,,,,
2024-12-02,1804.8499755859373,1804.8499755859373,1832.0,1775.4000244140625,1800.0,10144872.0,,,,,,,,,,,,
2024-12-09,1813.449951171875,1813.449951171875,1826.3499755859373,1774.050048828125,1814.800048828125,7791265.0,,,,,,,,,,,,
2024-12-16,1808.8499755859373,1808.8499755859373,1829.4000244140625,1783.0999755859375,1818.699951171875,9261863.0,,,,,,,,,,,,
2024-12-23,1861.25,1861.25,1866.0,1796.6500244140625,1811.0,5491843.0,,,,,,,,,,,,
2024-12-30,1849.6500244140625,1849.6500244140625,1910.0,1844.0,1862.050048828125,13227634.0,,,,,,,,,,,,
2025-01-06,1784.800048828125,1784.800048828125,1865.0,1772.75,1850.5,6368569.0,,,,,,,,,,,,
2025-01-13,1786.550048828125,1786.550048828125,1791.949951171875,1740.800048828125,1784.5999755859375,7810281.0,,,,,,,,,,,,
2025-01-20,1798.949951171875,1798.949951171875,1805.75,1759.5,1789.3499755859375,6092783.0,,,,,,,,,,,,
