Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', '^CNXREALTY')","('High', '^CNXREALTY')","('Low', '^CNXREALTY')","('Open', '^CNXREALTY')","('Volume', '^CNXREALTY')","('Date', '').1","('Close', '^CNXREALTY').1","('High', '^CNXREALTY').1","('Low', '^CNXREALTY').1","('Open', '^CNXREALTY').1","('Volume', '^CNXREALTY').1","('Date', '')","('Close', '^CNXREALTY')","('High', '^CNXREALTY')","('Low', '^CNXREALTY')","('Open', '^CNXREALTY')","('Volume', '^CNXREALTY')"
2023-11-06,662.0999755859375,662.0999755859375,666.7000122070312,640.5499877929688,651.0,805600.0,,,,,,,,,,,,,,,,,,
2023-11-13,692.7000122070312,692.7000122070312,694.0499877929688,660.25,665.9000244140625,693100.0,,,,,,,,,,,,,,,,,,
2023-11-20,702.9500122070312,702.9500122070312,706.6500244140625,684.5999755859375,695.5,570800.0,,,,,,,,,,,,,,,,,,
2023-11-27,723.0499877929688,723.0499877929688,732.0499877929688,698.4000244140625,703.6500244140625,980800.0,,,,,,,,,,,,,,,,,,
2023-12-04,738.7000122070312,738.7000122070312,747.4500122070312,726.9000244140625,734.75,1117900.0,,,,,,,,,,,,,,,,,,
2023-12-11,767.0499877929688,767.0499877929688,777.4500122070312,727.9500122070312,739.9500122070312,1026600.0,,,,,,,,,,,,,,,,,,
2023-12-18,763.0499877929688,763.0499877929688,769.25,722.4500122070312,769.25,754300.0,,,,,,,,,,,,,,,,,,
2023-12-25,783.0499877929688,783.0499877929688,784.5,760.4000244140625,766.5999755859375,658900.0,,,,,,,,,,,,,,,,,,
2024-01-01,844.3499755859375,844.3499755859375,863.0,773.75,788.4500122070312,1061000.0,,,,,,,,,,,,,,,,,,
2024-01-08,881.0499877929688,881.0499877929688,885.25,841.2999877929688,846.3499755859375,1050000.0,,,,,,,,,,,,,,,,,,
2024-01-15,868.5,868.5,894.4000244140625,830.0999755859375,886.5499877929688,764400.0,,,,,,,,,,,,,,,,,,
2024-01-22,823.5499877929688,823.5499877929688,867.5999755859375,794.5,867.3499755859375,783600.0,,,,,,,,,,,,,,,,,,
2024-01-29,856.2000122070312,856.2000122070312,868.3499755859375,819.4500122070312,825.0499877929688,1030000.0,,,,,,,,,,,,,,,,,,
2024-02-05,875.9500122070312,875.9500122070312,892.7999877929688,853.9000244140625,854.2000122070312,736900.0,,,,,,,,,,,,,,,,,,
2024-02-12,882.7000122070312,882.7000122070312,885.3499755859375,833.8499755859375,876.4500122070312,609600.0,,,,,,,,,,,,,,,,,,
2024-02-19,918.75,918.75,925.25,879.9000244140625,879.9000244140625,583000.0,,,,,,,,,,,,,,,,,,
2024-02-26,917.0999755859376,917.0999755859376,932.0999755859376,894.4500122070312,919.7000122070312,944200.0,,,,,,,,,,,,,,,,,,
2024-03-04,916.5,916.5,936.2999877929688,901.75,929.8499755859376,477900.0,,,,,,,,,,,,,,,,,,
2024-03-11,830.1500244140625,830.1500244140625,935.1500244140624,808.4500122070312,921.9000244140624,1395500.0,,,,,,,,,,,,,,,,,,
2024-03-18,874.5,874.5,876.7999877929688,819.75,829.7999877929688,624200.0,,,,,,,,,,,,,,,,,,
2024-03-25,900.6500244140625,900.6500244140625,905.4000244140624,868.6500244140625,871.9000244140625,334300.0,,,,,,,,,,,,,,,,,,
2024-04-01,937.75,937.75,959.0999755859376,903.1500244140624,904.4000244140624,599200.0,,,,,,,,,,,,,,,,,,
2024-04-08,952.4000244140624,952.4000244140624,970.8499755859376,947.0499877929688,948.2000122070312,410500.0,,,,,,,,,,,,,,,,,,
2024-04-15,926.25,926.25,952.0499877929688,909.7000122070312,930.0,339000.0,,,,,,,,,,,,,,,,,,
2024-04-22,969.0499877929688,969.0499877929688,972.2000122070312,931.1500244140624,935.7999877929688,431400.0,,,,,,,,,,,,,,,,,,
2024-04-29,962.6500244140624,962.6500244140624,983.0999755859376,952.0499877929688,969.5999755859376,368200.0,,,,,,,,,,,,,,,,,,
2024-05-06,935.3499755859376,935.3499755859376,994.3499755859376,922.0999755859376,973.4000244140624,617600.0,,,,,,,,,,,,,,,,,,
2024-05-13,997.0999755859376,997.0999755859376,999.0,914.3499755859376,934.7999877929688,637600.0,,,,,,,,,,,,,,,,,,
2024-05-20,1023.6500244140624,1023.6500244140624,1033.050048828125,992.5499877929688,1006.6500244140624,442500.0,,,,,,,,,,,,,,,,,,
2024-05-27,1019.4000244140624,1019.4000244140624,1040.75,992.2999877929688,1029.0,870600.0,,,,,,,,,,,,,,,,,,
2024-06-03,1069.5,1069.5,1085.5999755859375,930.9000244140624,1059.5999755859375,806200.0,,,,,,,,,,,,,,,,,,
2024-06-10,1129.0999755859375,1129.0999755859375,1134.9000244140625,1075.6500244140625,1077.050048828125,581900.0,,,,,,,,,,,,,,,,,,
2024-06-17,1131.9000244140625,1131.9000244140625,1157.3499755859375,1111.0,1130.3499755859375,450000.0,,,,,,,,,,,,,,,,,,
2024-06-24,1104.75,1104.75,1141.3499755859375,1088.3499755859375,1129.0999755859375,583000.0,,,,,,,,,,,,,,,,,,
2024-07-01,1119.1500244140625,1119.1500244140625,1123.550048828125,1097.0999755859375,1112.5,142500.0,,,,,,,,,,,,,,,,,,
2024-07-08,1093.199951171875,1093.199951171875,1140.5,1090.25,1122.4000244140625,367800.0,,,,,,,,,,,,,,,,,,
2024-07-15,1096.199951171875,1096.199951171875,1132.699951171875,1079.3499755859375,1099.4000244140625,481500.0,,,,,,,,,,,,,,,,,,
2024-07-22,1077.6500244140625,1077.6500244140625,1105.699951171875,1043.8499755859375,1085.9000244140625,680800.0,,,,,,,,,,,,,,,,,,
2024-07-29,1037.1500244140625,1037.1500244140625,1110.5,1034.449951171875,1088.25,604600.0,,,,,,,,,,,,,,,,,,
2024-08-05,1022.25,1022.25,1034.199951171875,981.9500122070312,1010.7999877929688,514000.0,,,,,,,,,,,,,,,,,,
2024-08-12,1048.6500244140625,1048.6500244140625,1051.949951171875,1015.8499755859376,1019.25,371400.0,,,,,,,,,,,,,,,,,,
2024-08-19,1018.0999755859376,1018.0999755859376,1062.199951171875,1016.7999877929688,1054.449951171875,300600.0,,,,,,,,,,,,,,,,,,
2024-08-26,1053.4000244140625,1053.4000244140625,1058.4000244140625,1011.75,1023.0999755859376,683600.0,,,,,,,,,,,,,,,,,,
2024-09-02,1032.0999755859375,1032.0999755859375,1064.75,1028.8499755859375,1057.1500244140625,376700.0,,,,,,,,,,,,,,,,,,
2024-09-09,1053.6500244140625,1053.6500244140625,1056.300048828125,1022.25,1030.949951171875,353000.0,,,,,,,,,,,,,,,,,,
2024-09-16,1101.5999755859375,1101.5999755859375,1114.300048828125,1042.949951171875,1063.9000244140625,530700.0,,,,,,,,,,,,,,,,,,
2024-09-23,1117.800048828125,1117.800048828125,1140.4000244140625,1101.6500244140625,1112.449951171875,626700.0,,,,,,,,,,,,,,,,,,
2024-09-30,1031.800048828125,1031.800048828125,1108.550048828125,1011.7999877929688,1105.9000244140625,464400.0,,,,,,,,,,,,,,,,,,
2024-10-07,1040.5999755859375,1040.5999755859375,1066.5999755859375,1012.75,1038.0,468400.0,,,,,,,,,,,,,,,,,,
2024-10-14,1047.300048828125,1047.300048828125,1086.550048828125,1023.3499755859376,1044.449951171875,430300.0,,,,,,,,,,,,,,,,,,
2024-10-21,974.3499755859376,974.3499755859376,1059.3499755859375,957.0,1051.5999755859375,460600.0,,,,,,,,,,,,,,,,,,
2024-10-28,1009.0999755859376,1009.0999755859376,1014.7000122070312,961.2000122070312,975.9000244140624,480000.0,,,,,,,,,,,,,,,,,,
2024-11-04,967.6500244140624,967.6500244140624,1025.5,965.7999877929688,1003.9500122070312,419200.0,,,,,,,,,,,,,,,,,,
2024-11-11,946.9500122070312,946.9500122070312,987.7999877929688,929.75,965.7999877929688,332100.0,,,,,,,,,,,,,,,,,,
2024-11-18,1006.25,1006.25,1008.9500122070312,946.5999755859376,961.0499877929688,423000.0,,,,,,,,,,,,,,,,,,
2024-11-25,1020.1500244140624,1020.1500244140624,1044.199951171875,1016.3499755859376,1034.4000244140625,720100.0,,,,,,,,,,,,,,,,,,
2024-12-02,1073.9000244140625,1073.9000244140625,1083.5,1016.1500244140624,1022.3499755859376,466500.0,,,,,,,,,,,,,,,,,,
2024-12-09,1085.050048828125,1085.050048828125,1098.5,1061.050048828125,1071.4000244140625,605700.0,,,,,,,,,,,,,,,,,,
2024-12-16,1060.0999755859375,1060.0999755859375,1137.5,1056.25,1088.699951171875,607400.0,,,,,,,,,,,,,,,,,,
2024-12-23,1071.3499755859375,1071.3499755859375,1086.9000244140625,1060.0,1064.550048828125,249000.0,,,,,,,,,,,,,,,,,,
2024-12-30,1045.0999755859375,1045.0999755859375,1078.9000244140625,1032.1500244140625,1068.6500244140625,317400.0,,,,,,,,,,,,,,,,,,
2025-01-06,963.2999877929688,963.2999877929688,1056.1500244140625,961.4500122070312,1051.4000244140625,414700.0,,,,,,,,,,,,,,,,,,
2025-01-13,939.25,939.25,952.6500244140624,897.5,949.25,583300.0,,,,,,,,,,,,,,,,,,
2025-01-20,865.0499877929688,865.0499877929688,950.0499877929688,854.5499877929688,943.75,337400.0,,,,,,,,,,,,,,,,,,
