Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'CIPLA.NS')","('High', 'CIPLA.NS')","('Low', 'CIPLA.NS')","('Open', 'CIPLA.NS')","('Volume', 'CIPLA.NS')","('Date', '')","('Close', 'CIPLA.NS')","('High', 'CIPLA.NS')","('Low', 'CIPLA.NS')","('Open', 'CIPLA.NS')","('Volume', 'CIPLA.NS')"
2024-05-06,1328.2874755859375,1339.550048828125,1431.8499755859375,1317.25,1431.0,9745497.0,,,,,,,,,,,,
2024-05-13,1392.2452392578125,1404.050048828125,1428.449951171875,1350.0999755859375,1371.0,26255882.0,,,,,,,,,,,,
2024-05-20,1473.9522705078125,1486.449951171875,1504.550048828125,1396.4000244140625,1399.050048828125,12303414.0,,,,,,,,,,,,
2024-05-27,1435.0323486328125,1447.199951171875,1497.5999755859375,1440.0,1491.0,8788404.0,,,,,,,,,,,,
2024-06-03,1484.6614990234375,1497.25,1514.0,1418.550048828125,1482.0,8415648.0,,,,,,,,,,,,
2024-06-10,1551.593994140625,1564.75,1567.0,1502.0,1506.9000244140625,9400677.0,,,,,,,,,,,,
2024-06-17,1528.589111328125,1541.550048828125,1582.0,1533.5,1564.75,8269326.0,,,,,,,,,,,,
2024-06-24,1468.349853515625,1480.800048828125,1528.0,1465.300048828125,1528.0,9294411.0,,,,,,,,,,,,
2024-07-01,1497.2052001953125,1509.9000244140625,1516.0,1467.0,1484.949951171875,7253948.0,,,,,,,,,,,,
2024-07-08,1499.337158203125,1512.050048828125,1524.6500244140625,1483.199951171875,1516.0,6493934.0,,,,,,,,,,,,
2024-07-15,1473.0103759765625,1485.5,1531.949951171875,1480.199951171875,1516.5999755859375,5826714.0,,,,,,,,,,,,
2024-07-22,1561.7578125,1575.0,1600.0,1470.6500244140625,1475.050048828125,11725125.0,,,,,,,,,,,,
2024-07-29,1515.9462890625,1528.800048828125,1589.0,1523.550048828125,1588.0,11500130.0,,,,,,,,,,,,
2024-08-05,1574.75,1574.75,1589.6500244140625,1472.0,1472.0,9352708.0,,,,,,,,,,,,
2024-08-12,1576.0999755859375,1576.0999755859375,1606.699951171875,1555.0,1574.699951171875,5819526.0,,,,,,,,,,,,
2024-08-19,1574.550048828125,1574.550048828125,1599.0,1558.199951171875,1578.449951171875,4908777.0,,,,,,,,,,,,
2024-08-26,1654.9000244140625,1654.9000244140625,1663.699951171875,1566.550048828125,1570.0,9708448.0,,,,,,,,,,,,
2024-09-02,1611.050048828125,1611.050048828125,1681.5999755859375,1608.050048828125,1669.0,5585820.0,,,,,,,,,,,,
2024-09-09,1659.699951171875,1659.699951171875,1669.199951171875,1610.0,1611.050048828125,5970867.0,,,,,,,,,,,,
2024-09-16,1638.6500244140625,1638.6500244140625,1683.0,1609.800048828125,1661.199951171875,7278832.0,,,,,,,,,,,,
2024-09-23,1672.5,1672.5,1679.050048828125,1602.300048828125,1646.8499755859375,9845516.0,,,,,,,,,,,,
2024-09-30,1623.300048828125,1623.300048828125,1678.9000244140625,1577.300048828125,1675.0,6163869.0,,,,,,,,,,,,
2024-10-07,1595.75,1595.75,1702.050048828125,1573.75,1623.0,8647323.0,,,,,,,,,,,,
2024-10-14,1551.699951171875,1551.699951171875,1605.949951171875,1536.3499755859375,1600.0,10404508.0,,,,,,,,,,,,
2024-10-21,1488.9000244140625,1488.9000244140625,1561.25,1478.800048828125,1552.0,7334426.0,,,,,,,,,,,,
2024-10-28,1559.550048828125,1559.550048828125,1573.449951171875,1403.0,1496.800048828125,27454663.0,,,,,,,,,,,,
2024-11-04,1592.5999755859375,1592.5999755859375,1612.3499755859375,1558.550048828125,1584.0,11734078.0,,,,,,,,,,,,
2024-11-11,1499.75,1499.75,1599.75,1490.25,1590.0999755859375,7529776.0,,,,,,,,,,,,
2024-11-18,1486.5,1486.5,1505.1500244140625,1453.8499755859375,1497.5,4944911.0,,,,,,,,,,,,
2024-11-25,1533.9000244140625,1533.9000244140625,1547.699951171875,1468.5,1495.9000244140625,12618695.0,,,,,,,,,,,,
2024-12-02,1477.4000244140625,1477.4000244140625,1549.4000244140625,1470.0999755859375,1532.0,18104244.0,,,,,,,,,,,,
2024-12-09,1447.300048828125,1447.300048828125,1484.75,1423.800048828125,1480.0,11960909.0,,,,,,,,,,,,
2024-12-16,1472.050048828125,1472.050048828125,1510.050048828125,1436.0999755859375,1448.0,13700412.0,,,,,,,,,,,,
2024-12-23,1506.5999755859375,1506.5999755859375,1512.75,1458.800048828125,1473.949951171875,4371489.0,,,,,,,,,,,,
2024-12-30,1511.25,1511.25,1547.8499755859375,1495.0999755859375,1509.0,7773809.0,,,,,,,,,,,,
2025-01-06,1468.800048828125,1468.800048828125,1513.0,1465.1500244140625,1500.0,5231374.0,,,,,,,,,,,,
2025-01-13,1442.300048828125,1442.300048828125,1463.949951171875,1429.8499755859375,1460.0,4768064.0,,,,,,,,,,,,
2025-01-20,1439.4000244140625,1439.4000244140625,1464.800048828125,1420.199951171875,1442.300048828125,2367277.0,,,,,,,,,,,,
