Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'APLAPOLLO.NS')","('High', 'APLAPOLLO.NS')","('Low', 'APLAPOLLO.NS')","('Open', 'APLAPOLLO.NS')","('Volume', 'APLAPOLLO.NS')","('Date', '')","('Close', 'APLAPOLLO.NS')","('High', 'APLAPOLLO.NS')","('Low', 'APLAPOLLO.NS')","('Open', 'APLAPOLLO.NS')","('Volume', 'APLAPOLLO.NS')"
2021-11-22,878.0692138671875,887.0999755859375,938.6500244140624,862.5,918.0,2322432.0,,,,,,,,,,,,
2021-11-29,915.9298706054688,925.3499755859376,957.0,822.6500244140625,870.0,2249014.0,,,,,,,,,,,,
2021-12-06,975.2200317382812,985.25,991.9000244140624,900.0,928.0,2177173.0,,,,,,,,,,,,
2021-12-13,1013.7240600585938,1024.1500244140625,1114.550048828125,996.6500244140624,1008.0,5698741.0,,,,,,,,,,,,
2021-12-20,998.2333374023438,1008.5,1077.0,946.5499877929688,980.0,3224967.0,,,,,,,,,,,,
2021-12-27,989.6218872070312,999.7999877929688,1015.0,980.0,1013.4000244140624,1259248.0,,,,,,,,,,,,
2022-01-03,917.3650512695312,926.7999877929688,990.0,921.0,980.0,3017724.0,,,,,,,,,,,,
2022-01-10,927.461181640625,937.0,940.0,888.9500122070312,921.0499877929688,2632790.0,,,,,,,,,,,,
2022-01-17,949.6826782226562,959.4500122070312,988.2999877929688,935.0,952.0,2052852.0,,,,,,,,,,,,
2022-01-24,802.5459594726562,810.7999877929688,964.1500244140624,800.25,940.5,4052134.0,,,,,,,,,,,,
2022-01-31,899.84521484375,909.0999755859376,929.0,805.0999755859375,805.0999755859375,2785241.0,,,,,,,,,,,,
2022-02-07,889.8480834960938,899.0,914.1500244140624,869.0,908.2999877929688,1188516.0,,,,,,,,,,,,
2022-02-14,821.9959106445312,830.4500122070312,868.0,784.0,854.0,2146427.0,,,,,,,,,,,,
2022-02-21,827.0439453125,835.5499877929688,845.5999755859375,770.9000244140625,819.9500122070312,1387240.0,,,,,,,,,,,,
2022-02-28,852.0369262695312,860.7999877929688,874.7999877929688,803.7999877929688,823.0,1277667.0,,,,,,,,,,,,
2022-03-07,890.9368286132812,900.0999755859375,905.0,815.0,840.0999755859375,2212832.0,,,,,,,,,,,,
2022-03-14,902.3197631835938,911.5999755859376,955.0,878.2000122070312,908.6500244140624,1739408.0,,,,,,,,,,,,
2022-03-21,891.035888671875,900.2000122070312,967.9500122070312,895.0,918.0,1933516.0,,,,,,,,,,,,
2022-03-28,931.7669067382812,941.3499755859376,944.0,888.7999877929688,896.0,1579727.0,,,,,,,,,,,,
2022-04-04,994.5215454101562,1004.75,1024.9000244140625,935.0,950.0,2872880.0,,,,,,,,,,,,
2022-04-11,1050.2484130859375,1061.050048828125,1077.699951171875,1005.0499877929688,1012.3499755859376,2211774.0,,,,,,,,,,,,
2022-04-18,1062.373779296875,1073.300048828125,1100.0,1016.0,1063.75,2414217.0,,,,,,,,,,,,
2022-04-25,1012.8826293945312,1023.2999877929688,1070.0,1000.0,1064.699951171875,1773576.0,,,,,,,,,,,,
2022-05-02,940.2794189453124,949.9500122070312,1059.199951171875,945.5,1020.0,1265496.0,,,,,,,,,,,,
2022-05-09,861.7371826171875,870.5999755859375,930.0,801.0,925.0,2316485.0,,,,,,,,,,,,
2022-05-16,909.1990356445312,918.5499877929688,931.25,865.9500122070312,880.0,2235421.0,,,,,,,,,,,,
2022-05-23,860.25244140625,869.0999755859375,938.0,851.5499877929688,929.7999877929688,1838286.0,,,,,,,,,,,,
2022-05-30,986.6029663085938,996.75,1008.0,874.3499755859375,885.0,3676618.0,,,,,,,,,,,,
2022-06-06,933.1527099609376,942.75,1000.0,935.25,995.0,1733958.0,,,,,,,,,,,,
2022-06-13,848.3746337890625,857.0999755859375,950.0,852.0,922.0,1689945.0,,,,,,,,,,,,
2022-06-20,873.9614868164062,882.9500122070312,887.0,831.4000244140625,855.0,1078815.0,,,,,,,,,,,,
2022-06-27,837.6351318359375,846.25,895.5499877929688,816.5,890.5,1758618.0,,,,,,,,,,,,
2022-07-04,865.448974609375,874.3499755859375,894.0,831.0,849.0,1276478.0,,,,,,,,,,,,
2022-07-11,860.8463745117188,869.7000122070312,895.0,850.0499877929688,874.3499755859375,924413.0,,,,,,,,,,,,
2022-07-18,898.5585327148438,907.7999877929688,938.2000122070312,873.5999755859375,881.0,1891947.0,,,,,,,,,,,,
2022-07-25,946.0203247070312,955.75,966.75,881.0,911.9500122070312,2158148.0,,,,,,,,,,,,
2022-08-01,1019.1185302734376,1029.5999755859375,1075.0,966.0,970.0,3270336.0,,,,,,,,,,,,
2022-08-08,1108.5487060546875,1119.949951171875,1128.4000244140625,1005.4000244140624,1029.5999755859375,2140598.0,,,,,,,,,,,,
2022-08-15,1052.426025390625,1063.25,1146.949951171875,1040.5,1119.949951171875,1946205.0,,,,,,,,,,,,
2022-08-22,966.212646484375,976.1500244140624,1084.5,972.0999755859376,1063.25,1972816.0,,,,,,,,,,,,
2022-08-29,1024.95849609375,1035.5,1050.5,941.0,957.9000244140624,3707674.0,,,,,,,,,,,,
2022-09-05,1010.5325927734376,1017.4500122070312,1083.449951171875,1007.0499877929688,1040.800048828125,2034163.0,,,,,,,,,,,,
2022-09-12,1059.4974365234375,1066.75,1113.0,997.7000122070312,1021.0,3205250.0,,,,,,,,,,,,
2022-09-19,1076.4315185546875,1083.800048828125,1102.3499755859375,1046.75,1072.0,1914897.0,,,,,,,,,,,,
2022-09-26,1030.99267578125,1038.050048828125,1088.6500244140625,1006.5499877929688,1077.0,1955570.0,,,,,,,,,,,,
2022-10-03,1140.3935546875,1148.199951171875,1177.0,1046.5999755859375,1086.0,2831994.0,,,,,,,,,,,,
2022-10-10,1113.1302490234375,1120.75,1143.9000244140625,1080.0,1139.0,1739119.0,,,,,,,,,,,,
2022-10-17,1070.422607421875,1077.75,1143.75,1057.199951171875,1117.0999755859375,1165139.0,,,,,,,,,,,,
2022-10-24,1070.720703125,1078.050048828125,1114.0999755859375,1065.050048828125,1100.0,662260.0,,,,,,,,,,,,
2022-10-31,1092.32275390625,1099.800048828125,1121.0,1066.050048828125,1082.0,1559706.0,,,,,,,,,,,,
2022-11-07,1043.2088623046875,1050.3499755859375,1130.0,987.9500122070312,1108.5999755859375,3278684.0,,,,,,,,,,,,
2022-11-14,1074.3458251953125,1081.699951171875,1106.800048828125,1051.25,1055.6500244140625,1627187.0,,,,,,,,,,,,
2022-11-21,1074.4947509765625,1081.8499755859375,1144.800048828125,1064.0,1087.1500244140625,2338683.0,,,,,,,,,,,,
2022-11-28,1177.4400634765625,1185.5,1193.0,1070.0,1086.800048828125,3251666.0,,,,,,,,,,,,
2022-12-05,1158.2215576171875,1166.1500244140625,1193.0,1111.0999755859375,1189.0,3899774.0,,,,,,,,,,,,
2022-12-12,1107.5186767578125,1115.0999755859375,1179.0,1104.0,1161.050048828125,2403809.0,,,,,,,,,,,,
2022-12-19,1031.2408447265625,1038.300048828125,1152.449951171875,1018.6500244140624,1120.699951171875,1778241.0,,,,,,,,,,,,
2022-12-26,1084.5758056640625,1092.0,1142.0,1023.1500244140624,1028.0,1537210.0,,,,,,,,,,,,
2023-01-02,1111.988037109375,1119.5999755859375,1150.0,1080.0,1093.0,2174208.0,,,,,,,,,,,,
2023-01-09,1127.283447265625,1135.0,1137.75,1080.0,1127.800048828125,2719415.0,,,,,,,,,,,,
2023-01-16,1188.56396484375,1196.699951171875,1200.0,1085.0,1142.5,2292653.0,,,,,,,,,,,,
2023-01-23,1131.5045166015625,1139.25,1200.0,1110.0,1199.800048828125,1267273.0,,,,,,,,,,,,
2023-01-30,1165.3231201171875,1173.300048828125,1200.0,1125.0,1133.0,2242385.0,,,,,,,,,,,,
2023-02-06,1183.597900390625,1191.699951171875,1217.5,1165.0,1176.0,2078934.0,,,,,,,,,,,,
2023-02-13,1279.143798828125,1287.9000244140625,1337.9000244140625,1185.0999755859375,1197.800048828125,4829246.0,,,,,,,,,,,,
2023-02-20,1214.3870849609375,1222.699951171875,1311.9000244140625,1215.550048828125,1295.25,2349117.0,,,,,,,,,,,,
2023-02-27,1219.154541015625,1227.5,1284.0,1181.0,1227.199951171875,2669043.0,,,,,,,,,,,,
2023-03-06,1190.997314453125,1199.1500244140625,1252.0,1164.0,1239.25,2295481.0,,,,,,,,,,,,
2023-03-13,1236.4361572265625,1244.9000244140625,1275.0999755859375,1171.25,1199.0,4318106.0,,,,,,,,,,,,
2023-03-20,1200.7305908203125,1208.949951171875,1268.0,1184.1500244140625,1268.0,1735722.0,,,,,,,,,,,,
2023-03-27,1197.155029296875,1205.3499755859375,1217.75,1185.5999755859375,1216.75,1323496.0,,,,,,,,,,,,
2023-04-03,1189.954345703125,1198.0999755859375,1214.0,1162.0,1209.9000244140625,878169.0,,,,,,,,,,,,
2023-04-10,1181.8597412109375,1189.949951171875,1209.800048828125,1178.550048828125,1204.949951171875,1284048.0,,,,,,,,,,,,
2023-04-17,1221.6871337890625,1230.050048828125,1251.75,1168.0,1196.9000244140625,1906854.0,,,,,,,,,,,,
2023-04-24,1186.9251708984375,1195.050048828125,1238.0999755859375,1191.5999755859375,1230.050048828125,1640430.0,,,,,,,,,,,,
2023-05-01,1181.6612548828125,1189.75,1220.0,1188.0,1195.050048828125,770297.0,,,,,,,,,,,,
2023-05-08,1171.7291259765625,1179.75,1197.6500244140625,1172.3499755859375,1191.050048828125,1406586.0,,,,,,,,,,,,
2023-05-15,1085.27099609375,1092.699951171875,1191.800048828125,1086.0,1190.0,4396067.0,,,,,,,,,,,,
2023-05-22,1120.6785888671875,1128.3499755859375,1160.0,1047.0,1095.0,3472052.0,,,,,,,,,,,,
2023-05-29,1127.7303466796875,1135.449951171875,1152.0,1101.0,1129.5999755859375,2914961.0,,,,,,,,,,,,
2023-06-05,1219.40283203125,1227.75,1229.0,1140.75,1145.0,4030918.0,,,,,,,,,,,,
2023-06-12,1288.9765625,1297.800048828125,1352.0,1228.0999755859375,1230.0,3678379.0,,,,,,,,,,,,
2023-06-19,1328.108642578125,1337.199951171875,1398.0,1275.050048828125,1309.800048828125,3429653.0,,,,,,,,,,,,
2023-06-26,1296.4256591796875,1305.300048828125,1354.0,1298.0,1345.949951171875,1828199.0,,,,,,,,,,,,
2023-07-03,1308.691650390625,1317.6500244140625,1364.949951171875,1305.0,1362.0,2234745.0,,,,,,,,,,,,
2023-07-10,1322.4970703125,1331.550048828125,1362.0,1301.0,1323.0,2662243.0,,,,,,,,,,,,
2023-07-17,1415.1131591796875,1424.800048828125,1438.800048828125,1332.5,1339.949951171875,3594888.0,,,,,,,,,,,,
2023-07-24,1528.1890869140625,1538.6500244140625,1545.0,1425.0,1432.6500244140625,4300159.0,,,,,,,,,,,,
2023-07-31,1517.6611328125,1528.050048828125,1600.0,1466.0,1466.0,3109621.0,,,,,,,,,,,,
2023-08-07,1541.29931640625,1551.8499755859375,1586.949951171875,1444.0,1541.949951171875,4183716.0,,,,,,,,,,,,
2023-08-14,1539.213623046875,1549.75,1638.0,1543.0999755859375,1551.0,3784671.0,,,,,,,,,,,,
2023-08-21,1683.1781005859375,1694.699951171875,1709.0,1509.9000244140625,1553.800048828125,4571124.0,,,,,,,,,,,,
2023-08-28,1717.741455078125,1729.5,1741.0,1607.25,1704.300048828125,7494504.0,,,,,,,,,,,,
2023-09-04,1709.8822021484375,1716.449951171875,1800.0,1703.0,1729.5,4429042.0,,,,,,,,,,,,
2023-09-11,1614.00048828125,1620.199951171875,1754.9000244140625,1590.050048828125,1719.949951171875,4008128.0,,,,,,,,,,,,
2023-09-18,1572.2110595703125,1578.25,1639.949951171875,1561.1500244140625,1620.199951171875,1905948.0,,,,,,,,,,,,
2023-09-25,1618.7821044921875,1625.0,1679.0,1519.0999755859375,1578.25,3697721.0,,,,,,,,,,,,
2023-10-02,1613.10400390625,1619.300048828125,1657.550048828125,1599.0,1625.0,2150397.0,,,,,,,,,,,,
2023-10-09,1705.5986328125,1712.1500244140625,1723.0,1554.0,1610.0,3721700.0,,,,,,,,,,,,
2023-10-16,1702.5106201171875,1709.050048828125,1788.3499755859375,1678.949951171875,1724.4000244140625,3570399.0,,,,,,,,,,,,
2023-10-23,1617.6864013671875,1623.9000244140625,1725.0,1587.449951171875,1725.0,2640369.0,,,,,,,,,,,,
2023-10-30,1537.394775390625,1543.300048828125,1637.6500244140625,1506.1500244140625,1628.0,4994232.0,,,,,,,,,,,,
2023-11-06,1648.2191162109375,1654.550048828125,1666.3499755859375,1538.050048828125,1545.949951171875,5052748.0,,,,,,,,,,,,
2023-11-13,1676.6597900390625,1683.0999755859375,1714.9000244140625,1648.050048828125,1665.199951171875,4928826.0,,,,,,,,,,,,
2023-11-20,1689.759521484375,1696.25,1722.300048828125,1640.1500244140625,1694.0,5115729.0,,,,,,,,,,,,
2023-11-27,1638.65576171875,1644.949951171875,1774.0,1632.949951171875,1696.25,26784862.0,,,,,,,,,,,,
2023-12-04,1595.421875,1601.550048828125,1694.0,1579.1500244140625,1693.0,3980892.0,,,,,,,,,,,,
2023-12-11,1609.6671142578125,1615.8499755859375,1645.0,1596.949951171875,1601.0,3663329.0,,,,,,,,,,,,
2023-12-18,1582.0731201171875,1588.1500244140625,1629.8499755859375,1540.4000244140625,1613.0,2991073.0,,,,,,,,,,,,
2023-12-25,1530.919677734375,1536.800048828125,1605.050048828125,1520.1500244140625,1588.1500244140625,2917574.0,,,,,,,,,,,,
2024-01-01,1517.9195556640625,1523.75,1560.0,1432.9000244140625,1553.9000244140625,7437560.0,,,,,,,,,,,,
2024-01-08,1546.908203125,1552.8499755859375,1589.0,1494.550048828125,1524.050048828125,4654491.0,,,,,,,,,,,,
2024-01-15,1542.5250244140625,1548.449951171875,1569.9000244140625,1477.25,1554.9000244140625,2596969.0,,,,,,,,,,,,
2024-01-22,1484.1492919921875,1489.8499755859375,1548.449951171875,1478.0,1548.449951171875,1866521.0,,,,,,,,,,,,
2024-01-29,1472.9921875,1478.6500244140625,1543.9000244140625,1456.5999755859375,1479.949951171875,5696908.0,,,,,,,,,,,,
2024-02-05,1337.462646484375,1342.5999755859375,1494.0,1326.75,1478.6500244140625,6334870.0,,,,,,,,,,,,
2024-02-12,1427.666259765625,1433.1500244140625,1444.199951171875,1305.0,1358.949951171875,3114219.0,,,,,,,,,,,,
2024-02-19,1443.70458984375,1449.25,1470.0,1402.4000244140625,1433.199951171875,2359208.0,,,,,,,,,,,,
2024-02-26,1544.1190185546875,1550.050048828125,1571.4000244140625,1443.050048828125,1449.300048828125,4453607.0,,,,,,,,,,,,
2024-03-04,1576.59423828125,1582.6500244140625,1589.9000244140625,1523.5999755859375,1539.9000244140625,1594375.0,,,,,,,,,,,,
2024-03-11,1469.05712890625,1474.699951171875,1660.0,1440.0,1587.9000244140625,8931908.0,,,,,,,,,,,,
2024-03-18,1513.038330078125,1518.8499755859375,1570.8499755859375,1463.699951171875,1472.949951171875,2446214.0,,,,,,,,,,,,
2024-03-25,1490.225830078125,1495.949951171875,1512.3499755859375,1455.550048828125,1497.800048828125,1713395.0,,,,,,,,,,,,
2024-04-01,1544.9158935546875,1550.8499755859375,1615.0,1476.4000244140625,1509.949951171875,2686330.0,,,,,,,,,,,,
2024-04-08,1541.18017578125,1547.0999755859375,1622.0,1535.4000244140625,1570.0,2333669.0,,,,,,,,,,,,
2024-04-15,1549.697509765625,1555.6500244140625,1570.0,1500.0,1500.0,1547355.0,,,,,,,,,,,,
2024-04-22,1548.5020751953125,1554.449951171875,1595.949951171875,1536.0,1570.0,1685906.0,,,,,,,,,,,,
