Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BANDHANBNK.NS')","('High', 'BANDHANBNK.NS')","('Low', 'BANDHANBNK.NS')","('Open', 'BANDHANBNK.NS')","('Volume', 'BANDHANBNK.NS')","('Date', '')","('Close', 'BANDHANBNK.NS')","('High', 'BANDHANBNK.NS')","('Low', 'BANDHANBNK.NS')","('Open', 'BANDHANBNK.NS')","('Volume', 'BANDHANBNK.NS')"
2024-05-20,184.8818359375,186.3000030517578,189.8000030517578,180.5,181.1499938964844,45753179.0,,,,,,,,,,,,
2024-05-27,186.8666076660156,188.3000030517578,194.1000061035156,185.0500030517578,187.1000061035156,55941684.0,,,,,,,,,,,,
2024-06-03,195.0538024902344,196.5500030517578,197.8000030517578,169.14999389648438,192.8000030517578,85224890.0,,,,,,,,,,,,
2024-06-10,192.86062622070312,194.33999633789065,202.7899932861328,193.52999877929688,196.5500030517578,47198170.0,,,,,,,,,,,,
2024-06-17,207.6372833251953,209.22999572753903,210.8500061035156,193.509994506836,194.33999633789065,96498696.0,,,,,,,,,,,,
2024-06-24,202.228759765625,203.77999877929688,209.2899932861328,198.8000030517578,207.8000030517578,80115452.0,,,,,,,,,,,,
2024-07-01,202.7745819091797,204.3300018310547,214.6000061035156,200.8999938964844,204.0,78655273.0,,,,,,,,,,,,
2024-07-08,191.1338806152344,192.6000061035156,205.6000061035156,190.0500030517578,202.4600067138672,61127651.0,,,,,,,,,,,,
2024-07-15,190.98501586914065,192.4499969482422,202.9499969482422,191.0,193.38999938964844,52910353.0,,,,,,,,,,,,
2024-07-22,191.03463745117188,192.5,199.4900054931641,184.75,191.02999877929688,80388783.0,,,,,,,,,,,,
2024-07-29,210.9121551513672,212.52999877929688,222.3099975585937,200.1100006103516,203.0,210893028.0,,,,,,,,,,,,
2024-08-05,197.9813537597656,199.5,209.1999969482422,198.1999969482422,206.1999969482422,50005064.0,,,,,,,,,,,,
2024-08-12,190.13156127929688,191.58999633789065,200.0,189.5,199.1000061035156,41758804.0,,,,,,,,,,,,
2024-08-19,201.72000122070312,201.72000122070312,211.07000732421875,191.5,193.4499969482422,57723757.0,,,,,,,,,,,,
2024-08-26,200.3000030517578,200.3000030517578,203.0,191.63999938964844,202.0,159070472.0,,,,,,,,,,,,
2024-09-02,196.3300018310547,196.3300018310547,208.25,195.8000030517578,202.25,93386835.0,,,,,,,,,,,,
2024-09-09,207.1000061035156,207.1000061035156,207.75,193.66000366210932,195.0,66132257.0,,,,,,,,,,,,
2024-09-16,210.0399932861328,210.0399932861328,215.3999938964844,204.6999969482422,207.6000061035156,93426885.0,,,,,,,,,,,,
2024-09-23,203.22000122070312,203.22000122070312,215.44000244140625,202.3000030517578,210.5,71388819.0,,,,,,,,,,,,
2024-09-30,186.8600006103516,186.8600006103516,204.3800048828125,186.5200042724609,202.5,49229483.0,,,,,,,,,,,,
2024-10-07,210.259994506836,210.259994506836,211.8000030517578,182.5500030517578,190.0,166865941.0,,,,,,,,,,,,
2024-10-14,191.9600067138672,191.9600067138672,210.6499938964844,188.19000244140625,210.63999938964844,94819400.0,,,,,,,,,,,,
2024-10-21,168.2100067138672,168.2100067138672,191.9499969482422,167.3000030517578,191.9499969482422,78734121.0,,,,,,,,,,,,
2024-10-28,183.6499938964844,183.6499938964844,189.67999267578125,172.5,175.0,91234312.0,,,,,,,,,,,,
2024-11-04,177.67999267578125,177.67999267578125,185.2899932861328,176.5,183.5,34441520.0,,,,,,,,,,,,
2024-11-11,167.25999450683594,167.25999450683594,177.4499969482422,164.1999969482422,177.25,39092545.0,,,,,,,,,,,,
2024-11-18,169.92999267578125,169.92999267578125,172.42999267578125,162.8000030517578,167.3000030517578,34028842.0,,,,,,,,,,,,
2024-11-25,169.0800018310547,169.0800018310547,174.77000427246094,167.1199951171875,174.5,31775866.0,,,,,,,,,,,,
2024-12-02,176.27000427246094,176.27000427246094,179.27999877929688,166.9600067138672,168.97999572753906,35945051.0,,,,,,,,,,,,
2024-12-09,169.72999572753906,169.72999572753906,177.25,165.61000061035156,176.5,28629582.0,,,,,,,,,,,,
2024-12-16,159.0500030517578,159.0500030517578,170.6199951171875,157.00999450683594,169.39999389648438,46184186.0,,,,,,,,,,,,
2024-12-23,160.7899932861328,160.7899932861328,167.3800048828125,158.1999969482422,160.10000610351562,44690888.0,,,,,,,,,,,,
2024-12-30,157.67999267578125,157.67999267578125,161.5500030517578,157.30999755859375,160.7899932861328,31808316.0,,,,,,,,,,,,
2025-01-06,143.9600067138672,143.9600067138672,159.8000030517578,143.25,158.4600067138672,52551025.0,,,,,,,,,,,,
2025-01-13,151.24000549316406,151.24000549316406,151.94000244140625,137.0,143.35000610351562,37841325.0,,,,,,,,,,,,
2025-01-20,151.50999450683594,151.50999450683594,153.50999450683594,148.5500030517578,150.25,13640956.0,,,,,,,,,,,,
