Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'ZYDUSLIFE.NS')","('High', 'ZYDUSLIFE.NS')","('Low', 'ZYDUSLIFE.NS')","('Open', 'ZYDUSLIFE.NS')","('Volume', 'ZYDUSLIFE.NS')","('Date', '')","('Close', 'ZYDUSLIFE.NS')","('High', 'ZYDUSLIFE.NS')","('Low', 'ZYDUSLIFE.NS')","('Open', 'ZYDUSLIFE.NS')","('Volume', 'ZYDUSLIFE.NS')"
2024-05-06,979.7064819335938,982.1500244140624,1033.0,965.0,1004.0,8300853.0,,,,,,,,,,,,
2024-05-13,1101.203369140625,1103.949951171875,1103.949951171875,970.5999755859376,991.2000122070312,7755192.0,,,,,,,,,,,,
2024-05-20,1073.322998046875,1076.0,1172.5,1048.3499755859375,1051.4000244140625,12143908.0,,,,,,,,,,,,
2024-05-27,997.6616821289062,1000.1500244140624,1086.0,995.0,1083.8499755859375,8345012.0,,,,,,,,,,,,
2024-06-03,1053.1732177734375,1055.800048828125,1064.199951171875,933.7999877929688,1045.0,9895190.0,,,,,,,,,,,,
2024-06-10,1106.78955078125,1109.550048828125,1111.800048828125,1059.0,1062.9000244140625,6482733.0,,,,,,,,,,,,
2024-06-17,1082.3504638671875,1085.050048828125,1109.550048828125,1050.0,1109.550048828125,4974064.0,,,,,,,,,,,,
2024-06-24,1071.2779541015625,1073.949951171875,1091.300048828125,1050.050048828125,1080.0999755859375,7234297.0,,,,,,,,,,,,
2024-07-01,1159.557861328125,1162.449951171875,1166.8499755859375,1059.0,1093.3499755859375,12118001.0,,,,,,,,,,,,
2024-07-08,1172.226318359375,1175.1500244140625,1203.0,1134.0,1164.9000244140625,8917419.0,,,,,,,,,,,,
2024-07-15,1141.6026611328125,1144.449951171875,1198.949951171875,1137.1500244140625,1174.0,4990335.0,,,,,,,,,,,,
2024-07-22,1203.0494384765625,1206.050048828125,1215.0,1123.199951171875,1135.0,6136390.0,,,,,,,,,,,,
2024-07-29,1249.9000244140625,1249.9000244140625,1265.0,1210.5,1227.0,7011485.0,,,,,,,,,,,,
2024-08-05,1300.9000244140625,1300.9000244140625,1324.300048828125,1210.050048828125,1210.050048828125,11553906.0,,,,,,,,,,,,
2024-08-12,1187.550048828125,1187.550048828125,1298.0,1157.199951171875,1298.0,14331633.0,,,,,,,,,,,,
2024-08-19,1178.699951171875,1178.699951171875,1220.0,1171.0,1197.949951171875,9930232.0,,,,,,,,,,,,
2024-08-26,1127.9000244140625,1127.9000244140625,1159.3499755859375,1105.0999755859375,1130.0,51154139.0,,,,,,,,,,,,
2024-09-02,1100.0,1100.0,1139.949951171875,1097.199951171875,1127.0,9452512.0,,,,,,,,,,,,
2024-09-09,1118.550048828125,1118.550048828125,1135.0999755859375,1088.949951171875,1100.0,5866433.0,,,,,,,,,,,,
2024-09-16,1054.5999755859375,1054.5999755859375,1133.0,1042.0999755859375,1133.0,8316842.0,,,,,,,,,,,,
2024-09-23,1075.949951171875,1075.949951171875,1078.5,1038.550048828125,1062.800048828125,8510736.0,,,,,,,,,,,,
2024-09-30,1057.3499755859375,1057.3499755859375,1088.8499755859375,1050.0999755859375,1080.9000244140625,6772434.0,,,,,,,,,,,,
2024-10-07,1064.4000244140625,1064.4000244140625,1071.550048828125,1036.5999755859375,1060.8499755859375,5035815.0,,,,,,,,,,,,
2024-10-14,1022.4500122070312,1022.4500122070312,1071.75,1008.5,1065.300048828125,7556107.0,,,,,,,,,,,,
2024-10-21,990.5999755859376,990.5999755859376,1029.25,983.9500122070312,1022.4500122070312,4830995.0,,,,,,,,,,,,
2024-10-28,1004.0,1004.0,1016.7999877929688,977.0,990.5999755859376,3806170.0,,,,,,,,,,,,
2024-11-04,970.3499755859376,970.3499755859376,1011.6500244140624,965.0,1008.0,6099730.0,,,,,,,,,,,,
2024-11-11,957.4000244140624,957.4000244140624,990.0,933.0,970.0,6817457.0,,,,,,,,,,,,
2024-11-18,949.0499877929688,949.0499877929688,966.0,933.5999755859376,964.0499877929688,2573974.0,,,,,,,,,,,,
2024-11-25,965.9500122070312,965.9500122070312,972.75,945.0,955.1500244140624,5230231.0,,,,,,,,,,,,
2024-12-02,995.0999755859376,995.0999755859376,996.6500244140624,961.5499877929688,965.9500122070312,5428381.0,,,,,,,,,,,,
2024-12-09,978.5,978.5,1000.0,955.0499877929688,995.0999755859376,3962966.0,,,,,,,,,,,,
2024-12-16,973.5,973.5,991.0999755859376,965.0,981.5,4336133.0,,,,,,,,,,,,
2024-12-23,972.4000244140624,972.4000244140624,985.5,953.0999755859376,978.75,4021833.0,,,,,,,,,,,,
2024-12-30,975.7999877929688,975.7999877929688,997.4000244140624,952.5,973.2000122070312,7604785.0,,,,,,,,,,,,
2025-01-06,1004.4000244140624,1004.4000244140624,1027.949951171875,954.9000244140624,974.75,12773625.0,,,,,,,,,,,,
2025-01-13,994.6500244140624,994.6500244140624,1007.2999877929688,966.25,990.0999755859376,4791224.0,,,,,,,,,,,,
2025-01-20,978.5,978.5,1008.7999877929688,963.75,1005.0,1490956.0,,,,,,,,,,,,
