Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')","('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')"
2024-06-10,560.709228515625,562.1500244140625,586.0,507.8999938964844,517.7999877929688,11920997.0,,,,,,,,,,,,
2024-06-17,608.03759765625,609.5999755859375,619.4000244140625,549.75,562.1500244140625,8258180.0,,,,,,,,,,,,
2024-06-24,557.816650390625,559.25,613.4000244140625,551.4500122070312,609.4000244140625,2739870.0,,,,,,,,,,,,
2024-07-01,538.2169799804688,539.5999755859375,588.7000122070312,535.25,567.0,2659212.0,,,,,,,,,,,,
2024-07-08,582.4035034179688,583.9000244140625,593.9500122070312,517.5999755859375,544.2999877929688,4397814.0,,,,,,,,,,,,
2024-07-15,599.0108032226562,600.5499877929688,699.0,566.5499877929688,596.0,13103047.0,,,,,,,,,,,,
2024-07-22,592.278076171875,593.7999877929688,615.7999877929688,570.0,590.0499877929688,3202601.0,,,,,,,,,,,,
2024-07-29,581.4559326171875,582.9500122070312,612.4000244140625,580.0499877929688,595.7999877929688,1689099.0,,,,,,,,,,,,
2024-08-05,577.216796875,578.7000122070312,584.5999755859375,543.1500244140625,565.2999877929688,2201010.0,,,,,,,,,,,,
2024-08-12,586.29345703125,587.7999877929688,605.0,569.0,580.4000244140625,1722888.0,,,,,,,,,,,,
2024-08-19,623.8968505859375,625.5,635.0,581.4000244140625,596.9000244140625,3487528.0,,,,,,,,,,,,
2024-08-26,567.8907470703125,569.3499755859375,632.9000244140625,565.0,629.5499877929688,2389084.0,,,,,,,,,,,,
2024-09-02,585.6451416015625,587.1500244140625,619.0,551.0499877929688,576.5,4128252.0,,,,,,,,,,,,
2024-09-09,584.0491943359375,585.5499877929688,588.9500122070312,557.25,587.1500244140625,1159342.0,,,,,,,,,,,,
2024-09-16,583.75,585.25,620.0,565.25,589.0,8444422.0,,,,,,,,,,,,
2024-09-23,579.8599853515625,581.3499755859375,604.9000244140625,570.8499755859375,591.75,2429133.0,,,,,,,,,,,,
2024-09-30,562.9500122070312,562.9500122070312,590.0,540.4500122070312,577.0,892413.0,,,,,,,,,,,,
2024-10-07,556.25,556.25,577.25,540.0999755859375,571.2000122070312,1106387.0,,,,,,,,,,,,
2024-10-14,592.5,592.5,602.75,548.7999877929688,556.25,3597676.0,,,,,,,,,,,,
2024-10-21,531.75,531.75,593.9500122070312,527.7000122070312,591.5,1014015.0,,,,,,,,,,,,
2024-10-28,558.4500122070312,558.4500122070312,570.0,521.4500122070312,532.0,424294.0,,,,,,,,,,,,
2024-11-04,543.4000244140625,543.4000244140625,568.7999877929688,539.25,560.0999755859375,622538.0,,,,,,,,,,,,
2024-11-11,493.1000061035156,493.1000061035156,547.7000122070312,486.0,543.2999877929688,1054567.0,,,,,,,,,,,,
2024-11-18,519.75,519.75,528.7999877929688,492.6000061035156,501.8999938964844,1105016.0,,,,,,,,,,,,
2024-11-25,515.1500244140625,515.1500244140625,537.4500122070312,504.0,533.0,989756.0,,,,,,,,,,,,
2024-12-02,534.6500244140625,534.6500244140625,544.5999755859375,510.1000061035156,511.0,1250922.0,,,,,,,,,,,,
2024-12-09,496.5499877929688,496.5499877929688,536.0,486.25,536.0,1602926.0,,,,,,,,,,,,
2024-12-16,494.8500061035156,494.8500061035156,524.5,491.0,503.0,1817506.0,,,,,,,,,,,,
2024-12-23,508.75,508.75,516.5,497.8500061035156,498.8500061035156,697013.0,,,,,,,,,,,,
2024-12-30,504.2999877929688,504.2999877929688,512.75,496.0,511.8999938964844,521449.0,,,,,,,,,,,,
2025-01-06,479.5499877929688,479.5499877929688,508.6000061035156,474.8500061035156,508.6000061035156,1243356.0,,,,,,,,,,,,
2025-01-13,491.9500122070313,491.9500122070313,498.9500122070313,429.7999877929688,478.0,2703878.0,,,,,,,,,,,,
2025-01-20,462.5499877929688,462.5499877929688,545.0,456.75,480.25,8187696.0,,,,,,,,,,,,
