Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'WELCORP.NS')","('High', 'WELCORP.NS')","('Low', 'WELCORP.NS')","('Open', 'WELCORP.NS')","('Volume', 'WELCORP.NS')","('Date', '')","('Close', 'WELCORP.NS')","('High', 'WELCORP.NS')","('Low', 'WELCORP.NS')","('Open', 'WELCORP.NS')","('Volume', 'WELCORP.NS')"
2024-05-06,550.1310424804688,555.1500244140625,605.0,537.0,604.9000244140625,4852985.0,,,,,,,,,,,,
2024-05-13,623.3133544921875,629.0,631.9000244140625,561.7999877929688,571.0,5312325.0,,,,,,,,,,,,
2024-05-20,599.4312744140625,604.9000244140625,631.0,588.75,609.7999877929688,2931635.0,,,,,,,,,,,,
2024-05-27,543.987060546875,548.9500122070312,624.7000122070312,545.0,612.0,5598920.0,,,,,,,,,,,,
2024-06-03,530.3118286132812,535.1500244140625,583.9500122070312,440.1499938964844,575.9000244140625,9882166.0,,,,,,,,,,,,
2024-06-10,533.235107421875,538.0999755859375,557.0499877929688,515.2999877929688,535.0,11505497.0,,,,,,,,,,,,
2024-06-17,511.3349609375,516.0,549.4000244140625,514.7999877929688,538.0999755859375,6570183.0,,,,,,,,,,,,
2024-06-24,544.086181640625,549.0499877929688,569.7000122070312,505.7000122070313,520.0,13852555.0,,,,,,,,,,,,
2024-07-01,616.4000244140625,616.4000244140625,620.2999877929688,544.8499755859375,549.0499877929688,10881440.0,,,,,,,,,,,,
2024-07-08,658.4500122070312,658.4500122070312,670.9500122070312,605.5499877929688,618.5,10949249.0,,,,,,,,,,,,
2024-07-15,632.7999877929688,632.7999877929688,662.0,625.0999755859375,657.2999877929688,4078781.0,,,,,,,,,,,,
2024-07-22,644.2000122070312,644.2000122070312,678.5,620.1500244140625,634.0,4379978.0,,,,,,,,,,,,
2024-07-29,652.5,652.5,668.0,632.7000122070312,654.0,3660883.0,,,,,,,,,,,,
2024-08-05,657.7999877929688,657.7999877929688,665.0,600.5999755859375,636.5,8601814.0,,,,,,,,,,,,
2024-08-12,706.7000122070312,706.7000122070312,711.0,635.75,645.0,11799554.0,,,,,,,,,,,,
2024-08-19,726.0999755859375,726.0999755859375,735.0,700.0499877929688,712.0,6381317.0,,,,,,,,,,,,
2024-08-26,708.4000244140625,708.4000244140625,750.0,700.0,729.9000244140625,3448708.0,,,,,,,,,,,,
2024-09-02,680.2999877929688,680.2999877929688,713.4000244140625,676.7999877929688,713.4000244140625,2747912.0,,,,,,,,,,,,
2024-09-09,688.9000244140625,688.9000244140625,696.0,663.0,681.0,2284882.0,,,,,,,,,,,,
2024-09-16,657.75,657.75,694.0,655.0,688.9000244140625,2084874.0,,,,,,,,,,,,
2024-09-23,740.5,740.5,752.9000244140625,658.8499755859375,700.0,7522119.0,,,,,,,,,,,,
2024-09-30,720.25,720.25,794.75,711.6500244140625,743.4000244140625,8280157.0,,,,,,,,,,,,
2024-10-07,699.6500244140625,699.6500244140625,733.5999755859375,662.0,720.2000122070312,2626427.0,,,,,,,,,,,,
2024-10-14,714.8499755859375,714.8499755859375,734.0,694.0,701.5,2182845.0,,,,,,,,,,,,
2024-10-21,697.6500244140625,697.6500244140625,739.0,668.0,715.5999755859375,3933164.0,,,,,,,,,,,,
2024-10-28,733.4000244140625,733.4000244140625,735.0,690.0,690.0,1326503.0,,,,,,,,,,,,
2024-11-04,774.9000244140625,774.9000244140625,806.0,716.1500244140625,745.0,6430418.0,,,,,,,,,,,,
2024-11-11,678.2999877929688,678.2999877929688,772.9500122070312,673.5,727.7000122070312,3611319.0,,,,,,,,,,,,
2024-11-18,700.5999755859375,700.5999755859375,705.0,650.1500244140625,680.0,3071802.0,,,,,,,,,,,,
2024-11-25,774.7000122070312,774.7000122070312,788.0,717.0499877929688,725.0,4289358.0,,,,,,,,,,,,
2024-12-02,789.7000122070312,789.7000122070312,800.0,772.0,780.0,3072666.0,,,,,,,,,,,,
2024-12-09,788.5999755859375,788.5999755859375,824.4500122070312,775.0499877929688,812.9000244140625,4072566.0,,,,,,,,,,,,
2024-12-16,776.3499755859375,776.3499755859375,810.0,758.0,782.1500244140625,2006442.0,,,,,,,,,,,,
2024-12-23,810.2000122070312,810.2000122070312,818.7999877929688,765.2000122070312,771.6500244140625,1658711.0,,,,,,,,,,,,
2024-12-30,814.3499755859375,814.3499755859375,835.0,792.0,810.2000122070312,4879867.0,,,,,,,,,,,,
2025-01-06,755.5,755.5,817.0,743.25,817.0,2210214.0,,,,,,,,,,,,
2025-01-13,779.6500244140625,779.6500244140625,787.2999877929688,712.9000244140625,751.0,3587633.0,,,,,,,,,,,,
2025-01-20,779.75,779.75,822.9500122070312,755.5999755859375,791.4500122070312,1947253.0,,,,,,,,,,,,
