Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')","('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')"
2024-06-03,711.2125244140625,720.3499755859375,759.7999877929688,631.5999755859375,655.25,15194410.0,,,,,,,,,,,,
2024-06-10,747.940673828125,757.5499877929688,792.5999755859375,714.0499877929688,721.5499877929688,14713738.0,,,,,,,,,,,,
2024-06-17,766.3047485351562,776.1500244140625,785.0,740.2999877929688,760.0,4691929.0,,,,,,,,,,,,
2024-06-24,742.6585083007812,752.2000122070312,777.0,742.0499877929688,776.1500244140625,6811730.0,,,,,,,,,,,,
2024-07-01,774.5982055664062,784.5499877929688,799.8499755859375,753.5499877929688,755.0,5643447.0,,,,,,,,,,,,
2024-07-08,798.0469360351562,808.2999877929688,816.7999877929688,766.8499755859375,784.75,10533577.0,,,,,,,,,,,,
2024-07-15,775.3386840820312,785.2999877929688,823.4500122070312,782.0499877929688,805.9000244140625,3196421.0,,,,,,,,,,,,
2024-07-22,819.8666381835938,830.4000244140625,833.0,763.5499877929688,782.0,3655548.0,,,,,,,,,,,,
2024-07-29,881.1788940429688,892.5,907.9500122070312,825.0499877929688,830.3499755859375,6147339.0,,,,,,,,,,,,
2024-08-05,905.219970703125,916.8499755859376,921.0,864.5999755859375,885.0,3857624.0,,,,,,,,,,,,
2024-08-12,811.3263549804688,821.75,908.9000244140624,778.5999755859375,899.0,11050846.0,,,,,,,,,,,,
2024-08-19,759.5909423828125,769.3499755859375,826.2999877929688,766.5,823.7000122070312,4664152.0,,,,,,,,,,,,
2024-08-26,816.488525390625,821.9000244140625,829.4500122070312,771.5,777.9000244140625,5849487.0,,,,,,,,,,,,
2024-09-02,795.4777221679688,800.75,827.0,783.5,822.5,2991394.0,,,,,,,,,,,,
2024-09-09,819.81640625,825.25,827.7000122070312,782.3499755859375,800.75,2531816.0,,,,,,,,,,,,
2024-09-16,801.88525390625,807.2000122070312,847.2999877929688,799.0,828.9000244140625,3353606.0,,,,,,,,,,,,
2024-09-23,829.5518798828125,835.0499877929688,853.7000122070312,808.0499877929688,808.1500244140625,2920024.0,,,,,,,,,,,,
2024-09-30,806.504638671875,811.8499755859375,853.0,804.4000244140625,836.0,1961506.0,,,,,,,,,,,,
2024-10-07,778.68896484375,783.8499755859375,817.9500122070312,781.0,811.8499755859375,1491331.0,,,,,,,,,,,,
2024-10-14,754.9463500976562,759.9500122070312,795.5,756.5999755859375,788.9000244140625,2300597.0,,,,,,,,,,,,
2024-10-21,718.7860107421875,723.5499877929688,766.4500122070312,721.0,760.0,1848871.0,,,,,,,,,,,,
2024-10-28,748.7871704101562,753.75,770.0499877929688,718.25,723.5499877929688,1428058.0,,,,,,,,,,,,
2024-11-04,750.2276611328125,755.2000122070312,770.0,729.75,756.0,1491028.0,,,,,,,,,,,,
2024-11-11,725.9385986328125,730.75,754.9500122070312,702.3499755859375,754.0,2308871.0,,,,,,,,,,,,
2024-11-18,736.7669067382812,741.6500244140625,749.9500122070312,717.7999877929688,732.0999755859375,1270664.0,,,,,,,,,,,,
2024-11-25,753.4066162109375,758.4000244140625,773.2999877929688,740.0499877929688,748.0,2606643.0,,,,,,,,,,,,
2024-12-02,765.8499755859375,765.8499755859375,782.9000244140625,753.1500244140625,759.0,2162403.0,,,,,,,,,,,,
2024-12-09,722.9500122070312,722.9500122070312,768.9000244140625,711.0,763.0,1443057.0,,,,,,,,,,,,
2024-12-16,696.8499755859375,696.8499755859375,748.0,694.0999755859375,725.0,1213553.0,,,,,,,,,,,,
2024-12-23,686.4500122070312,686.4500122070312,715.7999877929688,679.0,700.0,1216523.0,,,,,,,,,,,,
2024-12-30,687.4000244140625,687.4000244140625,701.9500122070312,676.0499877929688,684.0499877929688,1150676.0,,,,,,,,,,,,
2025-01-06,670.2000122070312,670.2000122070312,692.0999755859375,654.5499877929688,687.6500244140625,1979032.0,,,,,,,,,,,,
2025-01-13,649.3499755859375,649.3499755859375,667.5499877929688,636.4000244140625,658.0,1036008.0,,,,,,,,,,,,
2025-01-20,645.5499877929688,645.5499877929688,659.0,633.0,655.0,568965.0,,,,,,,,,,,,
