Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'ZEEMEDIA.NS')","('High', 'ZEEMEDIA.NS')","('Low', 'ZEEMEDIA.NS')","('Open', 'ZEEMEDIA.NS')","('Volume', 'ZEEMEDIA.NS')","('Date', '')","('Close', 'ZEEMEDIA.NS')","('High', 'ZEEMEDIA.NS')","('Low', 'ZEEMEDIA.NS')","('Open', 'ZEEMEDIA.NS')","('Volume', 'ZEEMEDIA.NS')"
2024-04-08,11.25,11.25,12.350000381469728,11.149999618530272,12.300000190734863,19029183.0,,,,,,,,,,,,
2024-04-15,10.899999618530272,10.899999618530272,11.699999809265137,10.800000190734863,11.050000190734863,28305797.0,,,,,,,,,,,,
2024-04-22,11.350000381469728,11.350000381469728,11.600000381469728,10.850000381469728,11.0,22223188.0,,,,,,,,,,,,
2024-04-29,11.050000190734863,11.050000190734863,11.550000190734863,11.0,11.350000381469728,16819816.0,,,,,,,,,,,,
2024-05-06,12.149999618530272,12.149999618530272,12.399999618530272,10.399999618530272,11.100000381469728,39662973.0,,,,,,,,,,,,
2024-05-13,13.149999618530272,13.149999618530272,13.5,11.75,12.199999809265137,52210718.0,,,,,,,,,,,,
2024-05-20,14.149999618530272,14.149999618530272,14.449999809265137,12.949999809265137,13.0,40046859.0,,,,,,,,,,,,
2024-05-27,13.199999809265137,13.199999809265137,15.100000381469728,13.050000190734863,14.399999618530272,36303104.0,,,,,,,,,,,,
2024-06-03,14.100000381469728,14.100000381469728,14.550000190734863,10.800000190734863,13.649999618530272,58276571.0,,,,,,,,,,,,
2024-06-10,14.390000343322754,14.390000343322754,15.649999618530272,13.8100004196167,14.149999618530272,73722369.0,,,,,,,,,,,,
2024-06-17,14.210000038146973,14.210000038146973,14.75,14.109999656677246,14.390000343322754,29115669.0,,,,,,,,,,,,
2024-06-24,14.880000114440918,14.880000114440918,15.529999732971191,14.0,14.399999618530272,97646195.0,,,,,,,,,,,,
2024-07-01,15.600000381469728,15.600000381469728,15.75,14.510000228881836,14.899999618530272,58698416.0,,,,,,,,,,,,
2024-07-08,14.970000267028809,14.970000267028809,16.049999237060547,14.529999732971191,15.989999771118164,49891613.0,,,,,,,,,,,,
2024-07-15,13.100000381469728,13.100000381469728,15.300000190734863,13.010000228881836,15.300000190734863,38066982.0,,,,,,,,,,,,
2024-07-22,13.619999885559082,13.619999885559082,14.020000457763672,11.800000190734863,13.0,43561414.0,,,,,,,,,,,,
2024-07-29,14.59000015258789,14.59000015258789,15.449999809265137,13.600000381469728,13.75,57883264.0,,,,,,,,,,,,
2024-08-05,13.640000343322754,13.640000343322754,14.300000190734863,13.4399995803833,14.010000228881836,26601711.0,,,,,,,,,,,,
2024-08-12,13.15999984741211,13.15999984741211,13.899999618530272,13.039999961853027,13.640000343322754,10627703.0,,,,,,,,,,,,
2024-08-19,13.260000228881836,13.260000228881836,13.739999771118164,13.079999923706056,13.279999732971191,11837715.0,,,,,,,,,,,,
2024-08-26,13.300000190734863,13.300000190734863,14.420000076293944,12.93000030517578,13.329999923706056,40999737.0,,,,,,,,,,,,
2024-09-02,12.59000015258789,12.59000015258789,13.399999618530272,12.5,13.359999656677246,15458150.0,,,,,,,,,,,,
2024-09-09,13.170000076293944,13.170000076293944,13.329999923706056,12.260000228881836,12.619999885559082,20224872.0,,,,,,,,,,,,
2024-09-16,13.010000228881836,13.010000228881836,13.520000457763672,12.449999809265137,13.229999542236328,22028944.0,,,,,,,,,,,,
2024-09-23,20.75,20.75,20.75,12.920000076293944,13.010000228881836,288099322.0,,,,,,,,,,,,
2024-09-30,22.63999938964844,22.63999938964844,26.350000381469727,20.11000061035156,22.549999237060547,255648405.0,,,,,,,,,,,,
2024-10-07,21.40999984741211,21.40999984741211,24.200000762939453,20.420000076293945,22.700000762939453,62900876.0,,,,,,,,,,,,
2024-10-14,21.89999961853028,21.89999961853028,23.0,20.700000762939453,20.809999465942383,40731205.0,,,,,,,,,,,,
2024-10-21,19.200000762939453,19.200000762939453,22.700000762939453,19.200000762939453,22.479999542236328,24910835.0,,,,,,,,,,,,
2024-10-28,20.280000686645508,20.280000686645508,20.290000915527344,17.649999618530273,18.239999771118164,12706605.0,,,,,,,,,,,,
2024-11-04,19.600000381469727,19.600000381469727,21.549999237060547,19.39999961853028,20.88999938964844,9610045.0,,,,,,,,,,,,
2024-11-11,18.670000076293945,18.670000076293945,20.5,17.899999618530273,19.38999938964844,5035551.0,,,,,,,,,,,,
2024-11-18,18.21999931335449,18.21999931335449,19.479999542236328,17.899999618530273,18.14999961853028,4389685.0,,,,,,,,,,,,
2024-11-25,18.93000030517578,18.93000030517578,19.100000381469727,17.399999618530273,18.600000381469727,4981214.0,,,,,,,,,,,,
2024-12-02,21.32999992370605,21.32999992370605,21.96999931335449,19.209999084472656,19.209999084472656,11527129.0,,,,,,,,,,,,
2024-12-09,19.88999938964844,19.88999938964844,22.0,19.309999465942383,22.0,4202360.0,,,,,,,,,,,,
2024-12-16,18.530000686645508,18.530000686645508,20.14999961853028,18.100000381469727,19.790000915527344,4895128.0,,,,,,,,,,,,
2024-12-23,17.719999313354492,17.719999313354492,18.700000762939453,17.350000381469727,18.299999237060547,4927081.0,,,,,,,,,,,,
2024-12-30,20.25,20.25,20.84000015258789,16.75,17.719999313354492,11949837.0,,,,,,,,,,,,
2025-01-06,19.950000762939453,19.950000762939453,21.799999237060547,18.64999961853028,20.200000762939453,18878188.0,,,,,,,,,,,,
2025-01-13,18.549999237060547,18.549999237060547,19.89999961853028,18.049999237060547,19.39999961853028,7311819.0,,,,,,,,,,,,
2025-01-20,17.709999084472656,17.709999084472656,18.790000915527344,16.799999237060547,18.549999237060547,4457961.0,,,,,,,,,,,,
