Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'LAURUSLABS.NS')","('High', 'LAURUSLABS.NS')","('Low', 'LAURUSLABS.NS')","('Open', 'LAURUSLABS.NS')","('Volume', 'LAURUSLABS.NS')","('Date', '')","('Close', 'LAURUSLABS.NS')","('High', 'LAURUSLABS.NS')","('Low', 'LAURUSLABS.NS')","('Open', 'LAURUSLABS.NS')","('Volume', 'LAURUSLABS.NS')"
2024-05-06,436.7850341796875,437.5499877929688,449.0,424.3999938964844,447.2000122070313,4819174.0,,,,,,,,,,,,
2024-05-13,444.2864379882813,444.6499938964844,448.0,425.0,435.0,4169330.0,,,,,,,,,,,,
2024-05-20,438.2413940429688,438.6000061035156,460.4500122070313,430.5,440.1499938964844,9191299.0,,,,,,,,,,,,
2024-05-27,418.60748291015625,418.9500122070313,448.9500122070313,416.2999877929688,435.0,6392778.0,,,,,,,,,,,,
2024-06-03,437.39208984375,437.75,445.6499938964844,385.4500122070313,425.1000061035156,16646325.0,,,,,,,,,,,,
2024-06-10,434.54443359375,434.8999938964844,447.3500061035156,433.0499877929688,439.0,6291917.0,,,,,,,,,,,,
2024-06-17,429.6484375,430.0,437.7000122070313,426.0,434.8999938964844,4192949.0,,,,,,,,,,,,
2024-06-24,424.202880859375,424.5499877929688,433.8999938964844,419.5499877929688,427.0,4089194.0,,,,,,,,,,,,
2024-07-01,476.7598876953125,477.1499938964844,481.4500122070313,425.1000061035156,428.8999938964844,24156408.0,,,,,,,,,,,,
2024-07-08,463.0211181640625,463.3999938964844,484.2999877929688,461.8999938964844,480.0,11335483.0,,,,,,,,,,,,
2024-07-15,440.0399169921875,440.3999938964844,470.75,439.1000061035156,464.5,5329949.0,,,,,,,,,,,,
2024-07-22,448.6828308105469,449.0499877929688,456.7000122070313,414.0,440.7000122070313,24963809.0,,,,,,,,,,,,
2024-07-29,446.7344665527344,447.1000061035156,467.8999938964844,437.0,450.0,9763799.0,,,,,,,,,,,,
2024-08-05,425.9514465332031,426.2999877929688,446.0,421.0499877929688,441.0,14901187.0,,,,,,,,,,,,
2024-08-12,429.1488342285156,429.5,434.0,417.7000122070313,426.2999877929688,8559286.0,,,,,,,,,,,,
2024-08-19,445.835205078125,446.2000122070313,453.75,428.0,428.0,7815741.0,,,,,,,,,,,,
2024-08-26,469.7655944824219,470.1499938964844,472.0,444.0,447.0499877929688,11301287.0,,,,,,,,,,,,
2024-09-02,480.9564514160156,481.3500061035156,501.2999877929688,458.6499938964844,470.3999938964844,17154950.0,,,,,,,,,,,,
2024-09-09,505.13665771484375,505.5499877929688,518.0,478.0499877929688,480.0499877929688,17496182.0,,,,,,,,,,,,
2024-09-16,466.9678955078125,467.3500061035156,515.7000122070312,461.0,512.2999877929688,11422381.0,,,,,,,,,,,,
2024-09-23,464.1202392578125,464.5,476.25,455.3999938964844,467.8500061035156,9275494.0,,,,,,,,,,,,
2024-09-30,444.7860412597656,445.1499938964844,472.0,442.8999938964844,466.5,6025242.0,,,,,,,,,,,,
2024-10-07,473.7623291015625,474.1499938964844,477.7999877929688,427.0499877929688,445.4500122070313,12286819.0,,,,,,,,,,,,
2024-10-14,474.7615051269531,475.1499938964844,487.2999877929688,461.0,474.1000061035156,11086879.0,,,,,,,,,,,,
2024-10-21,465.4191589355469,465.7999877929688,478.7999877929688,440.4500122070313,477.2999877929688,26098478.0,,,,,,,,,,,,
2024-10-28,499.391357421875,499.7999877929688,502.5499877929688,459.5499877929688,463.6499938964844,17540486.0,,,,,,,,,,,,
2024-11-04,498.9417419433594,499.3500061035156,507.0,481.5,502.0,17213843.0,,,,,,,,,,,,
2024-11-11,486.0,486.0,503.2000122070313,474.0499877929688,499.5,4751301.0,,,,,,,,,,,,
2024-11-18,512.5999755859375,512.5999755859375,516.0,475.1000061035156,485.0499877929688,6877358.0,,,,,,,,,,,,
2024-11-25,567.1500244140625,567.1500244140625,570.0,516.5499877929688,520.0,19979992.0,,,,,,,,,,,,
2024-12-02,589.75,589.75,593.0,564.0,564.0,10392805.0,,,,,,,,,,,,
2024-12-09,573.4500122070312,573.4500122070312,589.7000122070312,554.0999755859375,589.7000122070312,14270438.0,,,,,,,,,,,,
2024-12-16,559.2000122070312,559.2000122070312,578.7999877929688,556.2999877929688,571.0,6501421.0,,,,,,,,,,,,
2024-12-23,586.7000122070312,586.7000122070312,590.4500122070312,556.8499755859375,562.5999755859375,6425099.0,,,,,,,,,,,,
2024-12-30,611.75,611.75,618.25,582.5499877929688,591.0,11750223.0,,,,,,,,,,,,
2025-01-06,583.7000122070312,583.7000122070312,619.4000244140625,581.9500122070312,615.2999877929688,8033039.0,,,,,,,,,,,,
2025-01-13,567.7999877929688,567.7999877929688,586.0,541.7000122070312,577.0499877929688,8780729.0,,,,,,,,,,,,
2025-01-20,570.8499755859375,570.8499755859375,593.2000122070312,554.5499877929688,570.5,4567595.0,,,,,,,,,,,,
