Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')","('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')"
2024-05-13,1558.3232421875,1562.800048828125,1596.125,1417.5250244140625,1428.1500244140625,5069118.0,,,,,,,,,,,,
2024-05-20,1599.8787841796875,1604.4749755859375,1658.4749755859375,1465.4749755859375,1520.125,6951476.0,,,,,,,,,,,,
2024-05-27,1545.3853759765625,1549.824951171875,1649.5,1508.550048828125,1619.699951171875,32362558.0,,,,,,,,,,,,
2024-06-03,1608.553955078125,1613.175048828125,1711.7249755859375,1490.0,1612.5,5713880.0,,,,,,,,,,,,
2024-06-10,1775.69873046875,1780.800048828125,1797.5,1620.0,1620.0,3491756.0,,,,,,,,,,,,
2024-06-17,1793.796630859375,1798.949951171875,1972.5,1755.0250244140625,1780.800048828125,3464920.0,,,,,,,,,,,,
2024-06-24,1789.010498046875,1794.1500244140625,1873.949951171875,1747.0250244140625,1792.25,2224936.0,,,,,,,,,,,,
2024-07-01,1871.673095703125,1877.050048828125,1885.0,1759.5,1794.300048828125,2725400.0,,,,,,,,,,,,
2024-07-08,1945.8349609375,1951.425048828125,2047.0,1853.875,1869.5250244140625,4426784.0,,,,,,,,,,,,
2024-07-15,1975.25048828125,1980.925048828125,2068.5,1905.5250244140625,1955.5,2739684.0,,,,,,,,,,,,
2024-07-22,1763.06005859375,1768.125,1975.0,1715.824951171875,1975.0,4137188.0,,,,,,,,,,,,
2024-07-29,1731.20166015625,1736.175048828125,1945.050048828125,1717.5,1835.0,4176440.0,,,,,,,,,,,,
2024-08-05,1676.63330078125,1681.449951171875,1723.0,1558.5,1649.5,4618362.0,,,,,,,,,,,,
2024-08-12,1682.516357421875,1687.3499755859375,1727.0,1655.050048828125,1681.050048828125,1691032.0,,,,,,,,,,,,
2024-08-19,1776.5712890625,1781.675048828125,1868.7249755859373,1688.0,1693.0999755859375,2531398.0,,,,,,,,,,,,
2024-08-26,1884.699951171875,1884.699951171875,1918.9749755859373,1763.675048828125,1786.425048828125,3664190.0,,,,,,,,,,,,
2024-09-02,1803.375,1803.375,1907.074951171875,1785.0250244140625,1892.0,3310742.0,,,,,,,,,,,,
2024-09-09,1671.4000244140625,1671.4000244140625,1837.2249755859373,1645.199951171875,1817.574951171875,2833320.0,,,,,,,,,,,,
2024-09-16,1844.050048828125,1844.050048828125,1950.0,1647.800048828125,1689.4749755859375,3499357.0,,,,,,,,,,,,
2024-09-23,1858.550048828125,1858.550048828125,1968.0,1701.5999755859375,1880.9000244140625,2981874.0,,,,,,,,,,,,
2024-09-30,1672.300048828125,1672.300048828125,1869.949951171875,1560.0,1810.550048828125,5533062.0,,,,,,,,,,,,
2024-10-07,1628.949951171875,1628.949951171875,1756.75,1622.050048828125,1680.050048828125,3985604.0,,,,,,,,,,,,
2024-10-14,1610.800048828125,1610.800048828125,1684.949951171875,1596.0999755859375,1635.0,1976783.0,,,,,,,,,,,,
2024-10-21,1482.5999755859375,1482.5999755859375,1630.0,1454.0999755859375,1599.8499755859375,3980498.0,,,,,,,,,,,,
2024-10-28,1550.199951171875,1550.199951171875,1610.0,1338.050048828125,1428.0,5755913.0,,,,,,,,,,,,
2024-11-04,1476.9000244140625,1476.9000244140625,1554.949951171875,1463.5999755859375,1553.0,2585045.0,,,,,,,,,,,,
2024-11-11,1397.949951171875,1397.949951171875,1518.949951171875,1392.0999755859375,1466.0,2018933.0,,,,,,,,,,,,
2024-11-18,1627.3499755859375,1627.3499755859375,1637.800048828125,1406.300048828125,1420.25,3034953.0,,,,,,,,,,,,
2024-11-25,1656.25,1656.25,1727.699951171875,1634.449951171875,1649.050048828125,4706369.0,,,,,,,,,,,,
2024-12-02,1771.3499755859375,1771.3499755859375,1818.0,1651.0999755859375,1656.25,3781058.0,,,,,,,,,,,,
2024-12-09,1775.300048828125,1775.300048828125,1902.0,1758.0,1770.0,3384021.0,,,,,,,,,,,,
2024-12-16,1591.050048828125,1591.050048828125,1857.0,1575.449951171875,1781.0,2498388.0,,,,,,,,,,,,
2024-12-23,1696.3499755859375,1696.3499755859375,1740.1500244140625,1606.0999755859375,1614.5999755859375,2158675.0,,,,,,,,,,,,
2024-12-30,1574.4000244140625,1574.4000244140625,1758.75,1566.5,1696.25,2746885.0,,,,,,,,,,,,
2025-01-06,1660.0999755859375,1660.0999755859375,1797.949951171875,1527.75,1582.1500244140625,6920800.0,,,,,,,,,,,,
2025-01-13,1643.5999755859375,1643.5999755859375,1695.9000244140625,1501.6500244140625,1640.0,5848803.0,,,,,,,,,,,,
2025-01-20,1457.8499755859375,1457.8499755859375,1664.0,1449.050048828125,1644.0,1612281.0,,,,,,,,,,,,
