Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'AUBANK.NS')","('High', 'AUBANK.NS')","('Low', 'AUBANK.NS')","('Open', 'AUBANK.NS')","('Volume', 'AUBANK.NS')","('Date', '')","('Close', 'AUBANK.NS')","('High', 'AUBANK.NS')","('Low', 'AUBANK.NS')","('Open', 'AUBANK.NS')","('Volume', 'AUBANK.NS')"
2024-07-01,671.5380859375,672.5999755859375,682.2000122070312,661.7999877929688,672.0499877929688,8823109.0,,,,,,,,,,,,
2024-07-08,642.7835693359375,643.7999877929688,668.25,624.5499877929688,667.9500122070312,17421424.0,,,,,,,,,,,,
2024-07-15,633.6500244140625,633.6500244140625,648.1500244140625,625.1500244140625,645.0,7496948.0,,,,,,,,,,,,
2024-07-22,650.4000244140625,650.4000244140625,663.2999877929688,620.5499877929688,628.0,21264000.0,,,,,,,,,,,,
2024-07-29,637.5999755859375,637.5999755859375,661.5,635.5,655.0,15199185.0,,,,,,,,,,,,
2024-08-05,625.9500122070312,625.9500122070312,644.9000244140625,622.2999877929688,629.9000244140625,8921972.0,,,,,,,,,,,,
2024-08-12,613.2000122070312,613.2000122070312,621.4000244140625,600.25,620.0999755859375,11123079.0,,,,,,,,,,,,
2024-08-19,625.7999877929688,625.7999877929688,637.3499755859375,610.0,614.0999755859375,9723202.0,,,,,,,,,,,,
2024-08-26,688.7000122070312,688.7000122070312,697.0,625.8499755859375,631.75,25965321.0,,,,,,,,,,,,
2024-09-02,703.0,703.0,722.8499755859375,671.0999755859375,684.9500122070312,23896712.0,,,,,,,,,,,,
2024-09-09,722.9000244140625,722.9000244140625,728.6500244140625,696.8499755859375,705.0,10950435.0,,,,,,,,,,,,
2024-09-16,731.2999877929688,731.2999877929688,755.4000244140625,710.5499877929688,725.5,13274364.0,,,,,,,,,,,,
2024-09-23,731.0999755859375,731.0999755859375,741.9000244140625,723.8499755859375,732.0,10783356.0,,,,,,,,,,,,
2024-09-30,718.9500122070312,718.9500122070312,748.1500244140625,716.9000244140625,720.0,7785736.0,,,,,,,,,,,,
2024-10-07,690.4000244140625,690.4000244140625,742.4500122070312,688.75,726.0999755859375,10398197.0,,,,,,,,,,,,
2024-10-14,683.6500244140625,683.6500244140625,708.0999755859375,676.5,693.5999755859375,4972537.0,,,,,,,,,,,,
2024-10-21,604.5,604.5,688.75,599.25,684.3499755859375,18053209.0,,,,,,,,,,,,
2024-10-28,617.3499755859375,617.3499755859375,625.6500244140625,602.6500244140625,610.0,12295350.0,,,,,,,,,,,,
2024-11-04,580.6500244140625,580.6500244140625,628.4000244140625,579.0,619.9500122070312,12382140.0,,,,,,,,,,,,
2024-11-11,573.9000244140625,573.9000244140625,582.0,557.25,581.0,10403069.0,,,,,,,,,,,,
2024-11-18,595.7000122070312,595.7000122070312,597.0999755859375,570.25,574.0,8677721.0,,,,,,,,,,,,
2024-11-25,583.3499755859375,583.3499755859375,604.4000244140625,578.4000244140625,604.0,12397341.0,,,,,,,,,,,,
2024-12-02,587.4000244140625,587.4000244140625,603.75,577.1500244140625,586.0,12996195.0,,,,,,,,,,,,
2024-12-09,584.5499877929688,584.5499877929688,595.2000122070312,574.2999877929688,587.9500122070312,6920043.0,,,,,,,,,,,,
2024-12-16,537.5999755859375,537.5999755859375,586.0999755859375,534.4500122070312,585.0,8832694.0,,,,,,,,,,,,
2024-12-23,552.2000122070312,552.2000122070312,557.8499755859375,539.0499877929688,542.0,5622323.0,,,,,,,,,,,,
2024-12-30,573.5499877929688,573.5499877929688,591.5,546.5499877929688,552.0,15795386.0,,,,,,,,,,,,
2025-01-06,575.1500244140625,575.1500244140625,592.5499877929688,553.25,590.9000244140625,14675240.0,,,,,,,,,,,,
2025-01-13,597.5999755859375,597.5999755859375,611.3499755859375,554.6500244140625,569.9500122070312,16294075.0,,,,,,,,,,,,
2025-01-20,604.4000244140625,604.4000244140625,611.0,592.4000244140625,599.0,4491466.0,,,,,,,,,,,,
