Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'NETWORK18.NS')","('High', 'NETWORK18.NS')","('Low', 'NETWORK18.NS')","('Open', 'NETWORK18.NS')","('Volume', 'NETWORK18.NS')","('Date', '')","('Close', 'NETWORK18.NS')","('High', 'NETWORK18.NS')","('Low', 'NETWORK18.NS')","('Open', 'NETWORK18.NS')","('Volume', 'NETWORK18.NS')"
2024-05-13,81.8499984741211,81.8499984741211,83.19999694824219,75.5,78.80000305175781,4463046.0,,,,,,,,,,,,
2024-05-20,82.19999694824219,82.19999694824219,84.19999694824219,79.75,81.69999694824219,3307589.0,,,,,,,,,,,,
2024-05-27,79.9000015258789,79.9000015258789,84.19999694824219,76.94999694824219,84.19999694824219,4490265.0,,,,,,,,,,,,
2024-06-03,80.9000015258789,80.9000015258789,83.19999694824219,72.05000305175781,82.94999694824219,5519798.0,,,,,,,,,,,,
2024-06-10,85.0999984741211,85.0999984741211,86.83999633789062,79.0,81.69999694824219,11372909.0,,,,,,,,,,,,
2024-06-17,83.44999694824219,83.44999694824219,86.9800033569336,82.5,85.0999984741211,5259073.0,,,,,,,,,,,,
2024-06-24,79.63999938964844,79.63999938964844,84.73999786376953,78.62999725341797,84.06999969482422,4118348.0,,,,,,,,,,,,
2024-07-01,85.66999816894531,85.66999816894531,90.0,80.23999786376953,81.08999633789062,17094039.0,,,,,,,,,,,,
2024-07-08,82.91999816894531,82.91999816894531,88.5,81.16000366210938,87.0,6616827.0,,,,,,,,,,,,
2024-07-15,78.91999816894531,78.91999816894531,86.62999725341797,78.0,84.4000015258789,8951964.0,,,,,,,,,,,,
2024-07-22,91.58999633789062,91.58999633789062,92.73999786376952,75.75,78.91999816894531,24729597.0,,,,,,,,,,,,
2024-07-29,93.27999877929688,93.27999877929688,99.6999969482422,88.75,92.48999786376952,39589995.0,,,,,,,,,,,,
2024-08-05,99.91999816894533,99.91999816894533,102.9000015258789,86.87999725341797,91.0,42224687.0,,,,,,,,,,,,
2024-08-12,95.01000213623048,95.01000213623048,102.25,92.01000213623048,99.1999969482422,26715543.0,,,,,,,,,,,,
2024-08-19,98.0500030517578,98.0500030517578,104.0,95.01000213623048,95.44000244140624,32696476.0,,,,,,,,,,,,
2024-08-26,95.16000366210938,95.16000366210938,106.0,93.5199966430664,98.63999938964844,58186757.0,,,,,,,,,,,,
2024-09-02,89.69000244140625,89.69000244140625,95.45999908447266,88.63999938964844,95.16000366210938,17295281.0,,,,,,,,,,,,
2024-09-09,88.69000244140625,88.69000244140625,91.3000030517578,87.55000305175781,90.04000091552734,10346777.0,,,,,,,,,,,,
2024-09-16,84.30999755859375,84.30999755859375,92.0999984741211,83.01000213623047,89.0,13510937.0,,,,,,,,,,,,
2024-09-23,81.94000244140625,81.94000244140625,86.0,80.80000305175781,84.97000122070312,14788320.0,,,,,,,,,,,,
2024-09-30,78.3499984741211,78.3499984741211,83.08000183105469,77.80999755859375,82.83000183105469,8702570.0,,,,,,,,,,,,
2024-10-07,81.36000061035156,81.36000061035156,82.0,72.51000213623047,79.97000122070312,18677955.0,,,,,,,,,,,,
2024-10-14,81.68000030517578,81.68000030517578,88.62000274658203,78.55000305175781,81.36000061035156,48196921.0,,,,,,,,,,,,
2024-10-21,76.38999938964844,76.38999938964844,84.5999984741211,74.43000030517578,82.0,13883604.0,,,,,,,,,,,,
2024-10-28,86.16999816894531,86.16999816894531,87.5,76.0,77.55000305175781,11143903.0,,,,,,,,,,,,
2024-11-04,82.36000061035156,82.36000061035156,87.2300033569336,81.80999755859375,85.6500015258789,8665142.0,,,,,,,,,,,,
2024-11-11,84.81999969482422,84.81999969482422,85.98999786376953,77.11000061035156,82.33999633789062,18434915.0,,,,,,,,,,,,
2024-11-18,79.55999755859375,79.55999755859375,87.18000030517578,79.0999984741211,84.19000244140625,18115531.0,,,,,,,,,,,,
2024-11-25,78.83999633789062,78.83999633789062,82.0,77.30999755859375,80.5999984741211,25447564.0,,,,,,,,,,,,
2024-12-02,79.58999633789062,79.58999633789062,81.25,78.30000305175781,79.0999984741211,17352906.0,,,,,,,,,,,,
2024-12-09,74.69000244140625,74.69000244140625,80.6500015258789,73.5,79.83000183105469,21132109.0,,,,,,,,,,,,
2024-12-16,74.33999633789062,74.33999633789062,75.77999877929688,70.01000213623047,75.0,37946034.0,,,,,,,,,,,,
2024-12-23,73.19000244140625,73.19000244140625,77.44999694824219,71.7300033569336,74.5,14732078.0,,,,,,,,,,,,
2024-12-30,72.80000305175781,72.80000305175781,74.5999984741211,70.19999694824219,72.93000030517578,13583584.0,,,,,,,,,,,,
2025-01-06,62.97999954223633,62.97999954223633,73.02999877929688,62.5,73.0,19331948.0,,,,,,,,,,,,
2025-01-13,56.43000030517578,56.43000030517578,63.900001525878906,55.400001525878906,62.09000015258789,35972704.0,,,,,,,,,,,,
2025-01-20,54.09999847412109,54.09999847412109,57.54999923706055,52.150001525878906,56.650001525878906,14059215.0,,,,,,,,,,,,
