Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')","('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')"
2024-04-29,1466.11767578125,1472.449951171875,1545.0,1456.300048828125,1508.8499755859375,1775055.0,,,,,,,,,,,,
2024-05-06,1463.3297119140625,1469.6500244140625,1546.3499755859375,1444.4000244140625,1482.0,2735293.0,,,,,,,,,,,,
2024-05-13,1730.9737548828125,1738.449951171875,1771.449951171875,1445.9000244140625,1469.6500244140625,16102221.0,,,,,,,,,,,,
2024-05-20,1793.0059814453125,1800.75,1818.8499755859373,1707.5999755859375,1742.800048828125,4994255.0,,,,,,,,,,,,
2024-05-27,1813.9278564453125,1819.6500244140625,1868.3499755859373,1789.75,1800.5,3768763.0,,,,,,,,,,,,
2024-06-03,1883.55810546875,1889.5,1927.949951171875,1601.3499755859375,1924.949951171875,4198730.0,,,,,,,,,,,,
2024-06-10,1901.8006591796875,1907.800048828125,1953.050048828125,1841.5,1900.050048828125,4929798.0,,,,,,,,,,,,
2024-06-17,1879.869873046875,1885.800048828125,1929.9000244140625,1848.5,1907.800048828125,2819494.0,,,,,,,,,,,,
2024-06-24,1760.1973876953125,1765.75,1934.0,1750.0,1885.800048828125,5680469.0,,,,,,,,,,,,
2024-07-01,1781.3258056640625,1785.050048828125,1819.0,1751.0,1792.0,2763596.0,,,,,,,,,,,,
2024-07-08,1694.1580810546875,1697.699951171875,1798.0,1686.800048828125,1798.0,3203661.0,,,,,,,,,,,,
2024-07-15,1667.813232421875,1671.300048828125,1745.0,1644.0,1714.9000244140625,3488926.0,,,,,,,,,,,,
2024-07-22,1781.2760009765625,1785.0,1814.699951171875,1672.050048828125,1684.0,10787213.0,,,,,,,,,,,,
2024-07-29,1775.6375732421875,1779.3499755859375,1879.0,1773.300048828125,1792.050048828125,4703105.0,,,,,,,,,,,,
2024-08-05,1786.4376220703125,1788.25,1808.8499755859373,1687.0,1750.0,4403107.0,,,,,,,,,,,,
2024-08-12,1764.3599853515625,1766.1500244140625,1827.75,1705.0,1786.5,3526799.0,,,,,,,,,,,,
2024-08-19,1701.3739013671875,1703.0999755859375,1780.0,1695.5999755859375,1780.0,2606803.0,,,,,,,,,,,,
2024-08-26,1770.5537109375,1772.3499755859375,1789.0,1691.75,1708.949951171875,3179976.0,,,,,,,,,,,,
2024-09-02,1745.4791259765625,1747.25,1797.5999755859375,1719.050048828125,1780.0,2726153.0,,,,,,,,,,,,
2024-09-09,1812.6109619140625,1814.449951171875,1819.550048828125,1726.0,1744.9000244140625,3098821.0,,,,,,,,,,,,
2024-09-16,1854.968017578125,1856.8499755859373,1872.0,1781.0999755859375,1826.0,3958526.0,,,,,,,,,,,,
2024-09-23,1894.927490234375,1896.8499755859373,1970.0,1846.1500244140625,1864.0,4054179.0,,,,,,,,,,,,
2024-09-30,1806.567138671875,1808.4000244140625,1927.75,1794.9000244140625,1910.0,2892239.0,,,,,,,,,,,,
2024-10-07,1917.2049560546875,1919.1500244140625,1924.800048828125,1714.050048828125,1818.5999755859373,4543527.0,,,,,,,,,,,,
2024-10-14,1929.5423583984373,1931.5,2065.199951171875,1884.25,1925.5999755859373,10047118.0,,,,,,,,,,,,
2024-10-21,1939.781982421875,1941.75,2018.449951171875,1916.449951171875,1980.050048828125,7438872.0,,,,,,,,,,,,
2024-10-28,1971.300048828125,1973.300048828125,2005.0,1907.050048828125,1941.75,3709297.0,,,,,,,,,,,,
2024-11-04,2014.7559814453125,2016.800048828125,2089.89990234375,1913.449951171875,1972.449951171875,6306024.0,,,,,,,,,,,,
2024-11-11,1980.300048828125,1980.300048828125,2044.0,1911.4000244140625,2020.5999755859373,5589564.0,,,,,,,,,,,,
2024-11-18,1941.8499755859373,1941.8499755859373,1989.300048828125,1891.1500244140625,1977.050048828125,4927609.0,,,,,,,,,,,,
2024-11-25,2007.3499755859373,2007.3499755859373,2046.75,1918.199951171875,2006.699951171875,21261342.0,,,,,,,,,,,,
2024-12-02,2143.300048828125,2143.300048828125,2192.0,1993.9000244140625,2014.0,6284811.0,,,,,,,,,,,,
2024-12-09,2117.699951171875,2117.699951171875,2177.35009765625,2073.0,2147.449951171875,2858871.0,,,,,,,,,,,,
2024-12-16,2247.800048828125,2247.800048828125,2341.14990234375,2135.60009765625,2135.60009765625,8819863.0,,,,,,,,,,,,
2024-12-23,2315.800048828125,2315.800048828125,2343.64990234375,2233.300048828125,2236.60009765625,2804230.0,,,,,,,,,,,,
2024-12-30,2255.199951171875,2255.199951171875,2337.699951171875,2222.0,2335.0,3264853.0,,,,,,,,,,,,
2025-01-06,2128.300048828125,2128.300048828125,2297.800048828125,2125.0,2270.0,4475712.0,,,,,,,,,,,,
2025-01-13,1988.9000244140625,1988.9000244140625,2124.0,1937.4000244140625,2123.39990234375,3846140.0,,,,,,,,,,,,
2025-01-20,1763.1500244140625,1763.1500244140625,2020.0,1731.5,2002.0,7041468.0,,,,,,,,,,,,
