Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'NATCOPHARM.NS')","('High', 'NATCOPHARM.NS')","('Low', 'NATCOPHARM.NS')","('Open', 'NATCOPHARM.NS')","('Volume', 'NATCOPHARM.NS')","('Date', '')","('Close', 'NATCOPHARM.NS')","('High', 'NATCOPHARM.NS')","('Low', 'NATCOPHARM.NS')","('Open', 'NATCOPHARM.NS')","('Volume', 'NATCOPHARM.NS')"
2020-07-20,705.2826538085938,729.8499755859375,739.2999877929688,666.1500244140625,686.0499877929688,3444854.0,,,,,,,,,,,,
2020-07-27,756.3052978515625,782.6500244140625,789.75,710.2999877929688,738.75,3354478.0,,,,,,,,,,,,
2020-08-03,755.4356689453125,781.75,824.7999877929688,755.0,794.0,3398240.0,,,,,,,,,,,,
2020-08-10,801.6748657226562,829.5999755859375,895.0,783.0499877929688,785.7000122070312,6196723.0,,,,,,,,,,,,
2020-08-17,818.9725952148438,847.5,858.0,796.0,830.0,2213345.0,,,,,,,,,,,,
2020-08-24,774.4185180664062,800.2000122070312,864.7999877929688,799.0,857.5999755859375,1600959.0,,,,,,,,,,,,
2020-08-31,741.755859375,766.4500122070312,811.5499877929688,740.0999755859375,803.0,1681887.0,,,,,,,,,,,,
2020-09-07,752.0142822265625,777.0499877929688,791.0,731.0,772.5999755859375,912234.0,,,,,,,,,,,,
2020-09-14,862.0994262695312,890.7999877929688,927.9000244140624,765.0,795.0,8284044.0,,,,,,,,,,,,
2020-09-21,858.131591796875,886.7000122070312,929.7999877929688,823.9000244140625,892.4000244140625,5368263.0,,,,,,,,,,,,
2020-09-28,907.6334228515624,937.8499755859376,996.0,878.0499877929688,893.7999877929688,7422242.0,,,,,,,,,,,,
2020-10-05,910.1980590820312,940.5,964.4500122070312,917.9000244140624,945.0,1989991.0,,,,,,,,,,,,
2020-10-12,861.954345703125,890.6500244140625,948.0,865.7999877929688,936.2999877929688,2187621.0,,,,,,,,,,,,
2020-10-19,890.406982421875,920.0499877929688,937.9000244140624,869.0,887.3499755859375,1564942.0,,,,,,,,,,,,
2020-10-26,871.3900756835938,900.4000244140625,932.7000122070312,892.75,911.0,1001179.0,,,,,,,,,,,,
2020-11-02,898.3911743164062,928.2999877929688,936.9500122070312,886.0,891.0,1197199.0,,,,,,,,,,,,
2020-11-09,875.9869995117188,905.1500244140624,946.0,872.0,931.0,2943948.0,,,,,,,,,,,,
2020-11-16,882.90673828125,912.2999877929688,919.9000244140624,879.9000244140625,900.9000244140624,1122822.0,,,,,,,,,,,,
2020-11-23,892.3425903320312,922.0499877929688,933.0,878.0,906.0499877929688,2026293.0,,,,,,,,,,,,
2020-11-30,893.2988891601562,920.0,938.9500122070312,904.0,922.0499877929688,1082756.0,,,,,,,,,,,,
2020-12-07,925.4383544921876,953.0999755859376,996.0,886.6500244140625,924.7999877929688,3619563.0,,,,,,,,,,,,
2020-12-14,920.0007934570312,947.5,968.0,934.0,953.0999755859376,1371740.0,,,,,,,,,,,,
2020-12-21,904.9506225585938,932.0,949.9000244140624,884.0999755859375,948.4500122070312,1242880.0,,,,,,,,,,,,
2020-12-28,939.2259521484376,967.2999877929688,986.0999755859376,933.8499755859376,939.9500122070312,1991811.0,,,,,,,,,,,,
2021-01-04,911.06787109375,938.2999877929688,979.0,931.0,972.0,1547956.0,,,,,,,,,,,,
2021-01-11,889.9974975585938,916.5999755859376,972.0,903.0,948.2999877929688,1913800.0,,,,,,,,,,,,
2021-01-18,878.8312377929688,905.0999755859376,918.9000244140624,882.9500122070312,916.5999755859376,909311.0,,,,,,,,,,,,
2021-01-25,864.412353515625,890.25,914.0,864.0,910.0,889083.0,,,,,,,,,,,,
2021-02-01,884.7056884765625,911.1500244140624,934.0,865.0,894.5999755859375,2159300.0,,,,,,,,,,,,
2021-02-08,829.21435546875,854.0,930.0,850.1500244140625,925.0,3151085.0,,,,,,,,,,,,
2021-02-15,791.0549926757812,814.7000122070312,867.9500122070312,771.5,865.9000244140625,3714397.0,,,,,,,,,,,,
2021-02-22,787.80224609375,811.3499755859375,829.7999877929688,787.25,815.0,1654784.0,,,,,,,,,,,,
2021-03-01,810.5955810546875,833.7999877929688,857.0,799.0499877929688,816.0,2214278.0,,,,,,,,,,,,
2021-03-08,802.1378173828125,825.0999755859375,898.7999877929688,815.6500244140625,838.1500244140625,2997276.0,,,,,,,,,,,,
2021-03-15,788.3329467773438,810.9000244140625,832.5499877929688,797.8499755859375,831.7999877929688,1248873.0,,,,,,,,,,,,
2021-03-22,781.2847900390625,803.6500244140625,823.0,778.0999755859375,810.9000244140625,1222141.0,,,,,,,,,,,,
2021-03-29,818.6646728515625,842.0999755859375,854.9000244140625,803.6500244140625,803.6500244140625,762543.0,,,,,,,,,,,,
2021-04-05,896.2924194335938,921.9500122070312,932.9000244140624,825.0,845.0,2425714.0,,,,,,,,,,,,
2021-04-12,896.5355834960938,922.2000122070312,948.8499755859376,891.5,935.0,1843546.0,,,,,,,,,,,,
2021-04-19,853.27392578125,877.7000122070312,921.8499755859376,868.5,921.8499755859376,1555214.0,,,,,,,,,,,,
2021-04-26,871.4049072265625,896.3499755859375,945.0,886.0,930.0,2958989.0,,,,,,,,,,,,
2021-05-03,915.784423828125,942.0,959.0,910.2999877929688,929.0,3490163.0,,,,,,,,,,,,
2021-05-10,901.639404296875,927.4500122070312,948.6500244140624,918.0,945.0,1761479.0,,,,,,,,,,,,
2021-05-17,962.4971923828124,990.0499877929688,997.4000244140624,917.0,938.0,5313494.0,,,,,,,,,,,,
2021-05-24,1033.6114501953125,1063.199951171875,1188.050048828125,1032.199951171875,1188.050048828125,12497044.0,,,,,,,,,,,,
2021-05-31,1011.4461059570312,1040.4000244140625,1076.199951171875,1034.0,1067.699951171875,1923225.0,,,,,,,,,,,,
2021-06-07,1067.2486572265625,1097.800048828125,1144.699951171875,1022.0,1044.1500244140625,4135504.0,,,,,,,,,,,,
2021-06-14,1065.30419921875,1095.800048828125,1149.0,1046.0,1100.0,6042892.0,,,,,,,,,,,,
2021-06-21,1065.595703125,1096.0999755859375,1118.0,1063.050048828125,1084.0,1969372.0,,,,,,,,,,,,
2021-06-28,1117.995849609375,1150.0,1172.5,1071.449951171875,1082.1500244140625,3634519.0,,,,,,,,,,,,
2021-07-05,1045.2291259765625,1075.1500244140625,1189.0,1053.800048828125,1160.0,4018311.0,,,,,,,,,,,,
2021-07-12,1077.2132568359375,1108.050048828125,1129.5999755859375,1059.0,1076.0,1953234.0,,,,,,,,,,,,
2021-07-19,1063.9918212890625,1094.449951171875,1102.75,1057.5,1095.0,1126704.0,,,,,,,,,,,,
2021-07-26,995.5511474609376,1024.050048828125,1092.1500244140625,1002.0999755859376,1092.1500244140625,2459496.0,,,,,,,,,,,,
2021-08-02,966.2887573242188,993.9500122070312,1029.0,991.0499877929688,1028.0,1690298.0,,,,,,,,,,,,
2021-08-09,961.038818359375,988.5499877929688,1049.0,972.0,995.0999755859376,2648794.0,,,,,,,,,,,,
2021-08-16,897.99365234375,923.7000122070312,1007.6500244140624,910.0999755859376,990.0,1195961.0,,,,,,,,,,,,
2021-08-23,911.9929809570312,938.0999755859376,948.5999755859376,884.5999755859375,938.0,1152836.0,,,,,,,,,,,,
2021-08-30,962.10205078125,987.4500122070312,993.9500122070312,922.0,944.0,1055554.0,,,,,,,,,,,,
2021-09-06,955.1356201171876,980.2999877929688,993.0,966.5999755859376,990.4000244140624,360916.0,,,,,,,,,,,,
2021-09-13,913.3368530273438,937.4000244140624,988.9000244140624,927.25,988.7999877929688,821021.0,,,,,,,,,,,,
2021-09-20,857.361572265625,879.9500122070312,939.9000244140624,874.0999755859375,931.0,1189535.0,,,,,,,,,,,,
2021-09-27,879.5276489257812,902.7000122070312,918.0,871.0999755859375,884.3499755859375,958681.0,,,,,,,,,,,,
2021-10-04,882.5479736328125,905.7999877929688,926.9500122070312,871.0,909.9000244140624,890141.0,,,,,,,,,,,,
2021-10-11,867.0074462890625,889.8499755859375,910.25,880.6500244140625,910.25,521480.0,,,,,,,,,,,,
2021-10-18,818.144775390625,839.7000122070312,907.5,833.4500122070312,894.2999877929688,1001521.0,,,,,,,,,,,,
2021-10-25,805.9657592773438,827.2000122070312,858.0,810.0,844.0999755859375,1860088.0,,,,,,,,,,,,
2021-11-01,837.8750610351562,859.9500122070312,868.0,815.0499877929688,825.5499877929688,410662.0,,,,,,,,,,,,
2021-11-08,807.4271240234375,828.7000122070312,881.5999755859375,792.2999877929688,868.5,1628359.0,,,,,,,,,,,,
2021-11-15,794.1275634765625,815.0499877929688,854.0,811.5999755859375,831.0,574507.0,,,,,,,,,,,,
2021-11-22,811.9091186523438,833.2999877929688,858.8499755859375,798.3499755859375,816.0,1001480.0,,,,,,,,,,,,
2021-11-29,825.1346435546875,846.3499755859375,860.0,810.1500244140625,823.0,1325610.0,,,,,,,,,,,,
2021-12-06,847.3630981445312,869.1500244140625,877.0,818.0,840.0,1571674.0,,,,,,,,,,,,
2021-12-13,822.6484985351562,843.7999877929688,912.0499877929688,832.2000122070312,869.4500122070312,1503308.0,,,,,,,,,,,,
2021-12-20,825.768310546875,847.0,852.0,812.4500122070312,841.7999877929688,1064743.0,,,,,,,,,,,,
2021-12-27,881.9732666015625,904.6500244140624,913.7999877929688,840.25,849.0999755859375,2246507.0,,,,,,,,,,,,
2022-01-03,892.5513305664062,915.5,932.1500244140624,905.3499755859376,911.9000244140624,1333549.0,,,,,,,,,,,,
2022-01-10,899.2294921875,922.3499755859376,929.0,910.0,924.6500244140624,649396.0,,,,,,,,,,,,
2022-01-17,874.9049072265625,897.4000244140625,944.0,890.1500244140625,926.0,659715.0,,,,,,,,,,,,
2022-01-24,873.8812866210938,896.3499755859375,906.0,852.3499755859375,890.3499755859375,681797.0,,,,,,,,,,,,
2022-01-31,888.2615966796875,911.0999755859376,932.0,892.0,905.0,724949.0,,,,,,,,,,,,
2022-02-07,899.5220336914062,922.6500244140624,926.5999755859376,895.0999755859375,910.6500244140624,438220.0,,,,,,,,,,,,
2022-02-14,849.166748046875,871.0,938.7999877929688,861.0,904.1500244140624,1252174.0,,,,,,,,,,,,
2022-02-21,775.8517456054688,795.7999877929688,881.7000122070312,751.9000244140625,862.0,1657449.0,,,,,,,,,,,,
2022-02-28,848.9827880859375,868.7000122070312,899.5,760.2000122070312,760.2000122070312,840968.0,,,,,,,,,,,,
2022-03-07,819.5660400390625,838.5999755859375,919.5,822.6500244140625,855.0,1418089.0,,,,,,,,,,,,
2022-03-14,806.86083984375,825.5999755859375,851.0999755859375,815.0,845.0499877929688,944342.0,,,,,,,,,,,,
2022-03-21,759.7550659179688,777.4000244140625,830.0,772.9500122070312,829.0,1624641.0,,,,,,,,,,,,
2022-03-28,759.3640747070312,777.0,799.0,752.0999755859375,783.8499755859375,2067347.0,,,,,,,,,,,,
2022-04-04,818.24658203125,837.25,843.9000244140625,780.9000244140625,780.9000244140625,1323686.0,,,,,,,,,,,,
2022-04-11,793.0321655273438,811.4500122070312,848.4000244140625,808.7999877929688,843.5999755859375,283860.0,,,,,,,,,,,,
2022-04-18,767.1824340820312,785.0,809.2000122070312,767.0,809.2000122070312,760260.0,,,,,,,,,,,,
2022-04-25,768.9906005859375,786.8499755859375,803.9500122070312,765.0499877929688,786.0,502259.0,,,,,,,,,,,,
2022-05-02,751.447998046875,768.9000244140625,802.2999877929688,766.0,783.5499877929688,323577.0,,,,,,,,,,,,
2022-05-09,667.9862060546875,683.5,772.9000244140625,645.0999755859375,772.9000244140625,1802268.0,,,,,,,,,,,,
2022-05-16,683.1834106445312,699.0499877929688,732.0,684.5,686.9500122070312,652237.0,,,,,,,,,,,,
2022-05-23,664.1259765625,679.5499877929688,714.0,660.2999877929688,706.8499755859375,1237981.0,,,,,,,,,,,,
2022-05-30,683.9163208007812,699.7999877929688,729.5,607.75,683.0999755859375,5390075.0,,,,,,,,,,,,
2022-06-06,671.0159301757812,686.5999755859375,702.0,673.3499755859375,702.0,559491.0,,,,,,,,,,,,
2022-06-13,653.6688232421875,668.8499755859375,686.1500244140625,660.5,680.4000244140625,515551.0,,,,,,,,,,,,
2022-06-20,630.0670166015625,644.7000122070312,670.0,610.0,670.0,856051.0,,,,,,,,,,,,
2022-06-27,635.6376342773438,650.4000244140625,657.75,627.0,657.5499877929688,510293.0,,,,,,,,,,,,
2022-07-04,625.3759765625,639.9000244140625,657.7999877929688,629.6500244140625,655.0,732067.0,,,,,,,,,,,,
2022-07-11,622.3462524414062,636.7999877929688,664.0,629.7999877929688,642.9000244140625,903471.0,,,,,,,,,,,,
2022-07-18,639.3514404296875,654.2000122070312,669.9500122070312,632.1500244140625,640.0,934446.0,,,,,,,,,,,,
2022-07-25,666.6669311523438,682.1500244140625,688.0999755859375,652.2000122070312,654.2000122070312,1077155.0,,,,,,,,,,,,
2022-08-01,732.781494140625,749.7999877929688,778.9000244140625,684.75,688.0,2753932.0,,,,,,,,,,,,
2022-08-08,632.6568603515625,647.3499755859375,773.9000244140625,636.5499877929688,760.0,6708835.0,,,,,,,,,,,,
2022-08-15,632.6080322265625,647.2999877929688,669.7000122070312,642.0,647.3499755859375,2191957.0,,,,,,,,,,,,
2022-08-22,613.4661865234375,624.3499755859375,648.3499755859375,615.0,647.75,1914236.0,,,,,,,,,,,,
2022-08-29,598.1873168945312,608.7999877929688,625.9000244140625,607.0,615.9500122070312,1512016.0,,,,,,,,,,,,
2022-09-05,591.4076538085938,601.9000244140625,624.0,600.0499877929688,617.9000244140625,1635915.0,,,,,,,,,,,,
2022-09-12,602.3141479492188,613.0,648.2999877929688,599.9000244140625,605.0,2775520.0,,,,,,,,,,,,
2022-09-19,612.090576171875,622.9500122070312,660.0,606.0999755859375,616.7999877929688,3356126.0,,,,,,,,,,,,
2022-09-26,595.239501953125,605.7999877929688,625.5499877929688,592.4500122070312,624.9000244140625,1522853.0,,,,,,,,,,,,
2022-10-03,615.3821411132812,626.2999877929688,631.5,603.5,606.0,920239.0,,,,,,,,,,,,
2022-10-10,587.5755615234375,598.0,624.8499755859375,588.0,624.8499755859375,1199519.0,,,,,,,,,,,,
2022-10-17,575.2442626953125,585.4500122070312,602.5,582.0,599.9000244140625,1139832.0,,,,,,,,,,,,
2022-10-24,588.0667724609375,598.5,607.1500244140625,586.9000244140625,596.9000244140625,535261.0,,,,,,,,,,,,
2022-10-31,614.841796875,625.75,635.6500244140625,592.0,600.9500122070312,1411010.0,,,,,,,,,,,,
2022-11-07,573.8195190429688,584.0,628.0,575.3499755859375,628.0,1295407.0,,,,,,,,,,,,
2022-11-14,564.3378295898438,574.3499755859375,587.7000122070312,545.0,584.7999877929688,1815886.0,,,,,,,,,,,,
2022-11-21,556.4281616210938,566.2999877929688,576.0,560.0,575.0,810173.0,,,,,,,,,,,,
2022-11-28,572.5530395507812,581.9500122070312,597.0,558.5,567.0,1974766.0,,,,,,,,,,,,
2022-12-05,558.87744140625,568.0499877929688,600.0,565.0,585.0,1150636.0,,,,,,,,,,,,
2022-12-12,554.4009399414062,563.5,578.4500122070312,560.9000244140625,568.0499877929688,1058140.0,,,,,,,,,,,,
2022-12-19,542.4962768554688,551.4000244140625,568.25,548.0499877929688,561.0,1345493.0,,,,,,,,,,,,
2022-12-26,552.5808715820312,561.6500244140625,570.0,547.5,555.9500122070312,955287.0,,,,,,,,,,,,
2023-01-02,544.1688232421875,553.0999755859375,570.0,552.0,564.4500122070312,614286.0,,,,,,,,,,,,
2023-01-09,544.6607055664062,553.5999755859375,562.25,546.5,555.5499877929688,564871.0,,,,,,,,,,,,
2023-01-16,527.24658203125,535.9000244140625,558.9500122070312,529.5999755859375,558.9500122070312,779790.0,,,,,,,,,,,,
2023-01-23,526.8038330078125,535.4500122070312,539.9000244140625,526.0999755859375,538.5,404100.0,,,,,,,,,,,,
2023-01-30,518.2935180664062,526.7999877929688,546.9000244140625,502.0,535.4500122070312,1524059.0,,,,,,,,,,,,
2023-02-06,516.375,524.8499755859375,538.4000244140625,518.0,528.2000122070312,847265.0,,,,,,,,,,,,
2023-02-13,526.2135009765625,534.8499755859375,549.0,522.2999877929688,525.0,1363166.0,,,,,,,,,,,,
2023-02-20,530.7884521484375,539.5,555.0,530.4500122070312,538.0,747899.0,,,,,,,,,,,,
2023-02-27,554.4805908203125,562.2999877929688,579.9000244140625,534.2999877929688,541.7000122070312,1536098.0,,,,,,,,,,,,
2023-03-06,547.1341552734375,554.8499755859375,580.0,553.7000122070312,564.2000122070312,2045804.0,,,,,,,,,,,,
2023-03-13,529.483154296875,536.9500122070312,556.7999877929688,520.25,554.8499755859375,1474390.0,,,,,,,,,,,,
2023-03-20,528.7435302734375,536.2000122070312,553.5,532.5999755859375,545.0,1924816.0,,,,,,,,,,,,
2023-03-27,555.5159912109375,563.3499755859375,570.7999877929688,530.5499877929688,538.1500244140625,2119543.0,,,,,,,,,,,,
2023-04-03,570.1595458984375,578.2000122070312,583.1500244140625,564.6500244140625,569.7999877929688,981793.0,,,,,,,,,,,,
2023-04-10,566.067138671875,574.0499877929688,590.9000244140625,567.7000122070312,580.0,799812.0,,,,,,,,,,,,
2023-04-17,561.28466796875,569.2000122070312,575.4000244140625,551.0,574.9500122070312,1681996.0,,,,,,,,,,,,
2023-04-24,566.9547119140625,574.9500122070312,577.2000122070312,563.0,572.0,945968.0,,,,,,,,,,,,
2023-05-01,599.5450439453125,608.0,619.4000244140625,574.9500122070312,574.9500122070312,2486850.0,,,,,,,,,,,,
2023-05-08,614.63232421875,623.2999877929688,654.0,606.1500244140625,610.0,5560373.0,,,,,,,,,,,,
2023-05-15,609.2581176757812,617.8499755859375,640.2000122070312,615.0,620.25,803320.0,,,,,,,,,,,,
2023-05-22,621.0419311523438,629.7999877929688,640.0,609.1500244140625,617.9500122070312,787226.0,,,,,,,,,,,,
2023-05-29,619.0697631835938,627.7999877929688,659.7000122070312,615.5,637.75,5407862.0,,,,,,,,,,,,
2023-06-05,615.1253662109375,623.7999877929688,644.4000244140625,619.0,634.9000244140625,2275249.0,,,,,,,,,,,,
2023-06-12,621.584228515625,630.3499755859375,654.9000244140625,616.5999755859375,623.7999877929688,3013190.0,,,,,,,,,,,,
2023-06-19,664.6272583007812,674.0,683.7000122070312,621.0,632.0,6560525.0,,,,,,,,,,,,
2023-06-26,683.560302734375,693.2000122070312,705.0,678.0999755859375,680.9000244140625,4731349.0,,,,,,,,,,,,
2023-07-03,671.8751220703125,681.3499755859375,716.0,675.9000244140625,698.9000244140625,2763331.0,,,,,,,,,,,,
2023-07-10,704.071044921875,714.0,721.9500122070312,667.7999877929688,684.0999755859375,3585907.0,,,,,,,,,,,,
2023-07-17,757.813232421875,768.5,780.0,708.0499877929688,721.0,4660980.0,,,,,,,,,,,,
2023-07-24,815.6968994140625,827.2000122070312,844.0,748.0,772.4500122070312,3900036.0,,,,,,,,,,,,
2023-07-31,822.205078125,833.7999877929688,859.7000122070312,785.0,840.0,3080297.0,,,,,,,,,,,,
2023-08-07,836.4541015625,848.25,916.5999755859376,827.5499877929688,843.7000122070312,7087733.0,,,,,,,,,,,,
2023-08-14,852.9219360351562,864.9500122070312,872.9000244140625,812.0,845.0999755859375,3547346.0,,,,,,,,,,,,
2023-08-21,872.0028686523438,884.2999877929688,904.0,856.9500122070312,869.0,3433298.0,,,,,,,,,,,,
2023-08-28,897.3395385742188,902.5999755859376,926.9000244140624,873.0999755859375,888.9000244140625,2775455.0,,,,,,,,,,,,
2023-09-04,876.611083984375,881.75,928.0,878.0499877929688,910.9500122070312,3678741.0,,,,,,,,,,,,
2023-09-11,877.108154296875,882.25,889.2000122070312,805.2999877929688,863.0,6998026.0,,,,,,,,,,,,
2023-09-18,844.2010498046875,849.1500244140625,888.0,844.0999755859375,882.25,1389357.0,,,,,,,,,,,,
2023-09-25,867.9617919921875,873.0499877929688,898.7000122070312,842.0499877929688,850.0,1769327.0,,,,,,,,,,,,
2023-10-02,855.236328125,860.25,881.0,856.2000122070312,873.0499877929688,881510.0,,,,,,,,,,,,
2023-10-09,845.6425170898438,850.5999755859375,874.4500122070312,845.5999755859375,855.0,1232041.0,,,,,,,,,,,,
2023-10-16,817.2589721679688,822.0499877929688,859.0,820.5499877929688,850.5999755859375,2297687.0,,,,,,,,,,,,
2023-10-23,800.9547119140625,805.6500244140625,829.5,789.5499877929688,826.0999755859375,1771675.0,,,,,,,,,,,,
2023-10-30,739.2661743164062,743.5999755859375,820.0,724.2000122070312,809.9000244140625,4661055.0,,,,,,,,,,,,
2023-11-06,762.0824584960938,766.5499877929688,779.7999877929688,729.0999755859375,751.75,6060004.0,,,,,,,,,,,,
2023-11-13,775.802001953125,780.3499755859375,829.9000244140625,754.5499877929688,794.9000244140625,5594112.0,,,,,,,,,,,,
2023-11-20,775.9014892578125,780.4500122070312,813.3499755859375,777.4500122070312,784.0,4090241.0,,,,,,,,,,,,
2023-11-27,782.061279296875,785.4000244140625,802.9000244140625,771.7000122070312,780.4500122070312,2334715.0,,,,,,,,,,,,
2023-12-04,776.93310546875,780.25,807.7000122070312,776.9500122070312,800.0499877929688,1899599.0,,,,,,,,,,,,
2023-12-11,772.0538940429688,775.3499755859375,784.75,752.4500122070312,782.5999755859375,2340688.0,,,,,,,,,,,,
2023-12-18,788.8323364257812,792.2000122070312,813.0,755.0,782.9500122070312,3499608.0,,,,,,,,,,,,
2023-12-25,807.90087890625,811.3499755859375,819.7999877929688,788.0499877929688,792.2000122070312,2556850.0,,,,,,,,,,,,
2024-01-01,845.7393188476562,849.3499755859375,851.0,809.3499755859375,811.9500122070312,3921367.0,,,,,,,,,,,,
2024-01-08,848.4776611328125,852.0999755859375,861.9000244140625,828.5499877929688,852.9500122070312,2762423.0,,,,,,,,,,,,
2024-01-15,831.5997314453125,835.1500244140625,858.0,805.0,852.5,1967848.0,,,,,,,,,,,,
2024-01-22,866.1024169921875,869.7999877929688,874.9000244140625,833.0,835.1500244140625,2483904.0,,,,,,,,,,,,
2024-01-29,855.198974609375,858.8499755859375,885.5,855.0499877929688,876.0,2465766.0,,,,,,,,,,,,
2024-02-05,836.2299194335938,839.7999877929688,879.0,833.0,867.0,1660621.0,,,,,,,,,,,,
2024-02-12,1022.13623046875,1026.5,1051.0,828.0,847.0,19414987.0,,,,,,,,,,,,
2024-02-19,1023.3311157226562,1027.699951171875,1108.3499755859375,998.5499877929688,1040.0,10107859.0,,,,,,,,,,,,
2024-02-26,978.572265625,982.75,1030.0,970.0,1006.0,2137419.0,,,,,,,,,,,,
2024-03-04,1012.3147583007812,1015.4000244140624,1042.949951171875,975.0,999.6500244140624,4652508.0,,,,,,,,,,,,
2024-03-11,952.796142578125,955.7000122070312,1028.9000244140625,928.0,1020.0999755859376,3579249.0,,,,,,,,,,,,
2024-03-18,949.1572265625,952.0499877929688,983.3499755859376,939.9000244140624,960.0,2563611.0,,,,,,,,,,,,
2024-03-25,949.1572265625,952.0499877929688,995.4000244140624,945.0,952.0499877929688,1988559.0,,,,,,,,,,,,
2024-04-01,994.2697143554688,997.2999877929688,1018.0,961.1500244140624,971.0999755859376,2271353.0,,,,,,,,,,,,
2024-04-08,971.2897338867188,974.25,1037.6500244140625,952.0,1000.7999877929688,3565259.0,,,,,,,,,,,,
2024-04-15,996.3633422851562,999.4000244140624,1015.75,950.5499877929688,950.5499877929688,2348684.0,,,,,,,,,,,,
2024-04-22,1024.7767333984375,1027.9000244140625,1059.0,974.9500122070312,978.0,4077882.0,,,,,,,,,,,,
2024-04-29,1030.9578857421875,1034.0999755859375,1045.449951171875,1001.5,1034.699951171875,2155876.0,,,,,,,,,,,,
2024-05-06,971.04052734375,974.0,1059.0,964.2999877929688,1059.0,2715879.0,,,,,,,,,,,,
2024-05-13,996.3633422851562,999.4000244140624,1008.0999755859376,970.0,974.0,1952062.0,,,,,,,,,,,,
2024-05-20,1017.1001586914062,1020.2000122070312,1037.4000244140625,991.7000122070312,995.0999755859376,1852915.0,,,,,,,,,,,,
2024-05-27,994.6187133789062,997.6500244140624,1100.0,994.25,1051.0,8204926.0,,,,,,,,,,,,
