Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PRESTIGE.NS')","('High', 'PRESTIGE.NS')","('Low', 'PRESTIGE.NS')","('Open', 'PRESTIGE.NS')","('Volume', 'PRESTIGE.NS')","('Date', '')","('Close', 'PRESTIGE.NS')","('High', 'PRESTIGE.NS')","('Low', 'PRESTIGE.NS')","('Open', 'PRESTIGE.NS')","('Volume', 'PRESTIGE.NS')"
2024-05-06,1518.1441650390625,1519.5999755859375,1566.0,1421.6500244140625,1482.0,7559111.0,,,,,,,,,,,,
2024-05-13,1598.6668701171875,1600.199951171875,1615.0,1426.949951171875,1480.0,5329916.0,,,,,,,,,,,,
2024-05-20,1616.8994140625,1618.449951171875,1676.0,1556.3499755859375,1561.4000244140625,3783280.0,,,,,,,,,,,,
2024-05-27,1596.01953125,1597.550048828125,1649.4000244140625,1496.9000244140625,1637.9000244140625,5376263.0,,,,,,,,,,,,
2024-06-03,1759.3128662109375,1761.0,1822.0,1386.050048828125,1675.0,8493564.0,,,,,,,,,,,,
2024-06-10,1925.0040283203125,1926.8499755859373,1998.0,1767.5999755859375,1771.949951171875,7121000.0,,,,,,,,,,,,
2024-06-17,1981.300048828125,1983.199951171875,2050.550048828125,1837.0,1926.8499755859373,7353781.0,,,,,,,,,,,,
2024-06-24,1890.786865234375,1892.5999755859373,2074.800048828125,1815.050048828125,2039.0,7779252.0,,,,,,,,,,,,
2024-07-01,1813.4609375,1815.199951171875,1893.4000244140625,1766.0,1892.949951171875,6352121.0,,,,,,,,,,,,
2024-07-08,1763.458984375,1765.1500244140625,1842.6500244140625,1739.449951171875,1820.800048828125,4397074.0,,,,,,,,,,,,
2024-07-15,1785.7874755859375,1787.5,1854.699951171875,1701.550048828125,1751.0,5480177.0,,,,,,,,,,,,
2024-07-22,1831.6934814453125,1833.449951171875,1917.0,1669.199951171875,1746.050048828125,6044401.0,,,,,,,,,,,,
2024-07-29,1694.12548828125,1695.75,1904.949951171875,1670.9000244140625,1834.5999755859373,5341945.0,,,,,,,,,,,,
2024-08-05,1716.5040283203125,1718.1500244140625,1725.0,1592.3499755859375,1651.0,5453115.0,,,,,,,,,,,,
2024-08-12,1815.509033203125,1817.25,1858.5,1693.199951171875,1715.0999755859375,4790309.0,,,,,,,,,,,,
2024-08-19,1676.0428466796875,1677.6500244140625,1878.5,1668.5999755859375,1847.25,4105475.0,,,,,,,,,,,,
2024-08-26,1811.4129638671875,1813.1500244140625,1871.6500244140625,1655.0,1681.4000244140625,29583386.0,,,,,,,,,,,,
2024-09-02,1817.25732421875,1819.0,1884.9000244140625,1757.25,1789.699951171875,8218184.0,,,,,,,,,,,,
2024-09-09,1856.8193359375,1858.5999755859373,1919.4000244140625,1740.050048828125,1795.0,7619623.0,,,,,,,,,,,,
2024-09-16,1877.0999755859373,1878.9000244140625,1972.0,1801.1500244140625,1851.199951171875,8383293.0,,,,,,,,,,,,
2024-09-23,1866.7099609375,1868.5,1928.800048828125,1781.3499755859375,1893.9000244140625,6385277.0,,,,,,,,,,,,
2024-09-30,1750.800048828125,1750.800048828125,1870.0,1687.0999755859375,1838.0,3472220.0,,,,,,,,,,,,
2024-10-07,1854.5,1854.5,1878.9000244140625,1700.550048828125,1735.0,3059234.0,,,,,,,,,,,,
2024-10-14,1766.800048828125,1766.800048828125,1909.8499755859373,1732.0,1864.949951171875,2998638.0,,,,,,,,,,,,
2024-10-21,1706.949951171875,1706.949951171875,1791.9000244140625,1645.199951171875,1773.0,1934330.0,,,,,,,,,,,,
2024-10-28,1639.75,1639.75,1695.6500244140625,1530.0,1695.0,3034323.0,,,,,,,,,,,,
2024-11-04,1579.8499755859375,1579.8499755859375,1713.0,1555.1500244140625,1640.0,3321426.0,,,,,,,,,,,,
2024-11-11,1547.199951171875,1547.199951171875,1646.0,1505.949951171875,1580.0,2555075.0,,,,,,,,,,,,
2024-11-18,1631.050048828125,1631.050048828125,1655.050048828125,1526.050048828125,1569.949951171875,2400588.0,,,,,,,,,,,,
2024-11-25,1650.550048828125,1650.550048828125,1755.0,1620.0,1665.0,4655646.0,,,,,,,,,,,,
2024-12-02,1738.1500244140625,1738.1500244140625,1780.0,1615.9000244140625,1634.699951171875,3250269.0,,,,,,,,,,,,
2024-12-09,1754.6500244140625,1754.6500244140625,1777.3499755859375,1710.0,1738.449951171875,2426758.0,,,,,,,,,,,,
2024-12-16,1794.5,1794.5,1900.0,1760.0,1764.199951171875,8956765.0,,,,,,,,,,,,
2024-12-23,1752.5,1752.5,1787.0,1698.449951171875,1777.75,2162528.0,,,,,,,,,,,,
2024-12-30,1656.25,1656.25,1774.0999755859375,1632.050048828125,1751.9000244140625,2701397.0,,,,,,,,,,,,
2025-01-06,1492.4000244140625,1492.4000244140625,1670.0,1485.6500244140625,1660.050048828125,3059012.0,,,,,,,,,,,,
2025-01-13,1472.199951171875,1472.199951171875,1497.0,1406.949951171875,1450.0999755859375,3285201.0,,,,,,,,,,,,
2025-01-20,1319.300048828125,1319.300048828125,1484.4000244140625,1297.3499755859375,1472.9000244140625,4151469.0,,,,,,,,,,,,
