Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'DISHTV.NS')","('High', 'DISHTV.NS')","('Low', 'DISHTV.NS')","('Open', 'DISHTV.NS')","('Volume', 'DISHTV.NS')","('Date', '')","('Close', 'DISHTV.NS')","('High', 'DISHTV.NS')","('Low', 'DISHTV.NS')","('Open', 'DISHTV.NS')","('Volume', 'DISHTV.NS')"
2024-04-15,17.5,17.5,18.200000762939453,17.200000762939453,17.950000762939453,92239410.0,,,,,,,,,,,,
2024-04-22,17.899999618530273,17.899999618530273,18.39999961853028,17.399999618530273,17.649999618530273,109770400.0,,,,,,,,,,,,
2024-04-29,17.700000762939453,17.700000762939453,18.39999961853028,17.450000762939453,18.0,79490220.0,,,,,,,,,,,,
2024-05-06,16.200000762939453,16.200000762939453,17.899999618530273,15.399999618530272,17.799999237060547,139349611.0,,,,,,,,,,,,
2024-05-13,16.549999237060547,16.549999237060547,17.299999237060547,15.600000381469728,16.200000762939453,115565670.0,,,,,,,,,,,,
2024-05-20,17.100000381469727,17.100000381469727,17.299999237060547,16.200000762939453,16.399999618530273,67460273.0,,,,,,,,,,,,
2024-05-27,15.149999618530272,15.149999618530272,17.25,15.0,17.25,105885378.0,,,,,,,,,,,,
2024-06-03,14.949999809265137,14.949999809265137,15.800000190734863,12.850000381469728,15.600000381469728,110590276.0,,,,,,,,,,,,
2024-06-10,16.59000015258789,16.59000015258789,17.280000686645508,14.800000190734863,15.100000381469728,194730078.0,,,,,,,,,,,,
2024-06-17,16.18000030517578,16.18000030517578,16.65999984741211,15.779999732971191,16.59000015258789,78133444.0,,,,,,,,,,,,
2024-06-24,15.5,15.5,16.280000686645508,15.25,16.25,80346856.0,,,,,,,,,,,,
2024-07-01,15.529999732971191,15.529999732971191,16.25,15.449999809265137,15.600000381469728,79170844.0,,,,,,,,,,,,
2024-07-08,15.119999885559082,15.119999885559082,15.720000267028809,15.0,15.600000381469728,67233501.0,,,,,,,,,,,,
2024-07-15,14.920000076293944,14.920000076293944,15.510000228881836,14.890000343322754,15.1899995803833,51924582.0,,,,,,,,,,,,
2024-07-22,15.8100004196167,15.8100004196167,16.479999542236328,14.59000015258789,14.850000381469728,115923221.0,,,,,,,,,,,,
2024-07-29,15.979999542236328,15.979999542236328,16.59000015258789,15.739999771118164,15.9399995803833,101259561.0,,,,,,,,,,,,
2024-08-05,15.010000228881836,15.010000228881836,15.630000114440918,14.75,15.619999885559082,71257190.0,,,,,,,,,,,,
2024-08-12,14.510000228881836,14.510000228881836,15.140000343322754,14.369999885559082,15.0,37688870.0,,,,,,,,,,,,
2024-08-19,15.109999656677246,15.109999656677246,15.489999771118164,14.5,14.520000457763672,47225892.0,,,,,,,,,,,,
2024-08-26,14.75,14.75,15.9399995803833,14.68000030517578,15.149999618530272,73241466.0,,,,,,,,,,,,
2024-09-02,13.8100004196167,13.8100004196167,14.899999618530272,13.770000457763672,14.770000457763672,56633004.0,,,,,,,,,,,,
2024-09-09,14.0,14.0,14.630000114440918,13.68000030517578,13.81999969482422,65257750.0,,,,,,,,,,,,
2024-09-16,13.479999542236328,13.479999542236328,14.079999923706056,13.359999656677246,14.020000457763672,38927488.0,,,,,,,,,,,,
2024-09-23,14.239999771118164,14.239999771118164,14.9399995803833,13.529999732971191,13.550000190734863,102710531.0,,,,,,,,,,,,
2024-09-30,14.369999885559082,14.369999885559082,15.600000381469728,13.630000114440918,14.300000190734863,130332178.0,,,,,,,,,,,,
2024-10-07,14.25,14.25,15.0,13.550000190734863,15.0,95608232.0,,,,,,,,,,,,
2024-10-14,13.859999656677246,13.859999656677246,14.34000015258789,13.350000381469728,14.329999923706056,40269490.0,,,,,,,,,,,,
2024-10-21,12.350000381469728,12.350000381469728,13.949999809265137,12.279999732971191,13.869999885559082,52905327.0,,,,,,,,,,,,
2024-10-28,13.100000381469728,13.100000381469728,13.239999771118164,12.170000076293944,12.359999656677246,28925238.0,,,,,,,,,,,,
2024-11-04,12.489999771118164,12.489999771118164,13.100000381469728,12.460000038146973,13.079999923706056,31880592.0,,,,,,,,,,,,
2024-11-11,11.289999961853027,11.289999961853027,12.5,11.210000038146973,12.489999771118164,37753409.0,,,,,,,,,,,,
2024-11-18,10.31999969482422,10.31999969482422,11.369999885559082,10.25,11.3100004196167,50107846.0,,,,,,,,,,,,
2024-11-25,10.800000190734863,10.800000190734863,11.520000457763672,10.460000038146973,10.649999618530272,66104764.0,,,,,,,,,,,,
2024-12-02,11.279999732971191,11.279999732971191,11.75,10.489999771118164,10.800000190734863,92778264.0,,,,,,,,,,,,
2024-12-09,11.359999656677246,11.359999656677246,12.489999771118164,11.15999984741211,11.279999732971191,85912684.0,,,,,,,,,,,,
2024-12-16,10.859999656677246,10.859999656677246,11.600000381469728,10.670000076293944,11.359999656677246,57455218.0,,,,,,,,,,,,
2024-12-23,10.220000267028809,10.220000267028809,10.949999809265137,10.149999618530272,10.859999656677246,31834253.0,,,,,,,,,,,,
2024-12-30,10.31999969482422,10.31999969482422,10.600000381469728,10.0,10.220000267028809,59590251.0,,,,,,,,,,,,
2025-01-06,8.859999656677246,8.859999656677246,10.5,8.779999732971191,10.34000015258789,64259791.0,,,,,,,,,,,,
2025-01-13,8.760000228881836,8.760000228881836,9.0600004196167,8.210000038146973,8.859999656677246,64457281.0,,,,,,,,,,,,
2025-01-20,8.65999984741211,8.65999984741211,9.279999732971191,8.5600004196167,8.760000228881836,25057763.0,,,,,,,,,,,,
