Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'ONGC.NS')","('High', 'ONGC.NS')","('Low', 'ONGC.NS')","('Open', 'ONGC.NS')","('Volume', 'ONGC.NS')","('Date', '')","('Close', 'ONGC.NS')","('High', 'ONGC.NS')","('Low', 'ONGC.NS')","('Open', 'ONGC.NS')","('Volume', 'ONGC.NS')"
2020-11-16,55.42973327636719,71.6500015258789,74.19999694824219,70.69999694824219,72.1500015258789,75579257.0,,,,,,,,,,,,
2020-11-23,60.72901153564453,78.5,81.80000305175781,71.80000305175781,72.0,237246418.0,,,,,,,,,,,,
2020-11-30,69.50957489013672,89.8499984741211,91.0,77.05000305175781,78.5,193321271.0,,,,,,,,,,,,
2020-12-07,74.88623046875,96.8000030517578,104.4000015258789,88.69999694824219,91.1500015258789,278879325.0,,,,,,,,,,,,
2020-12-14,76.58818054199219,99.0,105.5999984741211,97.4499969482422,98.25,221555448.0,,,,,,,,,,,,
2020-12-21,72.0625228881836,93.1500015258789,98.9499969482422,86.5999984741211,98.9000015258789,192895023.0,,,,,,,,,,,,
2020-12-28,72.1011962890625,93.1999969482422,95.5500030517578,92.0,94.0,110230470.0,,,,,,,,,,,,
2021-01-04,77.86465454101562,100.6500015258789,101.3000030517578,93.6999969482422,94.0500030517578,178156562.0,,,,,,,,,,,,
2021-01-11,78.44487762451172,101.4000015258789,107.9000015258789,98.0500030517578,101.5,159697984.0,,,,,,,,,,,,
2021-01-18,71.75306701660156,92.75,101.8499984741211,92.5,101.4000015258789,132446458.0,,,,,,,,,,,,
2021-01-25,68.31047821044922,88.30000305175781,93.75,87.75,93.0500030517578,123213228.0,,,,,,,,,,,,
2021-02-01,75.54379272460938,97.6500015258789,99.9499969482422,88.44999694824219,89.0,152466744.0,,,,,,,,,,,,
2021-02-08,75.04093933105469,97.0,103.3499984741211,96.5500030517578,99.5,119677527.0,,,,,,,,,,,,
2021-02-15,81.30725860595703,105.0999984741211,115.5,95.5999984741211,97.0,281596417.0,,,,,,,,,,,,
2021-02-22,87.34489440917969,111.0,120.5,105.3000030517578,105.9000015258789,270718245.0,,,,,,,,,,,,
2021-03-01,90.4531021118164,114.9499969482422,118.25,112.3000030517578,114.3000030517578,193440416.0,,,,,,,,,,,,
2021-03-08,90.53180694580078,115.0500030517578,122.3499984741211,113.5999984741211,118.9499969482422,135216788.0,,,,,,,,,,,,
2021-03-15,86.9514389038086,110.5,116.8499984741211,104.4499969482422,116.0,148475815.0,,,,,,,,,,,,
2021-03-22,80.57762908935547,102.4000015258789,111.25,100.25,110.5,126656944.0,,,,,,,,,,,,
2021-03-29,82.11205291748047,104.3499984741211,106.3000030517578,101.1500015258789,102.4000015258789,73730346.0,,,,,,,,,,,,
2021-04-05,81.67926788330078,103.8000030517578,105.6999969482422,99.4000015258789,102.1500015258789,94117629.0,,,,,,,,,,,,
2021-04-12,84.43339538574219,107.3000030517578,107.8499984741211,97.4499969482422,100.8499984741211,102798220.0,,,,,,,,,,,,
2021-04-19,80.57762908935547,102.4000015258789,105.9499969482422,101.5999984741211,103.9499969482422,69883809.0,,,,,,,,,,,,
2021-04-26,85.10225677490234,108.1500015258789,112.6999969482422,102.5,105.25,123920179.0,,,,,,,,,,,,
2021-05-03,87.69898223876953,111.4499969482422,114.0,106.0,108.1500015258789,166476177.0,,,,,,,,,,,,
2021-05-10,88.87932586669922,112.9499969482422,121.1500015258789,110.75,113.8499984741211,155177619.0,,,,,,,,,,,,
2021-05-17,88.72196197509766,112.75,117.5,111.0500030517578,113.9499969482422,116345318.0,,,,,,,,,,,,
2021-05-24,88.40719604492188,112.3499984741211,117.0999984741211,110.8499984741211,113.25,104805403.0,,,,,,,,,,,,
2021-05-31,98.71546173095705,125.4499969482422,126.6999969482422,111.4000015258789,112.5,231809654.0,,,,,,,,,,,,
2021-06-07,97.22037506103516,123.5500030517578,128.0,122.4499969482422,126.9499969482422,104295549.0,,,,,,,,,,,,
2021-06-14,94.62361907958984,120.25,128.5,118.9000015258789,124.4000015258789,190019110.0,,,,,,,,,,,,
2021-06-21,95.13510131835938,120.9000015258789,124.9499969482422,118.9499969482422,119.4000015258789,120193705.0,,,,,,,,,,,,
2021-06-28,93.20722198486328,118.4499969482422,124.5,117.0500030517578,122.5500030517578,99706294.0,,,,,,,,,,,,
2021-07-05,92.7744369506836,117.9000015258789,125.0,116.5999984741211,119.1500015258789,89115808.0,,,,,,,,,,,,
2021-07-12,91.90886688232422,116.8000030517578,121.75,115.75,119.0,77991955.0,,,,,,,,,,,,
2021-07-19,90.728515625,115.3000030517578,116.75,111.5999984741211,114.8000030517578,52582119.0,,,,,,,,,,,,
2021-07-26,90.728515625,115.3000030517578,116.75,113.3000030517578,114.8499984741211,55253501.0,,,,,,,,,,,,
2021-08-02,91.79082489013672,116.6500015258789,118.5,114.6999969482422,114.9499969482422,58003353.0,,,,,,,,,,,,
2021-08-09,91.35802459716795,116.0999984741211,117.9000015258789,113.9000015258789,116.0,57764997.0,,,,,,,,,,,,
2021-08-16,86.71537017822266,110.1999969482422,118.3499984741211,108.5,116.9000015258789,64750019.0,,,,,,,,,,,,
2021-08-23,91.79082489013672,116.6500015258789,117.1999969482422,108.5,110.3499984741211,71378017.0,,,,,,,,,,,,
2021-08-30,96.86624908447266,123.0999984741211,123.5,116.75,116.75,74632252.0,,,,,,,,,,,,
2021-09-06,96.11872100830078,122.1500015258789,124.3499984741211,117.5,123.8000030517578,56080835.0,,,,,,,,,,,,
2021-09-13,102.10000610351562,127.75,131.25,121.0999984741211,122.1999969482422,117352033.0,,,,,,,,,,,,
2021-09-20,108.77347564697266,136.10000610351562,139.89999389648438,125.0500030517578,125.0500030517578,150175093.0,,,,,,,,,,,,
2021-09-27,116.8855209350586,146.25,149.64999389648438,137.5,138.0500030517578,217917952.0,,,,,,,,,,,,
2021-10-04,128.63401794433594,160.9499969482422,172.75,147.0,147.8000030517578,338890147.0,,,,,,,,,,,,
2021-10-11,127.11549377441406,159.0500030517578,166.1999969482422,158.64999389648438,163.75,61275806.0,,,,,,,,,,,,
2021-10-18,125.51707458496094,157.0500030517578,165.5,153.64999389648438,163.75,109223619.0,,,,,,,,,,,,
2021-10-25,119.12334442138672,149.0500030517578,163.9499969482422,146.0,159.0,132794689.0,,,,,,,,,,,,
2021-11-01,121.52099609375,152.0500030517578,154.8000030517578,148.39999389648438,150.0,44760205.0,,,,,,,,,,,,
2021-11-08,123.59895324707033,154.64999389648438,158.6999969482422,151.6999969482422,152.9499969482422,68782331.0,,,,,,,,,,,,
2021-11-15,123.31924438476562,154.3000030517578,162.25,153.6999969482422,156.4499969482422,88478793.0,,,,,,,,,,,,
2021-11-22,117.56486511230467,147.10000610351562,156.0,143.39999389648438,151.25,113758891.0,,,,,,,,,,,,
2021-11-29,120.9158172607422,145.89999389648438,147.75,139.64999389648438,145.0,75248018.0,,,,,,,,,,,,
2021-12-06,122.28327941894533,147.5500030517578,150.35000610351562,142.75,145.8000030517578,48583249.0,,,,,,,,,,,,
2021-12-13,115.52889251708984,139.39999389648438,150.5,138.5,148.9499969482422,66112945.0,,,,,,,,,,,,
2021-12-20,114.78301239013672,138.5,141.60000610351562,131.64999389648438,137.5,42804106.0,,,,,,,,,,,,
2021-12-27,118.0151824951172,142.39999389648438,142.9499969482422,136.0,136.5500030517578,37663957.0,,,,,,,,,,,,
2022-01-03,130.15646362304688,157.0500030517578,157.5,141.1999969482422,142.35000610351562,72997569.0,,,,,,,,,,,,
2022-01-10,133.4715118408203,161.0500030517578,165.6999969482422,156.39999389648438,158.25,71188752.0,,,,,,,,,,,,
2022-01-17,135.62628173828125,163.64999389648438,171.0,162.3000030517578,162.5,103502158.0,,,,,,,,,,,,
2022-01-24,139.89439392089844,168.8000030517578,174.6999969482422,163.0,165.1999969482422,101760192.0,,,,,,,,,,,,
2022-01-31,140.55738830566406,169.60000610351562,174.89999389648438,166.0,171.60000610351562,80693843.0,,,,,,,,,,,,
2022-02-07,139.35568237304688,168.14999389648438,173.3000030517578,163.10000610351562,170.6999969482422,82542003.0,,,,,,,,,,,,
2022-02-14,139.14849853515625,167.89999389648438,176.35000610351562,156.39999389648438,168.89999389648438,128181679.0,,,,,,,,,,,,
2022-02-21,132.1869354248047,159.5,167.5500030517578,156.0,167.39999389648438,113914705.0,,,,,,,,,,,,
2022-02-28,138.39476013183594,165.25,171.8000030517578,155.8000030517578,160.5,136317885.0,,,,,,,,,,,,
2022-03-07,147.14651489257812,175.6999969482422,194.9499969482422,165.0,167.10000610351562,345943328.0,,,,,,,,,,,,
2022-03-14,142.62408447265625,170.3000030517578,175.5,161.64999389648438,174.0,154407015.0,,,,,,,,,,,,
2022-03-21,147.2302703857422,175.8000030517578,181.25,170.3000030517578,171.6999969482422,105293759.0,,,,,,,,,,,,
2022-03-28,140.656005859375,167.9499969482422,177.89999389648438,161.14999389648438,175.5,186562249.0,,,,,,,,,,,,
2022-04-04,143.12655639648438,170.89999389648438,173.8000030517578,165.35000610351562,166.9499969482422,84849856.0,,,,,,,,,,,,
2022-04-11,145.93215942382812,174.25,174.85000610351562,168.1999969482422,171.0,46367711.0,,,,,,,,,,,,
2022-04-18,145.7227783203125,174.0,179.8000030517578,173.6999969482422,176.0,74388653.0,,,,,,,,,,,,
2022-04-25,134.3748321533203,160.4499969482422,173.0,159.5,171.0,75646925.0,,,,,,,,,,,,
2022-05-02,139.81851196289062,166.9499969482422,168.39999389648438,155.89999389648438,158.14999389648438,90714528.0,,,,,,,,,,,,
2022-05-09,128.59617614746094,153.5500030517578,167.3000030517578,152.89999389648438,165.25,82033660.0,,,,,,,,,,,,
2022-05-16,135.58920288085938,161.89999389648438,164.5,151.8000030517578,154.1999969482422,59833868.0,,,,,,,,,,,,
2022-05-23,120.43067932128906,143.8000030517578,164.1999969482422,141.10000610351562,161.75,121830780.0,,,,,,,,,,,,
2022-05-30,126.96308135986328,151.60000610351562,154.1999969482422,141.14999389648438,145.64999389648438,162893766.0,,,,,,,,,,,,
2022-06-06,137.89227294921875,164.64999389648438,167.35000610351562,152.8000030517578,153.10000610351562,186669004.0,,,,,,,,,,,,
2022-06-13,118.46258544921876,141.4499969482422,163.9499969482422,140.64999389648438,162.0,89358309.0,,,,,,,,,,,,
2022-06-20,115.02887725830078,137.35000610351562,141.0,130.0,138.60000610351562,133353304.0,,,,,,,,,,,,
2022-06-27,109.7527084350586,131.0500030517578,157.39999389648438,130.0,140.0,408950197.0,,,,,,,,,,,,
2022-07-04,101.75469970703124,121.5,129.9499969482422,119.8499984741211,129.9499969482422,268689971.0,,,,,,,,,,,,
2022-07-11,105.98401641845705,126.5500030517578,132.60000610351562,121.0500030517578,121.5,140457818.0,,,,,,,,,,,,
2022-07-18,110.92518615722656,132.4499969482422,136.60000610351562,124.4499969482422,127.0500030517578,147590190.0,,,,,,,,,,,,
2022-07-25,112.3489227294922,134.14999389648438,134.5,127.75,132.0,109542128.0,,,,,,,,,,,,
2022-08-01,114.3170166015625,136.5,139.0,133.1999969482422,134.10000610351562,132277009.0,,,,,,,,,,,,
2022-08-08,116.5782241821289,139.1999969482422,139.6999969482422,132.0500030517578,136.3000030517578,88637297.0,,,,,,,,,,,,
2022-08-15,112.7257843017578,134.60000610351562,141.89999389648438,134.0500030517578,139.1999969482422,124904974.0,,,,,,,,,,,,
2022-08-22,117.1694564819336,136.64999389648438,138.25,129.8000030517578,134.5,104955223.0,,,,,,,,,,,,
2022-08-29,113.825439453125,132.75,139.85000610351562,132.3000030517578,134.1999969482422,68763910.0,,,,,,,,,,,,
2022-09-05,114.89723205566406,134.0,134.1999969482422,130.0500030517578,132.89999389648438,64735993.0,,,,,,,,,,,,
2022-09-12,112.53926849365234,131.25,135.39999389648438,130.0,135.0,64664388.0,,,,,,,,,,,,
2022-09-19,110.26705169677734,128.60000610351562,134.35000610351562,127.5,132.10000610351562,65423606.0,,,,,,,,,,,,
2022-09-26,108.72364807128906,126.8000030517578,132.39999389648438,121.5,127.3000030517578,96709350.0,,,,,,,,,,,,
2022-10-03,114.94011688232422,134.0500030517578,136.5500030517578,130.60000610351562,131.6999969482422,93207031.0,,,,,,,,,,,,
2022-10-10,109.40960693359376,127.5999984741211,134.0,127.0500030517578,133.0,59287413.0,,,,,,,,,,,,
2022-10-17,112.7965087890625,131.5500030517578,133.39999389648438,125.8000030517578,127.0,53886481.0,,,,,,,,,,,,
2022-10-24,114.64000701904295,133.6999969482422,135.60000610351562,129.85000610351562,133.0,49169977.0,,,,,,,,,,,,
2022-10-31,118.1983871459961,137.85000610351562,139.1999969482422,132.8000030517578,134.39999389648438,56562080.0,,,,,,,,,,,,
2022-11-07,120.427734375,140.4499969482422,141.3000030517578,136.75,138.5500030517578,56422247.0,,,,,,,,,,,,
2022-11-14,121.54240417480467,141.75,143.8000030517578,138.60000610351562,140.60000610351562,82167668.0,,,,,,,,,,,,
2022-11-21,120.51349639892578,140.5500030517578,141.3000030517578,132.89999389648438,136.0,58150851.0,,,,,,,,,,,,
2022-11-28,126.854248046875,140.89999389648438,144.8000030517578,139.0500030517578,139.5,92451164.0,,,,,,,,,,,,
2022-12-05,126.67418670654295,140.6999969482422,143.9499969482422,140.10000610351562,141.5,58738781.0,,,,,,,,,,,,
2022-12-12,132.5262451171875,147.1999969482422,150.5,139.1999969482422,140.0,71199018.0,,,,,,,,,,,,
2022-12-19,125.86392974853516,139.8000030517578,147.5500030517578,139.3000030517578,147.0500030517578,44491745.0,,,,,,,,,,,,
2022-12-26,132.12109375,146.75,148.75,139.5,140.5,71848088.0,,,,,,,,,,,,
2023-01-02,132.6613006591797,147.35000610351562,150.8000030517578,144.14999389648438,147.3000030517578,71283184.0,,,,,,,,,,,,
2023-01-09,132.3011474609375,146.9499969482422,150.3000030517578,145.75,149.3000030517578,71814304.0,,,,,,,,,,,,
2023-01-16,136.48764038085938,151.60000610351562,152.5,146.0,147.6999969482422,76270859.0,,,,,,,,,,,,
2023-01-23,132.931396484375,147.64999389648438,154.14999389648438,146.60000610351562,152.5500030517578,47898921.0,,,,,,,,,,,,
2023-01-30,129.9153289794922,144.3000030517578,148.85000610351562,140.10000610351562,147.5,64401981.0,,,,,,,,,,,,
2023-02-06,132.07608032226562,146.6999969482422,147.0,141.60000610351562,141.6999969482422,39918135.0,,,,,,,,,,,,
2023-02-13,140.98919677734375,156.60000610351562,158.8000030517578,145.5,147.4499969482422,77010099.0,,,,,,,,,,,,
2023-02-20,139.54869079589844,155.0,157.8000030517578,149.75,157.1999969482422,58872470.0,,,,,,,,,,,,
2023-02-27,142.56077575683594,154.25,156.0500030517578,151.1999969482422,154.0,53700306.0,,,,,,,,,,,,
2023-03-06,143.9933319091797,155.8000030517578,159.6999969482422,153.5500030517578,154.6999969482422,31834701.0,,,,,,,,,,,,
2023-03-13,141.5441131591797,153.14999389648438,158.0,148.0,156.1999969482422,60940698.0,,,,,,,,,,,,
2023-03-20,138.0782928466797,149.39999389648438,154.14999389648438,148.8000030517578,153.0,32013543.0,,,,,,,,,,,,
2023-03-27,139.60325622558594,151.0500030517578,153.0,146.5,149.5500030517578,48413106.0,,,,,,,,,,,,
2023-04-03,139.18736267089844,150.60000610351562,157.85000610351562,150.39999389648438,154.5,46568118.0,,,,,,,,,,,,
2023-04-10,146.71975708007812,158.75,160.5,150.0,150.6999969482422,49681212.0,,,,,,,,,,,,
2023-04-17,147.50535583496094,159.60000610351562,160.5500030517578,158.0,159.10000610351562,37987612.0,,,,,,,,,,,,
2023-04-24,146.9046173095703,158.9499969482422,161.8000030517578,154.85000610351562,159.60000610351562,45489570.0,,,,,,,,,,,,
2023-05-01,148.15228271484375,160.3000030517578,164.8000030517578,158.9499969482422,158.9499969482422,40060184.0,,,,,,,,,,,,
2023-05-08,152.95823669433594,165.5,169.0,160.0,160.3000030517578,52452984.0,,,,,,,,,,,,
2023-05-15,152.4036865234375,164.89999389648438,168.5,164.0,165.5,41571409.0,,,,,,,,,,,,
2023-05-22,151.34083557128906,163.75,167.39999389648438,162.3000030517578,164.10000610351562,46510412.0,,,,,,,,,,,,
2023-05-29,142.97665405273438,154.6999969482422,161.6999969482422,150.0500030517578,160.0,166946157.0,,,,,,,,,,,,
2023-06-05,142.56077575683594,154.25,156.89999389648438,152.5500030517578,155.5,57764358.0,,,,,,,,,,,,
2023-06-12,145.10238647460938,157.0,158.64999389648438,152.60000610351562,154.85000610351562,49680140.0,,,,,,,,,,,,
2023-06-19,145.0099334716797,156.89999389648438,160.9499969482422,155.39999389648438,157.89999389648438,38413842.0,,,,,,,,,,,,
2023-06-26,148.15228271484375,160.3000030517578,161.0,155.85000610351562,157.0,62087484.0,,,,,,,,,,,,
2023-07-03,151.1098175048828,163.5,166.0,160.0,160.3000030517578,41181316.0,,,,,,,,,,,,
2023-07-10,156.42405700683594,169.25,169.75,162.5,163.89999389648438,48192967.0,,,,,,,,,,,,
2023-07-17,157.62554931640625,170.5500030517578,171.0,166.0,167.8000030517578,28319272.0,,,,,,,,,,,,
2023-07-24,158.78082275390625,171.8000030517578,174.9499969482422,168.89999389648438,171.64999389648438,44771556.0,,,,,,,,,,,,
2023-07-31,160.21336364746094,173.35000610351562,178.64999389648438,171.39999389648438,172.8000030517578,34595681.0,,,,,,,,,,,,
2023-08-07,163.7716064453125,177.1999969482422,179.75,172.10000610351562,174.3000030517578,25266516.0,,,,,,,,,,,,
2023-08-14,162.0155792236328,175.3000030517578,180.4499969482422,174.14999389648438,180.0,33182634.0,,,,,,,,,,,,
2023-08-21,161.91650390625,174.6999969482422,177.89999389648438,172.8000030517578,175.3000030517578,28061715.0,,,,,,,,,,,,
2023-08-28,168.4506378173828,181.75,184.75,173.0500030517578,175.10000610351562,53173056.0,,,,,,,,,,,,
2023-09-04,170.9530487060547,184.4499969482422,186.75,181.0,183.8500061035156,57334121.0,,,,,,,,,,,,
2023-09-11,172.9920654296875,186.6499938964844,191.6999969482422,180.1999969482422,185.4499969482422,74620360.0,,,,,,,,,,,,
2023-09-18,171.55548095703125,185.1000061035156,189.5,185.0,185.8000030517578,33338984.0,,,,,,,,,,,,
2023-09-25,177.81158447265625,191.8500061035156,192.25,185.25,186.0,48594032.0,,,,,,,,,,,,
2023-10-02,168.1725616455078,181.4499969482422,191.8500061035156,180.6000061035156,191.8500061035156,48366802.0,,,,,,,,,,,,
2023-10-09,171.3701171875,184.8999938964844,186.25,181.25,182.8999938964844,51055802.0,,,,,,,,,,,,
2023-10-16,172.57501220703125,186.1999969482422,188.1999969482422,185.0500030517578,187.9499969482422,43999067.0,,,,,,,,,,,,
2023-10-23,171.23110961914062,184.75,185.9499969482422,179.89999389648438,185.9499969482422,26432084.0,,,,,,,,,,,,
2023-10-30,176.09693908691406,190.0,190.6499938964844,184.1999969482422,185.0,44861303.0,,,,,,,,,,,,
2023-11-06,181.5652008056641,195.8999938964844,198.0,189.5500030517578,190.1999969482422,44400648.0,,,,,,,,,,,,
2023-11-13,181.98228454589844,196.3500061035156,203.3999938964844,194.1000061035156,195.8999938964844,62779639.0,,,,,,,,,,,,
2023-11-20,175.03109741210938,188.8500061035156,198.5,188.1499938964844,198.0,36975391.0,,,,,,,,,,,,
2023-11-27,185.71121215820312,194.5500030517578,198.25,188.3999938964844,188.8500061035156,42970240.0,,,,,,,,,,,,
2023-12-04,187.047607421875,195.9499969482422,205.8999938964844,194.1000061035156,196.5,82675516.0,,,,,,,,,,,,
2023-12-11,191.91590881347656,201.0500030517578,201.9499969482422,192.0500030517578,197.0500030517578,69841574.0,,,,,,,,,,,,
2023-12-18,194.68414306640625,203.9499969482422,212.0,197.3500061035156,201.0500030517578,115297959.0,,,,,,,,,,,,
2023-12-25,195.73419189453125,205.0500030517578,209.8999938964844,203.6499938964844,203.9499969482422,71596807.0,,,,,,,,,,,,
2024-01-01,206.6162567138672,216.4499969482422,217.5,203.6499938964844,206.0,89410519.0,,,,,,,,,,,,
2024-01-08,213.25048828125,223.3999938964844,224.75,209.6999969482422,218.0,99577323.0,,,,,,,,,,,,
2024-01-15,231.05319213867188,242.0500030517578,242.5500030517578,224.6499938964844,228.5,164024963.0,,,,,,,,,,,,
2024-01-22,223.41665649414065,234.0500030517578,245.6499938964844,228.0,242.0500030517578,53033175.0,,,,,,,,,,,,
2024-01-29,245.5626373291016,257.25,263.29998779296875,239.1000061035156,241.0,199153026.0,,,,,,,,,,,,
2024-02-05,255.3946685791016,267.54998779296875,275.6499938964844,255.1000061035156,260.04998779296875,146464488.0,,,,,,,,,,,,
2024-02-12,262.2198486328125,274.70001220703125,279.8500061035156,254.6999969482422,261.95001220703125,147663408.0,,,,,,,,,,,,
2024-02-19,263.6363220214844,272.20001220703125,281.1499938964844,268.5,274.70001220703125,76888427.0,,,,,,,,,,,,
2024-02-26,262.0382080078125,270.54998779296875,272.95001220703125,261.5,271.8999938964844,67472858.0,,,,,,,,,,,,
2024-03-04,269.3507080078125,278.1000061035156,284.95001220703125,272.5,272.75,69018949.0,,,,,,,,,,,,
2024-03-11,250.6094665527344,258.75,280.5,248.8999938964844,278.1000061035156,100909405.0,,,,,,,,,,,,
2024-03-18,254.9678955078125,263.25,266.95001220703125,256.6499938964844,258.95001220703125,53677588.0,,,,,,,,,,,,
2024-03-25,259.61688232421875,268.04998779296875,271.0,259.29998779296875,263.25,58282869.0,,,,,,,,,,,,
2024-04-01,259.5200500488281,267.95001220703125,279.0,265.3500061035156,268.04998779296875,81134737.0,,,,,,,,,,,,
2024-04-08,257.3408203125,265.70001220703125,273.20001220703125,265.0,267.54998779296875,59217012.0,,,,,,,,,,,,
2024-04-15,266.5903625488281,275.25,292.54998779296875,267.1000061035156,269.1000061035156,220941578.0,,,,,,,,,,,,
2024-04-22,273.99969482421875,282.8999938964844,286.1499938964844,273.75,277.29998779296875,60357998.0,,,,,,,,,,,,
