Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')","('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')"
2024-05-06,303.57928466796875,304.0,312.29998779296875,292.20001220703125,307.45001220703125,43721210.0,,,,,,,,,,,,
2024-05-13,304.1285095214844,304.54998779296875,321.20001220703125,293.45001220703125,303.95001220703125,52372551.0,,,,,,,,,,,,
2024-05-20,319.0079345703125,319.45001220703125,331.0,304.04998779296875,305.8500061035156,50237890.0,,,,,,,,,,,,
2024-05-27,308.822021484375,309.25,325.79998779296875,305.3999938964844,318.95001220703125,43180851.0,,,,,,,,,,,,
2024-06-03,335.5350036621094,336.0,341.25,269.54998779296875,314.8999938964844,64167628.0,,,,,,,,,,,,
2024-06-10,334.336669921875,334.79998779296875,349.45001220703125,330.1000061035156,338.0,27082022.0,,,,,,,,,,,,
2024-06-17,345.2215881347656,345.70001220703125,351.0,326.5,334.79998779296875,30985821.0,,,,,,,,,,,,
2024-06-24,350.6141052246094,351.1000061035156,354.8999938964844,336.29998779296875,345.3999938964844,26215087.0,,,,,,,,,,,,
2024-07-01,369.6876831054688,370.2000122070313,371.3999938964844,348.25,352.6000061035156,35077313.0,,,,,,,,,,,,
2024-07-08,350.75,350.75,373.8500061035156,349.1000061035156,371.0,18698779.0,,,,,,,,,,,,
2024-07-15,335.20001220703125,335.20001220703125,361.5,334.04998779296875,352.0,13595517.0,,,,,,,,,,,,
2024-07-22,368.5,368.5,376.7999877929688,320.3999938964844,332.6499938964844,25608723.0,,,,,,,,,,,,
2024-07-29,356.1000061035156,356.1000061035156,370.7999877929688,348.04998779296875,370.7999877929688,16418430.0,,,,,,,,,,,,
2024-08-05,336.95001220703125,336.95001220703125,352.8500061035156,332.25,344.04998779296875,26256398.0,,,,,,,,,,,,
2024-08-12,340.95001220703125,340.95001220703125,342.0,323.3500061035156,330.25,14395422.0,,,,,,,,,,,,
2024-08-19,351.6000061035156,351.6000061035156,359.04998779296875,340.6499938964844,342.0,14979238.0,,,,,,,,,,,,
2024-08-26,359.1000061035156,359.1000061035156,364.9500122070313,350.04998779296875,352.0,17158705.0,,,,,,,,,,,,
2024-09-02,373.7000122070313,373.7000122070313,394.7000122070313,355.25,368.0,44746910.0,,,,,,,,,,,,
2024-09-09,378.9500122070313,378.9500122070313,394.8999938964844,366.1499938964844,373.1499938964844,41935691.0,,,,,,,,,,,,
2024-09-16,365.3500061035156,365.3500061035156,395.7999877929688,351.0,382.5,35825136.0,,,,,,,,,,,,
2024-09-23,368.8500061035156,368.8500061035156,381.7999877929688,363.6000061035156,365.3500061035156,21571788.0,,,,,,,,,,,,
2024-09-30,346.3500061035156,346.3500061035156,371.7999877929688,345.1000061035156,362.0,14355350.0,,,,,,,,,,,,
2024-10-07,346.1499938964844,346.1499938964844,352.70001220703125,334.6000061035156,346.54998779296875,13275453.0,,,,,,,,,,,,
2024-10-14,339.95001220703125,339.95001220703125,353.3999938964844,332.5,347.04998779296875,8986732.0,,,,,,,,,,,,
2024-10-21,312.0,312.0,343.1499938964844,304.6499938964844,340.0,14266552.0,,,,,,,,,,,,
2024-10-28,317.79998779296875,317.79998779296875,328.5,303.0,313.95001220703125,24012274.0,,,,,,,,,,,,
2024-11-04,321.29998779296875,321.29998779296875,331.8999938964844,306.1000061035156,317.5,15429644.0,,,,,,,,,,,,
2024-11-11,335.79998779296875,335.79998779296875,353.54998779296875,326.0,329.0,35958857.0,,,,,,,,,,,,
2024-11-18,331.5,331.5,337.6499938964844,319.5,336.45001220703125,7115269.0,,,,,,,,,,,,
2024-11-25,365.1499938964844,365.1499938964844,368.2999877929688,333.54998779296875,335.0,18388419.0,,,,,,,,,,,,
2024-12-02,380.0499877929688,380.0499877929688,381.5,368.0499877929688,375.0,18761443.0,,,,,,,,,,,,
2024-12-09,352.79998779296875,352.79998779296875,380.7999877929688,346.75,378.0,12120510.0,,,,,,,,,,,,
2024-12-16,335.95001220703125,335.95001220703125,358.6499938964844,335.1499938964844,357.0,11647141.0,,,,,,,,,,,,
2024-12-23,352.54998779296875,352.54998779296875,353.8999938964844,329.0,338.45001220703125,14639801.0,,,,,,,,,,,,
2024-12-30,369.25,369.25,377.0,352.20001220703125,355.0,16127995.0,,,,,,,,,,,,
2025-01-06,360.9500122070313,360.9500122070313,388.9500122070313,356.75,369.4500122070313,29056188.0,,,,,,,,,,,,
2025-01-13,393.7000122070313,393.7000122070313,397.7999877929688,360.4500122070313,371.0,63282096.0,,,,,,,,,,,,
2025-01-20,388.0499877929688,388.0499877929688,404.7000122070313,380.1000061035156,395.0,15538214.0,,,,,,,,,,,,
