Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'GRANULES.NS')","('High', 'GRANULES.NS')","('Low', 'GRANULES.NS')","('Open', 'GRANULES.NS')","('Volume', 'GRANULES.NS')","('Date', '')","('Close', 'GRANULES.NS')","('High', 'GRANULES.NS')","('Low', 'GRANULES.NS')","('Open', 'GRANULES.NS')","('Volume', 'GRANULES.NS')"
2024-05-06,396.9929504394531,398.0499877929688,426.0,391.1499938964844,422.8500061035156,4225185.0,,,,,,,,,,,,
2024-05-13,405.66986083984375,406.75,410.2000122070313,389.3500061035156,400.0,7949825.0,,,,,,,,,,,,
2024-05-20,427.56158447265625,428.7000122070313,435.5,401.9500122070313,401.9500122070313,7808133.0,,,,,,,,,,,,
2024-05-27,417.3886413574219,418.5,445.5,416.0,428.0,7560563.0,,,,,,,,,,,,
2024-06-03,477.5285034179688,478.7999877929688,483.5,401.25,424.25,13955671.0,,,,,,,,,,,,
2024-06-10,460.5238037109375,461.75,485.9500122070313,460.1499938964844,483.0,5449845.0,,,,,,,,,,,,
2024-06-17,489.3470458984375,490.6499938964844,498.75,455.2000122070313,461.75,11591496.0,,,,,,,,,,,,
2024-06-24,491.4913330078125,492.7999877929688,507.3500061035156,481.25,492.0,16177375.0,,,,,,,,,,,,
2024-07-01,524.6031494140625,526.0,530.6500244140625,484.5499877929688,492.7999877929688,12634362.0,,,,,,,,,,,,
2024-07-08,512.9840698242188,514.3499755859375,528.7000122070312,504.2000122070313,526.0,5281858.0,,,,,,,,,,,,
2024-07-15,501.6642456054688,503.0,525.3499755859375,500.6499938964844,514.9000244140625,3737957.0,,,,,,,,,,,,
2024-07-22,561.6046142578125,563.0999755859375,566.6500244140625,495.0,500.0,9477051.0,,,,,,,,,,,,
2024-07-29,644.3842163085938,646.0999755859375,649.9000244140625,557.8499755859375,563.0999755859375,26839743.0,,,,,,,,,,,,
2024-08-05,658.75,658.75,665.9500122070312,626.5,634.0499877929688,11941638.0,,,,,,,,,,,,
2024-08-12,662.3499755859375,662.3499755859375,697.5499877929688,658.75,659.5,5788664.0,,,,,,,,,,,,
2024-08-19,683.6500244140625,683.6500244140625,698.0,658.25,660.0,5677253.0,,,,,,,,,,,,
2024-08-26,718.0999755859375,718.0999755859375,721.0,663.0,690.0999755859375,17066891.0,,,,,,,,,,,,
2024-09-02,688.0999755859375,688.0999755859375,719.9000244140625,679.2999877929688,719.9000244140625,9711190.0,,,,,,,,,,,,
2024-09-09,555.0,555.0,698.7000122070312,541.0999755859375,673.5499877929688,75534223.0,,,,,,,,,,,,
2024-09-16,539.9000244140625,539.9000244140625,560.5999755859375,531.1500244140625,555.0,13505854.0,,,,,,,,,,,,
2024-09-23,556.0999755859375,556.0999755859375,573.2999877929688,534.0999755859375,542.0499877929688,31475273.0,,,,,,,,,,,,
2024-09-30,569.75,569.75,607.5,547.3499755859375,555.5499877929688,28123551.0,,,,,,,,,,,,
2024-10-07,603.8499755859375,603.8499755859375,607.4000244140625,537.9500122070312,570.9500122070312,14895702.0,,,,,,,,,,,,
2024-10-14,597.25,597.25,613.9000244140625,577.3499755859375,605.0999755859375,9555941.0,,,,,,,,,,,,
2024-10-21,539.5999755859375,539.5999755859375,612.3499755859375,531.25,596.0999755859375,10130783.0,,,,,,,,,,,,
2024-10-28,570.2000122070312,570.2000122070312,574.0,535.0999755859375,543.0,6601124.0,,,,,,,,,,,,
2024-11-04,584.5,584.5,592.0999755859375,538.9000244140625,570.2000122070312,18577398.0,,,,,,,,,,,,
2024-11-11,533.9000244140625,533.9000244140625,589.7000122070312,526.7999877929688,580.0,5533071.0,,,,,,,,,,,,
2024-11-18,559.5,559.5,564.9000244140625,522.6500244140625,533.0,7443474.0,,,,,,,,,,,,
2024-11-25,584.2999877929688,584.2999877929688,599.7000122070312,560.0,566.9000244140625,15970341.0,,,,,,,,,,,,
2024-12-02,575.6500244140625,575.6500244140625,628.0,526.9500122070312,580.0999755859375,40789616.0,,,,,,,,,,,,
2024-12-09,584.7999877929688,584.7999877929688,592.4500122070312,556.9000244140625,574.0499877929688,11119878.0,,,,,,,,,,,,
2024-12-16,592.4000244140625,592.4000244140625,612.5,576.4500122070312,583.9000244140625,11091020.0,,,,,,,,,,,,
2024-12-23,585.8499755859375,585.8499755859375,607.9000244140625,580.5999755859375,593.9000244140625,9231934.0,,,,,,,,,,,,
2024-12-30,605.2000122070312,605.2000122070312,613.0999755859375,576.75,588.0,4834666.0,,,,,,,,,,,,
2025-01-06,593.5999755859375,593.5999755859375,621.0999755859375,585.5999755859375,605.2000122070312,6356440.0,,,,,,,,,,,,
2025-01-13,579.2000122070312,579.2000122070312,596.3499755859375,564.7999877929688,584.0,7635934.0,,,,,,,,,,,,
2025-01-20,590.25,590.25,604.7000122070312,572.8499755859375,580.0,3462324.0,,,,,,,,,,,,
