Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'DRREDDY.NS')","('High', 'DRREDDY.NS')","('Low', 'DRREDDY.NS')","('Open', 'DRREDDY.NS')","('Volume', 'DRREDDY.NS')","('Date', '')","('Close', 'DRREDDY.NS')","('High', 'DRREDDY.NS')","('Low', 'DRREDDY.NS')","('Open', 'DRREDDY.NS')","('Volume', 'DRREDDY.NS')"
2024-03-04,1227.600341796875,1264.8299560546875,1287.8699951171875,1238.0,1248.0,5617965.0,,,,,,,,,,,,
2024-03-11,1219.9814453125,1256.97998046875,1285.5999755859375,1241.780029296875,1273.800048828125,8541540.0,,,,,,,,,,,,
2024-03-18,1204.1224365234375,1240.6400146484375,1270.97998046875,1204.6400146484375,1258.4200439453125,7024310.0,,,,,,,,,,,,
2024-03-25,1195.3289794921875,1231.5799560546875,1242.2900390625,1206.8199462890625,1240.6400146484375,5401155.0,,,,,,,,,,,,
2024-04-01,1199.4830322265625,1235.8599853515625,1261.1700439453125,1209.5,1243.0,8009325.0,,,,,,,,,,,,
2024-04-08,1180.9549560546875,1216.77001953125,1246.0400390625,1215.0,1243.489990234375,5018820.0,,,,,,,,,,,,
2024-04-15,1153.5849609375,1188.5699462890625,1225.5,1176.1600341796875,1214.6400146484375,8093090.0,,,,,,,,,,,,
2024-04-22,1213.614501953125,1250.4200439453125,1261.77001953125,1184.2099609375,1195.0,11194410.0,,,,,,,,,,,,
2024-04-29,1232.5308837890625,1269.9100341796875,1283.97998046875,1237.0,1254.0,9433655.0,,,,,,,,,,,,
2024-05-06,1149.3436279296875,1184.199951171875,1276.0,1163.6199951171875,1275.93994140625,12806675.0,,,,,,,,,,,,
2024-05-13,1128.107666015625,1162.3199462890625,1193.3900146484375,1141.800048828125,1184.199951171875,10278280.0,,,,,,,,,,,,
2024-05-20,1138.618896484375,1173.1500244140625,1186.5999755859375,1154.5999755859375,1159.9100341796875,10012105.0,,,,,,,,,,,,
2024-05-27,1124.27392578125,1158.3699951171875,1203.5899658203125,1150.5699462890625,1173.1500244140625,18018100.0,,,,,,,,,,,,
2024-06-03,1176.5777587890625,1212.260009765625,1216.8199462890625,1120.0,1187.5799560546875,15263455.0,,,,,,,,,,,,
2024-06-10,1181.226806640625,1217.050048828125,1231.530029296875,1198.199951171875,1212.260009765625,11839180.0,,,,,,,,,,,,
2024-06-17,1166.9012451171875,1202.2900390625,1217.050048828125,1177.5999755859375,1217.050048828125,10773840.0,,,,,,,,,,,,
2024-06-24,1242.780029296875,1280.469970703125,1284.0,1194.5999755859375,1199.5999755859375,22846820.0,,,,,,,,,,,,
2024-07-01,1265.617431640625,1304.0,1309.4300537109375,1256.8499755859375,1286.0,9867620.0,,,,,,,,,,,,
2024-07-08,1304.333251953125,1343.8900146484375,1349.0,1286.18994140625,1304.0,8355310.0,,,,,,,,,,,,
2024-07-15,1288.134521484375,1327.199951171875,1376.989990234375,1318.0799560546875,1350.0,7409270.0,,,,,,,,,,,,
2024-07-22,1375.72998046875,1375.72998046875,1393.199951171875,1316.0,1316.0,12778775.0,,,,,,,,,,,,
2024-07-29,1392.8299560546875,1392.8299560546875,1396.199951171875,1347.0,1384.0,10991715.0,,,,,,,,,,,,
2024-08-05,1402.699951171875,1402.699951171875,1407.0,1358.800048828125,1386.02001953125,7745040.0,,,,,,,,,,,,
2024-08-12,1358.719970703125,1358.719970703125,1406.0,1351.6300048828125,1402.7900390625,7364225.0,,,,,,,,,,,,
2024-08-19,1390.9000244140625,1390.9000244140625,1421.489990234375,1363.52001953125,1367.5899658203125,5857640.0,,,,,,,,,,,,
2024-08-26,1406.27001953125,1406.27001953125,1409.6500244140625,1377.8199462890625,1384.989990234375,10127955.0,,,,,,,,,,,,
2024-09-02,1333.4300537109375,1333.4300537109375,1414.989990234375,1330.5999755859375,1409.93994140625,9854110.0,,,,,,,,,,,,
2024-09-09,1332.1400146484375,1332.1400146484375,1349.8699951171875,1316.06005859375,1335.989990234375,9489650.0,,,,,,,,,,,,
2024-09-16,1310.22998046875,1310.22998046875,1337.97998046875,1296.5,1337.97998046875,10328205.0,,,,,,,,,,,,
2024-09-23,1349.97998046875,1349.97998046875,1354.47998046875,1316.0,1320.0,11313685.0,,,,,,,,,,,,
2024-09-30,1326.6500244140625,1326.6500244140625,1359.0,1322.199951171875,1351.0,7584985.0,,,,,,,,,,,,
2024-10-07,1319.8399658203125,1319.8399658203125,1350.97998046875,1309.010009765625,1336.7099609375,8013065.0,,,,,,,,,,,,
2024-10-14,1348.219970703125,1348.219970703125,1355.0,1320.0,1327.199951171875,7352710.0,,,,,,,,,,,,
2024-10-21,1302.93994140625,1302.93994140625,1354.0,1290.02001953125,1354.0,7502255.0,,,,,,,,,,,,
2024-10-28,1259.5999755859375,1259.5999755859375,1335.4000244140625,1201.800048828125,1320.0,6781097.0,,,,,,,,,,,,
2024-11-04,1283.6500244140625,1283.6500244140625,1321.9000244140625,1241.25,1259.5999755859375,10091315.0,,,,,,,,,,,,
2024-11-11,1226.699951171875,1226.699951171875,1295.25,1222.199951171875,1284.0,4628484.0,,,,,,,,,,,,
2024-11-18,1214.449951171875,1214.449951171875,1232.0,1170.199951171875,1206.0999755859375,7762762.0,,,,,,,,,,,,
2024-11-25,1202.300048828125,1202.300048828125,1247.0,1188.449951171875,1233.949951171875,11228618.0,,,,,,,,,,,,
2024-12-02,1253.699951171875,1253.699951171875,1255.1500244140625,1202.300048828125,1214.25,10541458.0,,,,,,,,,,,,
2024-12-09,1246.3499755859375,1246.3499755859375,1261.800048828125,1226.3499755859375,1254.6500244140625,7381849.0,,,,,,,,,,,,
2024-12-16,1343.6500244140625,1343.6500244140625,1368.699951171875,1243.25,1246.3499755859375,22135939.0,,,,,,,,,,,,
2024-12-23,1389.449951171875,1389.449951171875,1398.25,1330.300048828125,1362.0,11514863.0,,,,,,,,,,,,
2024-12-30,1352.6500244140625,1352.6500244140625,1395.0,1347.199951171875,1389.5999755859375,9313360.0,,,,,,,,,,,,
2025-01-06,1354.4000244140625,1354.4000244140625,1405.9000244140625,1333.800048828125,1360.4000244140625,9910598.0,,,,,,,,,,,,
2025-01-13,1309.4000244140625,1309.4000244140625,1354.1500244140625,1288.0,1354.050048828125,8760849.0,,,,,,,,,,,,
2025-01-20,1296.25,1296.25,1312.949951171875,1285.6500244140625,1308.3499755859375,2601851.0,,,,,,,,,,,,
