Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BANKBARODA.NS')","('High', 'BANKBARODA.NS')","('Low', 'BANKBARODA.NS')","('Open', 'BANKBARODA.NS')","('Volume', 'BANKBARODA.NS')","('Date', '')","('Close', 'BANKBARODA.NS')","('High', 'BANKBARODA.NS')","('Low', 'BANKBARODA.NS')","('Open', 'BANKBARODA.NS')","('Volume', 'BANKBARODA.NS')"
2024-04-08,260.6731872558594,267.95001220703125,272.45001220703125,263.5,272.0,53173904.0,,,,,,,,,,,,
2024-04-15,249.971908569336,256.95001220703125,266.5,251.1000061035156,265.1499938964844,45284362.0,,,,,,,,,,,,
2024-04-22,260.7704467773437,268.04998779296875,272.70001220703125,257.79998779296875,258.8999938964844,70849983.0,,,,,,,,,,,,
2024-04-29,268.2613525390625,275.75,284.79998779296875,265.0,269.1000061035156,93645780.0,,,,,,,,,,,,
2024-05-06,247.928939819336,254.8500061035156,276.0,248.3500061035156,276.0,156073244.0,,,,,,,,,,,,
2024-05-13,255.3711700439453,262.5,267.70001220703125,251.5500030517578,260.29998779296875,93341983.0,,,,,,,,,,,,
2024-05-20,261.6460266113281,268.95001220703125,272.20001220703125,260.25,261.3999938964844,75345921.0,,,,,,,,,,,,
2024-05-27,257.7059936523437,264.8999938964844,273.3999938964844,261.1499938964844,269.5,68798943.0,,,,,,,,,,,,
2024-06-03,263.4457702636719,270.79998779296875,299.70001220703125,236.4499969482422,277.0,281523216.0,,,,,,,,,,,,
2024-06-10,278.4761962890625,286.25,287.5,272.3500061035156,273.3999938964844,92566982.0,,,,,,,,,,,,
2024-06-17,271.7635803222656,279.3500061035156,290.5,278.6000061035156,286.25,72209842.0,,,,,,,,,,,,
2024-06-24,267.9208374023437,275.3999938964844,283.6000061035156,272.8999938964844,279.5,77254602.0,,,,,,,,,,,,
2024-07-01,273.79998779296875,273.79998779296875,276.29998779296875,263.04998779296875,275.25,72926602.0,,,,,,,,,,,,
2024-07-08,250.6000061035156,250.6000061035156,268.0,250.0500030517578,268.0,83510882.0,,,,,,,,,,,,
2024-07-15,250.6000061035156,250.6000061035156,260.8999938964844,248.75,252.6000061035156,80076240.0,,,,,,,,,,,,
2024-07-22,249.6999969482422,249.6999969482422,256.20001220703125,243.8500061035156,249.6999969482422,78404064.0,,,,,,,,,,,,
2024-07-29,243.6999969482422,243.6999969482422,260.75,242.5500030517578,254.0,122051999.0,,,,,,,,,,,,
2024-08-05,245.8500061035156,245.8500061035156,250.1999969482422,231.25,238.3500061035156,100606136.0,,,,,,,,,,,,
2024-08-12,243.4499969482422,243.4499969482422,246.9499969482422,238.75,244.0,43391382.0,,,,,,,,,,,,
2024-08-19,252.5,252.5,256.79998779296875,243.8999938964844,243.8999938964844,68165212.0,,,,,,,,,,,,
2024-08-26,250.1000061035156,250.1000061035156,253.8500061035156,247.6499938964844,253.25,59186509.0,,,,,,,,,,,,
2024-09-02,235.8500061035156,235.8500061035156,255.9499969482422,235.0500030517578,251.0,80262372.0,,,,,,,,,,,,
2024-09-09,239.4499969482422,239.4499969482422,241.1499938964844,231.5,235.8500061035156,61423586.0,,,,,,,,,,,,
2024-09-16,235.5,235.5,241.9499969482422,231.0,240.4499969482422,57031538.0,,,,,,,,,,,,
2024-09-23,249.6000061035156,249.6000061035156,250.0,236.0,237.3000030517578,65294508.0,,,,,,,,,,,,
2024-09-30,250.58999633789065,250.58999633789065,255.6999969482422,243.5,247.5,75864585.0,,,,,,,,,,,,
2024-10-07,242.4199981689453,242.4199981689453,253.27999877929688,239.0399932861328,252.0,79672853.0,,,,,,,,,,,,
2024-10-14,247.97000122070312,247.97000122070312,248.75,237.8500061035156,243.8000030517578,43972942.0,,,,,,,,,,,,
2024-10-21,239.5200042724609,239.5200042724609,251.1999969482422,229.259994506836,248.0,59347668.0,,,,,,,,,,,,
2024-10-28,253.6999969482422,253.6999969482422,256.3900146484375,239.8999938964844,240.0,72936756.0,,,,,,,,,,,,
2024-11-04,256.6000061035156,256.6000061035156,266.3999938964844,247.5500030517578,253.5,80029670.0,,,,,,,,,,,,
2024-11-11,241.5,241.5,260.5,240.8500061035156,256.0,37960824.0,,,,,,,,,,,,
2024-11-18,236.0,236.0,246.0,219.8500061035156,241.5,77186062.0,,,,,,,,,,,,
2024-11-25,246.3999938964844,246.3999938964844,252.0,240.8000030517578,242.0,55750496.0,,,,,,,,,,,,
2024-12-02,264.6000061035156,264.6000061035156,266.95001220703125,244.3000030517578,246.0,70495307.0,,,,,,,,,,,,
2024-12-09,257.989990234375,257.989990234375,265.0,251.1100006103516,263.0,51015692.0,,,,,,,,,,,,
2024-12-16,240.58999633789065,240.58999633789065,259.6000061035156,237.7700042724609,256.6400146484375,40783820.0,,,,,,,,,,,,
2024-12-23,244.9900054931641,244.9900054931641,248.6999969482422,239.0500030517578,241.0599975585937,28744832.0,,,,,,,,,,,,
2024-12-30,241.63999938964844,241.63999938964844,247.3000030517578,235.0500030517578,244.0,65146903.0,,,,,,,,,,,,
2025-01-06,225.3999938964844,225.3999938964844,241.38999938964844,225.0,239.1999969482422,62587217.0,,,,,,,,,,,,
2025-01-13,228.0,228.0,230.9499969482422,216.3500061035156,224.0,52683413.0,,,,,,,,,,,,
2025-01-20,228.3800048828125,228.3800048828125,235.52999877929688,223.5200042724609,229.0,24448454.0,,,,,,,,,,,,
