Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'JSL.NS')","('High', 'JSL.NS')","('Low', 'JSL.NS')","('Open', 'JSL.NS')","('Volume', 'JSL.NS')","('Date', '')","('Close', 'JSL.NS')","('High', 'JSL.NS')","('Low', 'JSL.NS')","('Open', 'JSL.NS')","('Volume', 'JSL.NS')"
2024-05-06,685.7817993164062,687.6500244140625,741.1500244140625,656.9000244140625,738.4500122070312,7668609.0,,,,,,,,,,,,
2024-05-13,705.1788940429688,707.0999755859375,715.4000244140625,625.0,687.0,14794739.0,,,,,,,,,,,,
2024-05-20,703.3837890625,705.2999877929688,732.0,692.5,708.0,7777097.0,,,,,,,,,,,,
2024-05-27,791.3441772460938,793.5,837.0,705.0,709.8499755859375,55150279.0,,,,,,,,,,,,
2024-06-03,792.7404174804688,794.9000244140625,830.0499877929688,731.4000244140625,820.0,12553062.0,,,,,,,,,,,,
2024-06-10,810.19287109375,812.4000244140625,841.0,790.0999755859375,803.5499877929688,5037467.0,,,,,,,,,,,,
2024-06-17,788.95068359375,791.0999755859375,830.4500122070312,781.0,812.4000244140625,5147849.0,,,,,,,,,,,,
2024-06-24,820.265380859375,822.5,826.0,784.3499755859375,789.5499877929688,3694266.0,,,,,,,,,,,,
2024-07-01,825.5509643554688,827.7999877929688,845.7999877929688,804.9500122070312,826.0,2869030.0,,,,,,,,,,,,
2024-07-08,781.171875,783.2999877929688,848.0,765.4000244140625,827.0,4140648.0,,,,,,,,,,,,
2024-07-15,743.275146484375,745.2999877929688,804.4000244140625,741.0499877929688,776.2999877929688,3463642.0,,,,,,,,,,,,
2024-07-22,762.4229736328125,764.5,766.2999877929688,707.0499877929688,744.7999877929688,3484543.0,,,,,,,,,,,,
2024-07-29,727.7673950195312,729.75,774.9000244140625,722.0,765.6500244140625,6734986.0,,,,,,,,,,,,
2024-08-05,662.9439697265625,664.75,723.6500244140625,656.9000244140625,705.0499877929688,5140185.0,,,,,,,,,,,,
2024-08-12,699.4445190429688,701.3499755859375,706.9500122070312,631.0,656.0,8205450.0,,,,,,,,,,,,
2024-08-19,728.8145141601562,730.7999877929688,749.0,704.5,708.2000122070312,2558983.0,,,,,,,,,,,,
2024-08-26,791.2445068359375,793.4000244140625,800.0,723.0499877929688,727.8499755859375,5043684.0,,,,,,,,,,,,
2024-09-02,726.0499877929688,726.0499877929688,795.0,710.0,793.4000244140625,11835333.0,,,,,,,,,,,,
2024-09-09,762.9500122070312,762.9500122070312,775.25,713.5,728.1500244140625,3728729.0,,,,,,,,,,,,
2024-09-16,776.7000122070312,776.7000122070312,789.0,727.0499877929688,762.9500122070312,3462462.0,,,,,,,,,,,,
2024-09-23,779.4500122070312,779.4500122070312,803.0,750.75,765.9500122070312,4772301.0,,,,,,,,,,,,
2024-09-30,778.5,778.5,794.0,752.0,779.4500122070312,3056724.0,,,,,,,,,,,,
2024-10-07,754.4500122070312,754.4500122070312,782.7000122070312,735.0999755859375,778.5,2595687.0,,,,,,,,,,,,
2024-10-14,742.9500122070312,742.9500122070312,771.0,730.5,754.4500122070312,3098578.0,,,,,,,,,,,,
2024-10-21,663.9500122070312,663.9500122070312,742.25,631.8499755859375,735.7000122070312,6246618.0,,,,,,,,,,,,
2024-10-28,682.25,682.25,692.1500244140625,646.8499755859375,664.4500122070312,2013316.0,,,,,,,,,,,,
2024-11-04,710.2999877929688,710.2999877929688,727.9000244140625,675.4500122070312,690.0,2879886.0,,,,,,,,,,,,
2024-11-11,694.5499877929688,694.5499877929688,718.9000244140625,686.7000122070312,710.2999877929688,1919742.0,,,,,,,,,,,,
2024-11-18,671.5499877929688,671.5499877929688,708.0499877929688,653.7999877929688,693.7999877929688,2496199.0,,,,,,,,,,,,
2024-11-25,683.2000122070312,683.2000122070312,702.9500122070312,663.5999755859375,678.7999877929688,3184362.0,,,,,,,,,,,,
2024-12-02,741.5999755859375,741.5999755859375,744.7000122070312,675.2000122070312,679.4000244140625,4493093.0,,,,,,,,,,,,
2024-12-09,760.2999877929688,760.2999877929688,762.0,736.6500244140625,743.9500122070312,2956265.0,,,,,,,,,,,,
2024-12-16,719.7999877929688,719.7999877929688,763.9500122070312,715.7999877929688,762.5,2937253.0,,,,,,,,,,,,
2024-12-23,736.0,736.0,742.7999877929688,710.0,719.5,3416961.0,,,,,,,,,,,,
2024-12-30,677.5999755859375,677.5999755859375,739.7000122070312,675.4000244140625,735.9500122070312,5272141.0,,,,,,,,,,,,
2025-01-06,625.5499877929688,625.5499877929688,684.7000122070312,622.5,683.7999877929688,3674753.0,,,,,,,,,,,,
2025-01-13,634.3499755859375,634.3499755859375,638.0,596.8499755859375,616.0,4277266.0,,,,,,,,,,,,
2025-01-20,633.4000244140625,633.4000244140625,638.0,612.4000244140625,638.0,1605582.0,,,,,,,,,,,,
