Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'HINDZINC.NS')","('High', 'HINDZINC.NS')","('Low', 'HINDZINC.NS')","('Open', 'HINDZINC.NS')","('Volume', 'HINDZINC.NS')","('Date', '')","('Close', 'HINDZINC.NS')","('High', 'HINDZINC.NS')","('Low', 'HINDZINC.NS')","('Open', 'HINDZINC.NS')","('Volume', 'HINDZINC.NS')"
2021-01-04,198.7904052734375,304.0,328.3999938964844,240.5,241.0,27486341.0,,,,,,,,,,,,
2021-01-11,179.30374145507812,274.20001220703125,303.0,270.0,300.70001220703125,7048490.0,,,,,,,,,,,,
2021-01-18,180.2518920898437,275.6499938964844,315.0,267.29998779296875,277.3999938964844,16983039.0,,,,,,,,,,,,
2021-01-25,179.66339111328125,274.75,280.0,258.70001220703125,277.3999938964844,6439563.0,,,,,,,,,,,,
2021-02-01,191.7608184814453,293.25,298.0,281.6000061035156,290.0,10509617.0,,,,,,,,,,,,
2021-02-08,196.2401580810547,300.1000061035156,306.3999938964844,290.04998779296875,293.0,5753767.0,,,,,,,,,,,,
2021-02-15,196.50173950195312,300.5,312.0,295.5,300.1000061035156,6688035.0,,,,,,,,,,,,
2021-02-22,194.5399780273437,297.5,311.8999938964844,291.0,302.45001220703125,7049448.0,,,,,,,,,,,,
2021-03-01,203.66207885742188,311.45001220703125,334.3999938964844,298.25,300.1000061035156,11159519.0,,,,,,,,,,,,
2021-03-08,197.4499053955078,301.95001220703125,317.3500061035156,293.70001220703125,314.79998779296875,3487535.0,,,,,,,,,,,,
2021-03-15,185.2870178222656,283.3500061035156,308.8500061035156,272.29998779296875,304.25,3245814.0,,,,,,,,,,,,
2021-03-22,181.8212738037109,278.04998779296875,289.70001220703125,261.0,284.5,7454141.0,,,,,,,,,,,,
2021-03-29,183.2599334716797,280.25,283.0,257.0,278.04998779296875,6034503.0,,,,,,,,,,,,
2021-04-05,201.9619140625,308.8500061035156,323.5,277.5,281.0,16729901.0,,,,,,,,,,,,
2021-04-12,191.00881958007807,292.1000061035156,303.0,288.0,303.0,4507847.0,,,,,,,,,,,,
2021-04-19,195.88047790527344,299.54998779296875,309.25,278.6499938964844,286.0,8569770.0,,,,,,,,,,,,
2021-04-26,199.5097503662109,305.1000061035156,322.3999938964844,300.3500061035156,304.70001220703125,21942551.0,,,,,,,,,,,,
2021-05-03,202.6158142089844,309.8500061035156,316.29998779296875,287.0,306.1499938964844,19238173.0,,,,,,,,,,,,
2021-05-10,203.89096069335932,311.79998779296875,332.0,307.0,315.0,18801131.0,,,,,,,,,,,,
2021-05-17,225.3067169189453,344.54998779296875,362.1000061035156,311.79998779296875,311.79998779296875,45210600.0,,,,,,,,,,,,
2021-05-24,213.6016082763672,326.6499938964844,347.8999938964844,324.70001220703125,347.70001220703125,12966501.0,,,,,,,,,,,,
2021-05-31,218.2117156982422,333.70001220703125,334.8999938964844,322.04998779296875,326.8999938964844,9697931.0,,,,,,,,,,,,
2021-06-07,224.9797515869141,344.04998779296875,351.8999938964844,333.04998779296875,337.6000061035156,11359265.0,,,,,,,,,,,,
2021-06-14,215.07293701171875,328.8999938964844,344.04998779296875,323.5,344.04998779296875,8970022.0,,,,,,,,,,,,
2021-06-21,222.0370941162109,339.54998779296875,341.5,322.5,325.0,5575794.0,,,,,,,,,,,,
2021-06-28,222.00442504882807,339.5,344.8999938964844,335.25,341.5,4059845.0,,,,,,,,,,,,
2021-07-05,217.0673370361328,331.95001220703125,339.8999938964844,330.25,339.3999938964844,3057587.0,,,,,,,,,,,,
2021-07-12,225.012435913086,344.1000061035156,350.8999938964844,332.1000061035156,334.20001220703125,6306679.0,,,,,,,,,,,,
2021-07-19,214.8440399169922,328.54998779296875,345.0,318.79998779296875,345.0,6927245.0,,,,,,,,,,,,
2021-07-26,209.5800323486328,320.5,330.3999938964844,313.70001220703125,330.0,6879085.0,,,,,,,,,,,,
2021-08-02,208.20681762695312,318.3999938964844,327.75,316.29998779296875,324.5,3076717.0,,,,,,,,,,,,
2021-08-09,209.84161376953125,320.8999938964844,323.0,306.54998779296875,317.54998779296875,4500320.0,,,,,,,,,,,,
2021-08-16,201.4714813232422,308.1000061035156,332.8999938964844,306.0,323.20001220703125,7913048.0,,,,,,,,,,,,
2021-08-23,208.07603454589844,318.20001220703125,320.79998779296875,294.1000061035156,310.29998779296875,5775771.0,,,,,,,,,,,,
2021-08-30,212.55532836914065,325.04998779296875,326.8999938964844,317.70001220703125,321.6499938964844,4153054.0,,,,,,,,,,,,
2021-09-06,215.43258666992188,329.45001220703125,332.0,321.6499938964844,327.0,2406264.0,,,,,,,,,,,,
2021-09-13,218.8983154296875,334.75,338.79998779296875,325.1000061035156,325.5,3415299.0,,,,,,,,,,,,
2021-09-20,210.9532623291016,322.6000061035156,336.75,312.29998779296875,322.5,4106122.0,,,,,,,,,,,,
2021-09-27,200.1963348388672,306.1499938964844,324.6499938964844,305.3999938964844,322.6000061035156,6800015.0,,,,,,,,,,,,
2021-10-04,206.2777557373047,315.45001220703125,317.5,306.79998779296875,308.8500061035156,4923645.0,,,,,,,,,,,,
2021-10-11,226.712646484375,346.70001220703125,361.0,313.1499938964844,317.0,13754209.0,,,,,,,,,,,,
2021-10-18,210.7898101806641,322.3500061035156,408.6000061035156,315.70001220703125,372.0,19672692.0,,,,,,,,,,,,
2021-10-25,203.5967254638672,311.3500061035156,331.3999938964844,309.75,322.3500061035156,5521795.0,,,,,,,,,,,,
2021-11-01,208.30487060546875,318.54998779296875,319.5,312.54998779296875,314.8999938964844,1619853.0,,,,,,,,,,,,
2021-11-08,211.9014129638672,324.04998779296875,324.95001220703125,315.0,321.0,3431842.0,,,,,,,,,,,,
2021-11-15,211.1821746826172,322.95001220703125,345.0,319.25,323.0,12629171.0,,,,,,,,,,,,
2021-11-22,215.98838806152344,330.29998779296875,335.0,310.95001220703125,310.95001220703125,5919394.0,,,,,,,,,,,,
2021-11-29,227.33384704589844,347.6499938964844,350.0,322.5,330.8999938964844,6865871.0,,,,,,,,,,,,
2021-12-06,238.9735717773437,365.4500122070313,368.3500061035156,345.6000061035156,351.45001220703125,10868005.0,,,,,,,,,,,,
2021-12-13,204.937240600586,313.3999938964844,369.8500061035156,311.5,369.7999877929688,7660711.0,,,,,,,,,,,,
2021-12-20,215.6502227783203,313.6499938964844,319.5,305.75,313.3999938964844,3306037.0,,,,,,,,,,,,
2021-12-27,217.81602478027344,316.79998779296875,320.29998779296875,310.79998779296875,313.6000061035156,1472142.0,,,,,,,,,,,,
2022-01-03,228.954345703125,333.0,334.5,316.8500061035156,316.95001220703125,4128399.0,,,,,,,,,,,,
2022-01-10,226.8916778564453,330.0,334.95001220703125,323.8500061035156,334.0,1625295.0,,,,,,,,,,,,
2022-01-17,224.14149475097656,326.0,329.95001220703125,316.79998779296875,328.1000061035156,3448605.0,,,,,,,,,,,,
2022-01-24,216.8191070556641,315.3500061035156,326.70001220703125,308.0,326.6000061035156,2381994.0,,,,,,,,,,,,
2022-01-31,226.65106201171875,329.6499938964844,330.8999938964844,314.75,316.25,2284991.0,,,,,,,,,,,,
2022-02-07,224.86338806152344,327.04998779296875,338.0,324.8999938964844,330.45001220703125,3116609.0,,,,,,,,,,,,
2022-02-14,218.1254730224609,317.25,323.75,309.75,321.0,2209765.0,,,,,,,,,,,,
2022-02-21,213.38134765625,310.3500061035156,334.75,296.04998779296875,315.0,2352292.0,,,,,,,,,,,,
2022-02-28,220.91000366210932,321.29998779296875,371.7000122070313,306.0,309.25,22619673.0,,,,,,,,,,,,
2022-03-07,215.3064727783203,313.1499938964844,337.8999938964844,309.29998779296875,322.1000061035156,14602148.0,,,,,,,,,,,,
2022-03-14,213.17507934570312,310.04998779296875,315.0,305.0,313.0,4246948.0,,,,,,,,,,,,
2022-03-21,213.69070434570312,310.79998779296875,318.8999938964844,310.0,312.0,6178212.0,,,,,,,,,,,,
2022-03-28,220.463119506836,320.6499938964844,321.54998779296875,306.04998779296875,313.3999938964844,5460971.0,,,,,,,,,,,,
2022-04-04,232.90777587890625,338.75,340.79998779296875,321.25,323.5,5471376.0,,,,,,,,,,,,
2022-04-11,242.3272247314453,352.45001220703125,356.75,337.1000061035156,340.0,5804018.0,,,,,,,,,,,,
2022-04-18,237.44561767578125,345.3500061035156,353.8999938964844,333.1000061035156,351.6499938964844,4147279.0,,,,,,,,,,,,
2022-04-25,221.32254028320312,321.8999938964844,342.5,314.54998779296875,342.5,6820419.0,,,,,,,,,,,,
2022-05-02,209.5654296875,304.79998779296875,328.79998779296875,301.3500061035156,321.8500061035156,2602277.0,,,,,,,,,,,,
2022-05-09,195.6425170898437,284.54998779296875,311.45001220703125,283.0,304.0,3025901.0,,,,,,,,,,,,
2022-05-16,201.89923095703125,293.6499938964844,298.0,278.95001220703125,284.70001220703125,2572747.0,,,,,,,,,,,,
2022-05-23,203.7212371826172,296.29998779296875,318.0,286.20001220703125,292.0,9248938.0,,,,,,,,,,,,
2022-05-30,206.0589141845703,299.70001220703125,311.6499938964844,296.0,299.29998779296875,1946952.0,,,,,,,,,,,,
2022-06-06,199.1490478515625,289.6499938964844,307.0,287.8500061035156,299.5,2572243.0,,,,,,,,,,,,
2022-06-13,182.7853240966797,265.8500061035156,290.8500061035156,262.8999938964844,284.04998779296875,3231952.0,,,,,,,,,,,,
2022-06-20,169.51559448242188,246.5500030517578,268.5,245.1000061035156,268.0,3082183.0,,,,,,,,,,,,
2022-06-27,170.20314025878906,247.5500030517578,257.0,245.3000030517578,250.0,2084255.0,,,,,,,,,,,,
2022-07-04,180.8601837158203,263.04998779296875,266.70001220703125,242.0500030517578,248.4499969482422,2537325.0,,,,,,,,,,,,
2022-07-11,196.19256591796875,285.3500061035156,288.0,263.04998779296875,263.04998779296875,10451580.0,,,,,,,,,,,,
2022-07-18,190.6234130859375,277.25,299.75,275.95001220703125,289.0,12022173.0,,,,,,,,,,,,
2022-07-25,199.45755004882807,269.70001220703125,277.70001220703125,260.29998779296875,276.8500061035156,3084509.0,,,,,,,,,,,,
2022-08-01,201.0845642089844,271.8999938964844,276.29998779296875,266.8500061035156,272.25,2335880.0,,,,,,,,,,,,
2022-08-08,202.415756225586,273.70001220703125,277.29998779296875,270.29998779296875,273.6000061035156,2328504.0,,,,,,,,,,,,
2022-08-15,207.074951171875,280.0,302.0,271.5,273.70001220703125,10592266.0,,,,,,,,,,,,
2022-08-22,210.8836212158203,285.1499938964844,291.3500061035156,275.04998779296875,281.5,3456666.0,,,,,,,,,,,,
2022-08-29,211.06851196289065,285.3999938964844,289.29998779296875,278.45001220703125,279.8999938964844,2498664.0,,,,,,,,,,,,
2022-09-05,214.1376953125,289.54998779296875,292.0,285.0,288.0,2682087.0,,,,,,,,,,,,
2022-09-12,208.036361694336,281.29998779296875,295.0,278.6000061035156,290.29998779296875,3913591.0,,,,,,,,,,,,
2022-09-19,205.8916473388672,278.3999938964844,284.70001220703125,274.6499938964844,283.75,1744160.0,,,,,,,,,,,,
2022-09-26,197.6086578369141,267.20001220703125,276.1000061035156,262.6499938964844,276.0,1497625.0,,,,,,,,,,,,
2022-10-03,212.8434600830078,287.79998779296875,288.3999938964844,264.0,267.20001220703125,3207430.0,,,,,,,,,,,,
2022-10-10,210.8836212158203,285.1499938964844,292.75,282.25,285.0,2080165.0,,,,,,,,,,,,
2022-10-17,207.92539978027344,281.1499938964844,285.1499938964844,276.0,285.0,1804191.0,,,,,,,,,,,,
2022-10-24,209.6633758544922,283.5,287.79998779296875,280.54998779296875,283.0,865431.0,,,,,,,,,,,,
2022-10-31,213.656982421875,288.8999938964844,293.0,282.1000061035156,284.95001220703125,2531368.0,,,,,,,,,,,,
2022-11-07,219.3145446777344,296.54998779296875,298.29998779296875,288.5,290.3500061035156,2641571.0,,,,,,,,,,,,
2022-11-14,239.1715850830078,323.3999938964844,326.79998779296875,302.29998779296875,303.0,8923137.0,,,,,,,,,,,,
2022-11-21,219.7213287353516,297.1000061035156,325.0,292.79998779296875,323.8999938964844,5898983.0,,,,,,,,,,,,
2022-11-28,237.3735809326172,305.3999938964844,311.0,296.3999938964844,297.1000061035156,3000638.0,,,,,,,,,,,,
2022-12-05,246.35089111328125,316.95001220703125,319.70001220703125,306.1000061035156,306.1000061035156,3631724.0,,,,,,,,,,,,
2022-12-12,248.44943237304688,319.6499938964844,324.3999938964844,312.6000061035156,316.6000061035156,2800914.0,,,,,,,,,,,,
2022-12-19,243.39730834960932,313.1499938964844,333.0,308.25,319.95001220703125,4275677.0,,,,,,,,,,,,
2022-12-26,250.04283142089844,321.70001220703125,329.79998779296875,307.0,311.20001220703125,1789546.0,,,,,,,,,,,,
2023-01-02,258.6703491210937,332.79998779296875,340.54998779296875,323.25,323.29998779296875,3752441.0,,,,,,,,,,,,
2023-01-09,271.80596923828125,349.70001220703125,350.0,334.1000061035156,334.5,3070822.0,,,,,,,,,,,,
2023-01-16,274.37091064453125,353.0,383.0,340.0,351.5,12421173.0,,,,,,,,,,,,
2023-01-23,269.2021484375,346.3500061035156,360.0,340.5,360.0,5801000.0,,,,,,,,,,,,
2023-01-30,279.26531982421875,346.25,349.6000061035156,324.20001220703125,333.8999938964844,4609822.0,,,,,,,,,,,,
2023-02-06,276.4130249023437,329.8500061035156,344.75,325.25,335.8500061035156,2241982.0,,,,,,,,,,,,
2023-02-13,271.4688415527344,323.95001220703125,329.8999938964844,320.8500061035156,329.8500061035156,1127087.0,,,,,,,,,,,,
2023-02-20,268.11688232421875,319.95001220703125,325.1499938964844,315.0,324.6000061035156,1079864.0,,,,,,,,,,,,
2023-02-27,261.2452697753906,311.75,318.70001220703125,295.95001220703125,318.70001220703125,2364996.0,,,,,,,,,,,,
2023-03-06,255.0860137939453,304.3999938964844,319.70001220703125,303.70001220703125,312.5,2247162.0,,,,,,,,,,,,
2023-03-13,261.5386047363281,312.1000061035156,318.0,293.6000061035156,307.0,16291609.0,,,,,,,,,,,,
2023-03-20,270.75653076171875,323.1000061035156,325.0,309.1000061035156,316.79998779296875,20919515.0,,,,,,,,,,,,
2023-03-27,245.8261566162109,293.3500061035156,331.54998779296875,292.29998779296875,326.5,9197442.0,,,,,,,,,,,,
2023-04-03,283.2676696777344,311.29998779296875,312.54998779296875,293.3500061035156,294.0,4021950.0,,,,,,,,,,,,
2023-04-10,290.91131591796875,319.70001220703125,321.79998779296875,310.3500061035156,311.29998779296875,3402028.0,,,,,,,,,,,,
2023-04-17,295.3700866699219,324.6000061035156,328.5,317.1000061035156,319.70001220703125,4702996.0,,,,,,,,,,,,
2023-04-24,286.0430908203125,314.3500061035156,320.0,309.20001220703125,320.0,2479924.0,,,,,,,,,,,,
2023-05-01,283.4496765136719,311.5,317.79998779296875,310.6000061035156,314.3500061035156,1627537.0,,,,,,,,,,,,
2023-05-08,282.4032592773437,310.3500061035156,316.6000061035156,309.29998779296875,312.25,1376951.0,,,,,,,,,,,,
2023-05-15,280.5833435058594,308.3500061035156,313.6000061035156,307.54998779296875,312.5,1499806.0,,,,,,,,,,,,
2023-05-22,278.0809936523437,305.6000061035156,310.8999938964844,304.3999938964844,309.95001220703125,2151498.0,,,,,,,,,,,,
2023-05-29,278.8999328613281,306.5,308.0,304.3999938964844,307.25,1723384.0,,,,,,,,,,,,
2023-06-05,273.4856872558594,300.54998779296875,309.8999938964844,299.0,305.8500061035156,2953661.0,,,,,,,,,,,,
2023-06-12,277.0800476074219,304.5,309.5,298.70001220703125,301.0,4341458.0,,,,,,,,,,,,
2023-06-19,280.67437744140625,308.45001220703125,313.6000061035156,304.5,306.1499938964844,2624240.0,,,,,,,,,,,,
2023-06-26,279.67340087890625,307.3500061035156,309.3500061035156,304.0,308.45001220703125,1636865.0,,,,,,,,,,,,
2023-07-03,309.92926025390625,340.6000061035156,344.0,308.20001220703125,309.0,11105557.0,,,,,,,,,,,,
2023-07-10,298.96435546875,328.54998779296875,334.0,324.04998779296875,331.0,6135003.0,,,,,,,,,,,,
2023-07-17,295.7613220214844,318.1499938964844,328.0,315.6000061035156,327.5,2929527.0,,,,,,,,,,,,
2023-07-24,297.62060546875,320.1499938964844,322.45001220703125,312.0,315.0,3211514.0,,,,,,,,,,,,
2023-07-31,295.80780029296875,318.20001220703125,324.70001220703125,316.1000061035156,320.29998779296875,2467966.0,,,,,,,,,,,,
2023-08-07,294.2738952636719,316.54998779296875,321.95001220703125,315.75,321.8999938964844,1578551.0,,,,,,,,,,,,
2023-08-14,292.4146423339844,314.54998779296875,317.95001220703125,312.04998779296875,317.0,919645.0,,,,,,,,,,,,
2023-08-21,292.3217163085937,314.45001220703125,318.0,312.29998779296875,316.0,1407252.0,,,,,,,,,,,,
2023-08-28,297.2022705078125,319.70001220703125,322.5,314.1000061035156,314.45001220703125,1762062.0,,,,,,,,,,,,
2023-09-04,297.66705322265625,320.20001220703125,326.45001220703125,319.0,320.0,2053364.0,,,,,,,,,,,,
2023-09-11,298.8755798339844,321.5,323.5,312.5,320.6000061035156,2172351.0,,,,,,,,,,,,
2023-09-18,291.7174072265625,313.79998779296875,322.45001220703125,312.04998779296875,322.45001220703125,967641.0,,,,,,,,,,,,
2023-09-25,286.9298400878906,308.6499938964844,317.5,294.0,315.45001220703125,4256069.0,,,,,,,,,,,,
2023-10-02,284.0479736328125,305.54998779296875,311.45001220703125,300.54998779296875,308.6499938964844,1691171.0,,,,,,,,,,,,
2023-10-09,296.1796264648437,318.6000061035156,321.8999938964844,302.79998779296875,308.0,3086928.0,,,,,,,,,,,,
2023-10-16,286.88336181640625,308.6000061035156,324.6000061035156,300.29998779296875,320.1499938964844,4968988.0,,,,,,,,,,,,
2023-10-23,274.98406982421875,295.79998779296875,307.8999938964844,290.5,306.0,1915415.0,,,,,,,,,,,,
2023-10-30,278.0518798828125,299.1000061035156,299.79998779296875,291.1499938964844,295.79998779296875,1294566.0,,,,,,,,,,,,
2023-11-06,280.5618896484375,301.79998779296875,305.8999938964844,292.1000061035156,299.0,1443535.0,,,,,,,,,,,,
2023-11-13,285.9537353515625,307.6000061035156,308.70001220703125,300.1000061035156,303.95001220703125,1189573.0,,,,,,,,,,,,
2023-11-20,279.8182067871094,301.0,308.95001220703125,298.25,307.6000061035156,800138.0,,,,,,,,,,,,
2023-11-27,279.02801513671875,300.1499938964844,303.0,297.5,301.0,1612206.0,,,,,,,,,,,,
2023-12-04,299.94464111328125,322.6499938964844,332.0,313.0,318.8999938964844,8512249.0,,,,,,,,,,,,
2023-12-11,294.0880126953125,316.3500061035156,326.79998779296875,314.5,324.0,3523363.0,,,,,,,,,,,,
2023-12-18,293.5020446777344,309.8999938964844,316.3500061035156,302.70001220703125,316.0,2577009.0,,,,,,,,,,,,
2023-12-25,301.2207946777344,318.04998779296875,322.04998779296875,309.8999938964844,309.8999938964844,3776962.0,,,,,,,,,,,,
2024-01-01,301.64697265625,318.5,322.0,312.70001220703125,318.04998779296875,2907159.0,,,,,,,,,,,,
2024-01-08,299.6580810546875,316.3999938964844,319.1499938964844,311.0,318.0,1869811.0,,,,,,,,,,,,
2024-01-15,298.4742431640625,315.1499938964844,325.45001220703125,304.3999938964844,316.0,6119545.0,,,,,,,,,,,,
2024-01-22,296.62744140625,313.20001220703125,317.0,307.70001220703125,315.1499938964844,1365813.0,,,,,,,,,,,,
2024-01-29,301.3628845214844,318.20001220703125,321.45001220703125,311.54998779296875,314.0,2804079.0,,,,,,,,,,,,
2024-02-05,296.0591735839844,312.6000061035156,319.75,310.5,318.20001220703125,2360785.0,,,,,,,,,,,,
2024-02-12,296.580078125,313.1499938964844,318.0,305.0,313.95001220703125,1624017.0,,,,,,,,,,,,
2024-02-19,294.2123718261719,310.6499938964844,314.8999938964844,307.95001220703125,313.29998779296875,1140078.0,,,,,,,,,,,,
2024-02-26,292.41290283203125,308.75,313.95001220703125,306.0,310.6499938964844,1539591.0,,,,,,,,,,,,
2024-03-04,294.4964904785156,310.95001220703125,314.95001220703125,306.04998779296875,313.0,1419047.0,,,,,,,,,,,,
2024-03-11,274.0867614746094,289.3999938964844,312.79998779296875,284.6000061035156,310.95001220703125,4776926.0,,,,,,,,,,,,
2024-03-18,280.3375244140625,296.0,297.95001220703125,289.3999938964844,289.3999938964844,2314918.0,,,,,,,,,,,,
2024-03-25,276.8333435058594,292.29998779296875,298.95001220703125,290.1000061035156,296.0,1373995.0,,,,,,,,,,,,
2024-04-01,321.9620056152344,339.95001220703125,341.20001220703125,294.1499938964844,295.45001220703125,15591533.0,,,,,,,,,,,,
2024-04-08,409.0939636230469,431.9500122070313,437.7999877929688,341.3999938964844,343.5,57299484.0,,,,,,,,,,,,
2024-04-15,377.6033325195313,398.7000122070313,427.2999877929688,393.2000122070313,425.0,20224220.0,,,,,,,,,,,,
2024-04-22,399.2915954589844,421.6000061035156,429.0,397.6000061035156,399.0,12432292.0,,,,,,,,,,,,
2024-04-29,445.2252807617188,470.1000061035156,478.3999938964844,421.7999877929688,425.3500061035156,16490376.0,,,,,,,,,,,,
2024-05-06,497.6938781738281,525.5,540.9500122070312,433.6499938964844,474.0,50004282.0,,,,,,,,,,,,
