Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')","('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')"
2023-12-01,696.97900390625,712.2000122070312,731.9000244140625,662.6500244140625,675.5499877929688,19347212.0,,,,,,,,,,,,
2024-01-01,644.5244140625,658.5999755859375,734.9000244140625,614.0,712.0,14678297.0,,,,,,,,,,,,
2024-02-01,602.6392211914062,615.7999877929688,673.0,595.0,664.0,11531904.0,,,,,,,,,,,,
2024-03-01,589.781982421875,600.25,648.7000122070312,567.5999755859375,615.8499755859375,9301357.0,,,,,,,,,,,,
2024-04-01,643.9701538085938,655.4000244140625,667.5999755859375,593.0499877929688,600.9000244140625,17157116.0,,,,,,,,,,,,
2024-05-01,648.1231079101562,656.4500122070312,681.2000122070312,625.5,655.4000244140625,24414227.0,,,,,,,,,,,,
2024-06-01,742.6585693359375,752.2000122070312,792.5999755859375,631.5999755859375,655.25,41411807.0,,,,,,,,,,,,
2024-07-01,889.7684936523438,901.2000122070312,905.4500122070312,753.5499877929688,755.0,27141558.0,,,,,,,,,,,,
2024-08-01,811.4744262695312,821.9000244140625,921.0,766.5,902.0,27456883.0,,,,,,,,,,,,
2024-09-01,827.6146850585938,833.0999755859375,853.7000122070312,782.3499755859375,822.5,12027770.0,,,,,,,,,,,,
2024-10-01,747.2473754882812,752.2000122070312,853.0,718.25,833.0999755859375,8714240.0,,,,,,,,,,,,
2024-11-01,753.4066162109375,758.4000244140625,773.2999877929688,702.3499755859375,749.0,7762399.0,,,,,,,,,,,,
2024-12-01,683.3499755859375,683.3499755859375,782.9000244140625,676.0499877929688,759.0,6698585.0,,,,,,,,,,,,
2025-01-01,645.5499877929688,645.5499877929688,701.9500122070312,633.0,683.3499755859375,4071632.0,,,,,,,,,,,,
