Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')","('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')"
2023-03-01,833.0302124023438,842.5999755859375,910.0,814.2999877929688,856.9000244140625,7956920.0,,,,,,,,,,,,
2023-04-01,904.706787109375,915.0999755859376,943.5499877929688,832.9500122070312,850.0,13713810.0,,,,,,,,,,,,
2023-05-01,920.1790161132812,930.75,1002.5499877929688,884.75,915.0999755859376,17238326.0,,,,,,,,,,,,
2023-06-01,973.6151123046876,984.7999877929688,1043.0999755859375,928.0,930.75,13756040.0,,,,,,,,,,,,
2023-07-01,1111.1915283203125,1119.550048828125,1125.800048828125,980.8499755859376,988.9000244140624,12757758.0,,,,,,,,,,,,
2023-08-01,1112.4818115234375,1120.8499755859375,1149.800048828125,1053.4000244140625,1109.949951171875,16724649.0,,,,,,,,,,,,
2023-09-01,1145.731689453125,1154.3499755859375,1206.9000244140625,1114.550048828125,1129.949951171875,9396083.0,,,,,,,,,,,,
2023-10-01,1129.3548583984375,1137.8499755859375,1169.0,1051.0999755859375,1154.3499755859375,10512825.0,,,,,,,,,,,,
2023-11-01,1390.391357421875,1400.8499755859375,1431.4000244140625,1135.0,1136.0,25022155.0,,,,,,,,,,,,
2023-12-01,1434.9447021484375,1443.3499755859375,1502.550048828125,1355.0,1409.0,14176361.0,,,,,,,,,,,,
2024-01-01,1315.991455078125,1323.699951171875,1585.550048828125,1268.1500244140625,1441.0,23188880.0,,,,,,,,,,,,
2024-02-01,1336.421875,1344.25,1406.550048828125,1273.5999755859375,1324.699951171875,16822795.0,,,,,,,,,,,,
2024-03-01,1469.503173828125,1475.8499755859375,1530.0,1283.8499755859375,1351.75,13397003.0,,,,,,,,,,,,
2024-04-01,1476.9708251953125,1483.3499755859375,1586.800048828125,1359.25,1475.0,12471036.0,,,,,,,,,,,,
2024-05-01,1811.8245849609373,1819.6500244140625,1868.3499755859373,1444.4000244140625,1483.3499755859375,28942922.0,,,,,,,,,,,,
2024-06-01,1760.197265625,1765.75,1953.050048828125,1601.3499755859375,1924.949951171875,17628491.0,,,,,,,,,,,,
2024-07-01,1858.514404296875,1862.4000244140625,1879.0,1644.0,1792.0,23663109.0,,,,,,,,,,,,
2024-08-01,1768.65234375,1772.3499755859375,1870.0,1687.0,1865.0,15000077.0,,,,,,,,,,,,
2024-09-01,1890.2822265625,1892.199951171875,1970.0,1719.050048828125,1780.0,14723477.0,,,,,,,,,,,,
2024-10-01,1964.806640625,1966.800048828125,2065.199951171875,1714.050048828125,1903.5999755859373,27693471.0,,,,,,,,,,,,
2024-11-01,2005.3155517578125,2007.3499755859373,2089.89990234375,1891.1500244140625,1979.9000244140625,38136323.0,,,,,,,,,,,,
2024-12-01,2311.5,2311.5,2343.64990234375,1993.9000244140625,2014.0,22755278.0,,,,,,,,,,,,
2025-01-01,1763.1500244140625,1763.1500244140625,2325.800048828125,1731.5,2321.699951171875,16640670.0,,,,,,,,,,,,
